analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,country,portfolio,program_layers,timeliness_applied,resistance_guided,implementation_intensity,implementation_note,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,timeliness_definition,timeliness_grace_months,timeliness_recent_window_months,contact_matrix_directional_intervention,contact_matrix_reciprocity_correction_after_intervention,prospective_policy,policy_start_time,simulation_phase,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths
program_portfolio_factorial,current,symptom_protective,country_timeline,current,2027-01-01,2051-01-01,2027,2051,3026819.7011746657,14199981.045941586,357171.7258442918,294684.57844937366,641100.7295868477,918664.6345035894,309513.9871781736,1522863.2001311365,6152921.370478929,307401.050161702,1034.0786953716186,1025.88912180283,1027.2367911896622,94932.61418405455,13563174.141739098,0.9551543835064139,0.043,0.9994104983681098,29818277.985015202,299970.5482572121,2899967.612848174,2630115.6369111855,5830053.798016571,24.000492823261258,1984.1981754107653,49.908481175832776,4093.159161004551,8904.868175468258,1319.90808949523,490.32640002460994,1088.3489691221714,4397.325793987188,219.6911817304087,1.4449435206633097,14.249566364069407,7.341382355548179,67.84576104694862,19093.465181458207,275166.85669083195,115744.9566478614,115744.9566478614,15598.198698025466,3240.0,8766.0,5,5.979452054794521,0.8096445205917484,0.21315660150403817,4.691386487418057,0.7645175405017164,0.5717902972245075,0.002254134304588316,0.02982376255141644,0.04093231585210502,0.6915073277936066,0.0,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,2025,2025,True,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,1.5769242865424038e-05,1.502232944079048e-16,Australia,current,,False,False,0,Current practice.,54.978665659530755,0.9077790553321833,0.09222094466781672,0.25,calibrated_country_scenario_analysis,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
program_portfolio_factorial,routine_timeliness,symptom_protective,country_timeline,routine_timeliness,2027-01-01,2051-01-01,2027,2051,3435114.0685131783,17615380.896334454,379203.9853970387,283409.8527228269,769998.7021733946,993011.6468147802,368165.6244901972,1644587.1240278042,7472599.211925894,319947.45252879866,1088.2638305446137,1079.2674642834095,1080.45393953308,90117.03859736404,15739575.811132818,0.8935132259563023,0.043,0.9995198798295118,29818277.9810818,299970.5481347165,2899967.612400894,2630115.6368704652,5830053.7974060755,24.000492823261258,2461.4403727160384,52.987102841773954,3936.553590857133,10695.256805205168,1426.7275092223467,583.2412516076938,1175.3417517085945,5340.463706204206,228.65775477367959,1.520657739070815,14.990989802232555,7.721710862122697,64.40419996990452,19384.295181607486,295810.89562708477,185497.27837691453,185497.27837691453,15835.789101164835,30.0,8766.0,6,4.7835616438356166,0.8253358672062878,0.19500651667588884,5.128033755210617,0.8448854943082569,0.6235361083287719,0.0020630265655251635,0.037172228168679114,0.03601518317368548,0.7696350564003671,-0.24052143727114372,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,2025,2025,True,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,1.5769242865424038e-05,1.502232944079048e-16,Australia,routine_timeliness,,True,False,1,Routine timeliness improvement only.,54.978665659530755,0.9637757156550496,0.0362242843449504,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,,,,,,0.03826031815398767,-0.0809294377064651,-0.1894959185746279,-0.0799309641773378,-0.21447988069190038,-0.04081444211233798,-0.24052143727114372,-0.06168534057578734,-0.16046403641578966,-0.052399430928728785,-0.05203129787240157,-0.05180611598011997
program_portfolio_factorial,infant_exposure,symptom_protective,country_timeline,infant_exposure,2027-01-01,2051-01-01,2027,2051,2994411.0344069973,14184929.10379176,339789.4362283022,257964.23333832834,591873.1732747549,917359.8797584266,312606.871702448,1487930.9847992028,6124402.696837367,289947.2491506662,682.6615113772043,674.4806060759789,675.814428401871,76119.44543745751,13544535.55503835,0.9548539478718842,0.043,0.9992753540717348,29818277.987099107,299970.5483098535,2899967.613434486,2630115.636940668,5830053.798685007,24.000492823261258,1982.0949304824471,47.47961121635604,3583.114767223552,8221.09902616929,1318.0334591643448,495.22609113901535,1063.3838634396268,4376.944271983062,207.2174241583766,0.9538996712888372,9.368513567022672,4.82986217226471,54.40050029140895,21407.017876698123,265999.4743186159,114455.62293055176,114455.62293055176,17488.230408826978,3240.0,8766.0,5,5.979452054794521,0.8117697653277445,0.2110980613647596,4.737134929307023,0.7665985990995823,0.572870915081805,0.003173470290707506,0.029461399594489086,0.040441257301594404,0.6935224719127913,0.0010599973409208818,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,2025,2025,True,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,,,Australia,infant_exposure,maternal_immunization,False,False,3,Infant-exposure reduction composite without routine timeliness changes.,54.978665659530755,0.8636006466651174,0.13639935333488262,0.25,calibrated_country_scenario_analysis,,,,True,False,True,0.0,prospective_policy,0.12460898125130027,0.0014202731836605587,-0.00999271326143325,0.022938511698835207,0.004634980999170923,0.05677859916826766,0.0010599973409208818,0.04866647709837868,0.0013742053671190746,0.3398360159311907,0.34254044443839005,0.3421045330559104
program_portfolio_factorial,timeliness_pregnancy_tdap,symptom_protective,country_timeline,timeliness_pregnancy_tdap,2027-01-01,2051-01-01,2027,2051,2700086.223067959,13809844.957450781,283858.7789194229,189612.1701567286,538420.363754324,782176.3220443134,301442.0723525678,1273230.56455361,5905594.244890829,236613.66038505879,552.4496091101071,545.1378595044691,546.0579279193057,54794.19951844832,13148105.02742527,0.9520820159774144,0.043,0.9993065183083586,29818277.985980574,299970.54839357175,2899967.6136397705,2630115.636850127,5830053.79888347,24.000492823261258,1929.6835029384583,39.66428330895456,2633.706843588693,7478.641247421827,1123.8060286863802,477.53902013784926,909.9433042057789,4220.567813951758,169.10135677310694,0.771951386991792,7.571947043744456,3.9025277043428424,39.15992621384184,23232.430668165252,232063.4025955736,104867.18217451328,104867.18217451328,18979.481532969097,3300.0,8766.0,5,5.979452054794521,0.8269526834302328,0.1955189382203158,5.1145940597998445,0.8451890749285988,0.622623913381435,0.002965588514464055,0.03568274098073033,0.03499481300080708,0.7715459324325975,0.027474409101574615,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,2025,2025,True,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,1.5769242865424038e-05,1.502232944079048e-16,Australia,timeliness_pregnancy_tdap,pregnancy_tdap_scaleup,True,False,2,Routine timeliness plus pregnancy Tdap scale-up.,54.978665659530755,0.7214486352685536,0.27855136473144637,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,,,True,0.0,prospective_policy,0.3565588971283624,0.14857251202777488,0.026079321646162557,0.16392321749979255,0.0401966985592811,0.23027699397710888,0.027474409101574615,0.20525965976609672,0.03060265318252464,0.4657567053815258,0.4686191246998703,0.4684205894855987
program_portfolio_factorial,timeliness_targeted_pep,symptom_protective,country_timeline,timeliness_targeted_pep,2027-01-01,2051-01-01,2027,2051,2713062.1793051083,13772035.67197359,293464.7314884326,210982.8498677096,552928.9572459552,778292.4137640393,300983.9807433026,1290259.2443750515,5897423.712655257,246361.50721456512,825.3342989869759,818.0748889761269,818.9912278361778,68161.44964012277,13337208.22968357,0.9684267850703507,0.043,0.9995650837591084,29818277.988639027,299970.5484158741,2899967.613507958,2630115.6372045013,5830053.799128334,24.000492823261258,1924.4003185842976,41.006546615244496,2930.5448857835413,7680.165136051451,1118.2257530151942,476.81331972091476,922.1132391453366,4214.728556293387,176.0678781483044,1.153259856232625,11.363033457838622,5.853107871336535,48.71313682618763,25577.486156646035,236578.94731824566,150093.22799091262,150093.22799091262,20895.249108751723,3300.0,8766.0,5,5.979452054794521,0.8255741270565261,0.19699790531520714,5.076196106755281,0.8415148730749996,0.6205863686847539,0.001994699021538618,0.03548846461688069,0.03474588736356553,0.7692858220730148,0.03013703839346349,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,2025,2025,True,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,1.5769242865424038e-05,1.502232944079048e-16,Australia,timeliness_targeted_pep,targeted_pep_high_risk,True,False,2,Routine timeliness plus targeted high-risk PEP.,54.978665659530755,0.7458628928753541,0.2541371071246459,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,,,True,0.0,prospective_policy,0.2840383742579997,0.15280028801304812,0.027559356889291897,0.15274120205679342,0.04152460960244386,0.19856647501701208,0.03013703839346349,0.17836516651833778,0.016660252953631494,0.20186509722998003,0.2025698766173717,0.20272401177562116
program_portfolio_factorial,timeliness_infant_exposure,symptom_protective,country_timeline,timeliness_infant_exposure,2027-01-01,2051-01-01,2027,2051,2695097.003341659,13798734.815992799,281801.79945262976,184835.0134202877,524292.3506604345,782346.6215355407,301851.73942998314,1269033.3743858116,5896040.866659446,234585.98289644293,538.1962562704575,530.8893494070287,531.8080454477881,53524.02684922967,13137489.926769918,0.9520793103106456,0.043,0.999314205565998,29818277.986230265,299970.5484168268,2899967.6134648537,2630115.6370318225,5830053.798913503,24.000492823261258,1928.1310556100627,39.37685652322762,2567.3522925226953,7282.403606937148,1124.05070963946,478.1880071994325,906.9436863816859,4213.740273972872,167.65223074179679,0.7520348275158001,7.3740357038133295,3.800687664493378,38.25216830418406,22938.441625803083,230789.9651386807,104608.4955528138,104608.4955528138,18739.310382715397,3300.0,8766.0,5,5.979452054794521,0.8271651508374592,0.19531479076023903,5.1199399497991,0.8453161199441739,0.6229022714601351,0.0028793265945048383,0.035559043600779654,0.034873830056085284,0.7720039196928041,0.028256814473950675,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,2025,2025,True,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,,,Australia,timeliness_infant_exposure,maternal_immunization,True,False,4,Routine timeliness plus infant-exposure reduction composite.,54.978665659530755,0.7162206657956875,0.28377933420431245,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,True,False,True,0.0,prospective_policy,0.3727699820842778,0.14838713481303178,0.024755739855400027,0.16667933516514621,0.04174935585102213,0.23687318968805138,0.028256814473950675,0.21101873675331007,0.03138529451297001,0.47954033026756726,0.48250806239754374,0.4822926417657888
program_portfolio_factorial,timeliness_infant_exposure_targeted_pep,symptom_protective,country_timeline,timeliness_infant_exposure_targeted_pep,2027-01-01,2051-01-01,2027,2051,2675271.5410428112,13705114.121329814,278126.38910114934,180123.81109100906,510201.4161973161,775031.6879788525,302317.0244896983,1257472.5235595598,5851656.723114404,231192.68652319984,522.6022230781043,515.3871903241325,516.2918097953426,52135.38892155774,13271477.209255006,0.9683594818521123,0.043,0.9996036181865539,29818277.98839547,299970.5483978399,2899967.613561368,2630115.636978992,5830053.7989382,24.000492823261258,1915.0492062120225,38.86328241848242,2501.913846378089,7086.680988449791,1113.5408460342255,478.9251032943858,898.681460279102,4182.020132013959,165.2271339833192,0.7302449024578082,7.1587112215071835,3.6897973423992863,37.25974649180892,24566.907141627977,228030.77874462254,147569.27316881478,147569.27316881478,20069.667574360577,3300.0,8766.0,5,5.979452054794521,0.8273845739033036,0.1952024271639723,5.122887120455672,0.8439444389730588,0.6221677723993724,0.002804215141269818,0.03528870184897623,0.034545624648648576,0.7713058973341642,0.034849829940667876,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,2025,2025,True,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,,,Australia,timeliness_infant_exposure_targeted_pep,maternal_immunization;targeted_pep_high_risk,True,False,5,Routine timeliness plus infant-exposure reduction and targeted high-risk PEP.,54.978665659530755,0.7068793313237737,0.2931206686762263,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,True,False,True,0.0,prospective_policy,0.38875725347142975,0.15634970709670404,0.02325246349636645,0.17427085804471698,0.04896286320347942,0.24791185195500898,0.034849829940667876,0.22130905394679,0.021506538914547235,0.4946204525659472,0.49761901225892236,0.49739747035596793
program_portfolio_factorial,routine_timeliness_resistance_guided,symptom_protective,country_timeline,routine_timeliness_resistance_guided,2027-01-01,2051-01-01,2027,2051,2520316.8361111037,13008552.731492182,256941.15557270453,170290.23601136307,445396.0690040231,687328.081230985,308436.08021146775,1166054.397453816,5446563.012387086,212147.0506010721,655.927749355996,649.4133916628821,650.1777066649071,54806.56309529183,10594457.633787073,0.8144224690068045,0.043,0.9989821162327547,29818277.99093223,299970.5483660787,2899967.613740432,2630115.637072327,5830053.799178838,24.000492823261258,1817.7169748276965,35.90301778042415,2365.3258103098133,6186.536835590787,987.531096987426,488.61879948406346,833.3474083863564,3892.5106589339334,151.61573525322163,0.9165439298858539,9.020330776677953,4.646643484411241,39.168762124439176,16954.722089583047,417693.34694038844,397745.9199192819,397745.9199192819,13850.975795237991,0.0,8766.0,6,4.7835616438356166,0.8272632590008184,0.1937430618249878,5.161475154673261,0.8266235766433631,0.6158421399040583,0.0016401898481649916,0.032094393462610706,0.03144536694859093,0.7614436263839963,0.08390351441982513,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,2025,2025,True,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,1.5769242865424038e-05,1.502232944079048e-16,Australia,routine_timeliness_resistance_guided,resistance_guided_treatment,True,True,3,Routine timeliness plus resistance-guided management.,54.978665659530755,0.6530354520199279,0.34696454798007215,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,,,True,0.0,prospective_policy,0.4221270861630153,0.2518182855679534,0.0034825791768995362,0.23430128369153258,0.11480048509653906,0.30986881635740504,0.08390351441982513,0.2806229133469611,0.21888066000834894,0.36568875048695004,0.36697506790826895,0.3670615069073567
program_portfolio_factorial,infant_exposure_resistance_guided,symptom_protective,country_timeline,infant_exposure_resistance_guided,2027-01-01,2051-01-01,2027,2051,2734914.204294579,13219513.736290347,292645.1196144806,205259.8234854485,461211.4235004188,801421.2697080283,320251.09788134275,1326932.1910748195,5589729.897927368,246072.26762597563,532.4969291277287,525.3898758224321,526.4792565131828,60611.109595393085,10731582.009047182,0.8117985444189775,0.043,0.9990461964166867,29818277.99018369,299970.54823202465,2899967.612657862,2630115.6373914634,5830053.798281351,24.000492823261258,1847.1950734268755,40.89202023598657,2851.0522382172235,6406.211595302481,1151.4565569645329,507.33593441455537,948.3223982701504,3994.8281443011233,175.86116649549402,0.7440710178313299,7.297648200045374,3.76260425765732,43.3171138660522,16909.960080742097,464670.46420434315,437971.63199565694,437971.63199565694,13814.407958643202,0.0,8766.0,5,5.97945205479452,0.8143665169862458,0.20688462971120217,4.833611860851803,0.7552622798611041,0.5709870349928422,0.002471989836615978,0.02637145261600903,0.03610382559693411,0.6903150118115449,0.0690470858009673,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,2025,2025,True,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,,,Australia,infant_exposure_resistance_guided,maternal_immunization;resistance_guided_treatment,False,True,5,Infant-exposure reduction plus resistance-guided management.,54.978665659530755,0.7437797870399532,0.2562202129600468,0.25,calibrated_country_scenario_analysis,,,,True,False,True,0.0,prospective_policy,0.30345922896432875,0.12762368376019484,-0.034690227737553814,0.12865962552607813,0.09153236952672505,0.1995073943419049,0.0690470858009673,0.18065989427713391,0.20877060952701465,0.4850518326012273,0.48786875242507044,0.48748013989699757
program_portfolio_factorial,timeliness_infant_exposure_resistance_guided,symptom_protective,country_timeline,timeliness_infant_exposure_resistance_guided,2027-01-01,2051-01-01,2027,2051,2495603.9292683583,12980332.725870451,245281.1853842117,145823.96577347827,410124.4244579716,686564.3656104375,309845.2072471806,1142233.5386310965,5419644.045676472,200522.5945044446,421.69440127572943,415.19196802816384,415.95018311073346,42333.08956481953,10587718.387682399,0.81567388227118,0.043,0.9989942026567713,29818277.990735568,299970.54834722355,2899967.6138329306,2630115.6369112823,5830053.799091436,24.000492823261258,1813.7737242485173,34.27374155176589,2025.4901167933538,5696.614846462144,986.4338146752865,490.8511128026241,816.3232875610098,3873.27240459005,143.3080521977199,0.5892439283719035,5.7670028609658,2.972682988677513,30.254309366176887,16909.960080429126,405940.2083144923,392227.69320878247,392227.69320878247,13814.407958643202,0.0,8766.0,6,4.7835616438356166,0.8287788934525074,0.19226039747767754,5.201279166793075,0.8285211043768492,0.6169880662663398,0.002287946183665917,0.03191437558385818,0.03126977674764364,0.7630490058616813,0.0858908414120535,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,2025,2025,True,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,,,Australia,timeliness_infant_exposure_resistance_guided,maternal_immunization;resistance_guided_treatment,True,True,6,Routine timeliness plus infant-exposure reduction and resistance-guided management.,54.978665659530755,0.623400752648576,0.376599247351424,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,True,False,True,0.0,prospective_policy,0.5051523682005958,0.2526496179082477,-0.0010701295667658872,0.24994343646051942,0.119175474648619,0.34768409412081114,0.0858908414120535,0.3132681910797679,0.2193775382489619,0.5922027954321364,0.5952857290283644,0.5950785771321394
