analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,country,fitness_R,fitness_label,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
resistance_fitness_sensitivity,neutral_f1.00,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,41029111.21352543,197707713.68597832,7781122.161168232,1621127.947484518,3250061.7931065913,6351089.412660642,4275032.334278239,12247249.694423398,56594577.28658849,5286259.364617214,6653.305048149936,6500.166079651863,6508.1021949769465,560462.599165842,197679249.04261792,0.999856026642412,0.997,0.9999493159034588,1336915575.6278865,7978469.579417704,78945023.77271025,88756327.51665202,175679820.86877996,24.000492823261258,616.1684701197371,24.250354467590213,846.5985880813017,1697.2736356130838,335.1994578336782,200.68731393034977,290.46682174168603,1342.248047717583,125.3736957156794,0.20735441811187236,3.394569462494442,1.5435202247944728,13.292436583448879,12543.350859439563,2617655.8831543764,1119109.7217284725,1119109.7217284725,459435.64752192295,6804.0,8694.0,3,10.797260273972602,0.8070865043268851,0.2075240790993744,4.818717925841959,0.44557032405210234,0.3326523294700916,3.689869065429674e-05,0.012062704408082374,0.01645906580696944,0.4170116551463962,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,China,1.0,neutral,4.146450779474111,5.848460709490408,4.848460709490408,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,mild_advantage_f1.05,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,40818264.311847195,197396603.9321921,7943387.368112408,1706306.8093411336,3450798.8978809454,6625324.964436959,4202848.247899019,12534480.02167711,58030915.030623436,5488410.934090733,6937.332329384737,6784.620618736719,6792.960485628582,587364.6137448963,197378754.3036661,0.9999095747942447,0.9969999999999999,0.999974583551912,1336915575.9191778,7978469.595558706,78945023.82308465,88756327.55783126,175679820.9764746,24.000492823261258,615.1988769563904,24.75606414065253,891.0813825279948,1802.1041912955736,349.67313327490416,197.29870077785128,297.27903510509094,1376.313528501761,130.16810461423654,0.21620630614176117,3.5431196123552358,1.6110797856650771,13.930469020412886,10664.47765440443,2601432.7507096264,1114469.5496360606,1114469.5496360606,390616.6105538439,6447.0,8766.0,4,7.888584474885843,0.8071579441528361,0.20678301196037152,4.835987204749889,0.4604383433682424,0.34329872648731585,3.86441372275784e-05,0.012780564866919517,0.017433584372847765,0.43018554999124764,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,China,1.05,mild_advantage,4.146450779474111,5.9704227681179205,4.9704227681179205,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_advantage_f1.10,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,41446842.69926957,200585566.0833367,8243273.373068584,1819196.9055556275,3701042.3248059913,6991249.440078855,4203348.245397523,13013794.591032006,60079054.338272326,5773609.187928327,7363.934372034376,7208.424222668682,7217.292318488204,624734.3371729604,200572696.7521205,0.9999358411900342,0.997,0.9999915158837567,1336915575.6568623,7978469.579991814,78945023.73111653,88756327.682547,175679820.99365532,24.000492823261258,625.1374773130956,25.69067765873707,950.0357661245936,1932.7883473024574,368.9859913572525,197.32217240607056,308.6468917744437,1424.889047736627,136.93212365611294,0.22950162598041443,3.7644417753901633,1.7117181507260153,14.81676308968932,12320.717056801906,2649891.480878321,1130597.968144765,1130597.968144765,451281.0557945108,6426.0,8766.0,4,7.894977168949772,0.8071883233432022,0.2066292381279806,4.83958615469814,0.4734467923827265,0.3530101839648312,4.05482844104952e-05,0.013408391979977346,0.018289511895411104,0.44170834022292754,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,China,1.1,moderate_advantage,4.146450779474111,6.195823615201671,5.195823615201671,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,strong_advantage_f1.15,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,44920049.56846464,217185063.08420783,9074705.341082055,2040320.0001473632,4166680.3350351234,7797984.378147682,4478065.603479794,14316369.981774839,65649454.858385436,6417834.616450455,8239.486602191208,8069.554679943828,8079.517034516503,699918.9364507627,217173498.33292195,0.9999467516268308,0.9969999999999999,0.9999984098988934,1336915575.3592758,7978469.571440479,78945023.70515317,88756327.6298099,175679820.90640354,24.000492823261258,676.8708493230287,28.281887457393324,1065.5124635696639,2175.957608791705,411.5640590379273,210.21851676174805,339.53994491409173,1557.0016920932437,152.2111551260139,0.25678875955887054,4.214148313164626,1.9162111431351139,16.599908875598885,14411.707345247853,2877895.6928908555,1225651.8294335094,1225651.8294335094,527869.4799282613,6062.0,8766.0,3,11.852054794520548,0.806967860326995,0.2068284481932722,4.83492483135368,0.4817113566539206,0.3595518341840739,4.2072697603780954e-05,0.013921859570959393,0.018988980183803954,0.44875844420155336,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,China,1.15,strong_advantage,4.146450779474111,6.820745973253849,5.820745973253849,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_cost_f0.85,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,6707121.697373215,33586408.88447747,260096.5204767643,329304.06946468947,708169.7142569562,1470043.199666127,839061.1253841639,2638408.3945149803,12263179.328350086,199104.13677817624,1108.236596958854,1090.9648520075734,1092.6899277889731,106777.40442104064,19113453.279546976,0.5690829688070815,0.003,0.9984785978989151,72784716.30290636,682810.3402661118,6599216.08305674,6165078.110448018,13447104.53377087,24.000492823261258,1922.6632166717868,14.889296870798074,2009.4483548060173,4321.326698301482,928.1487600653243,567.0676302144823,817.5100108990337,3799.742256436852,61.69235413514956,0.6344130888393593,6.657183224554343,3.385696303245126,33.08494516371576,11618.994616955004,453285.3489739415,951115.8852851696,951115.8852851696,23169.458271782634,2030.0,7632.0,5,3.9986301369863018,0.8078315003632296,0.1996974943180968,5.007574098086112,0.5135401867390191,0.37066710721610113,0.000739911341019532,0.016708652058267413,0.022774826845484493,0.4733167964942477,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,0.85,moderate_cost,6.999594011212859,2.1271657823220123,1.1271657823220123,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,mild_cost_f0.90,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,6752309.385349162,33612620.01672157,271502.8734132221,361168.1881330544,776826.9407363638,1551397.3051027851,827822.624276204,2740388.1175120436,12572576.22668397,211367.00810778642,1214.1414356168355,1196.621979733226,1198.4798835068748,116815.8055021445,25041998.21833811,0.7450177405355561,0.003,0.9991864196570952,72784716.29413722,682810.340396568,6599216.080198066,6165078.109859374,13447104.530454008,24.000492823261258,1924.1636803799654,15.542256684561643,2203.886585711923,4740.280374521213,979.5137218080542,559.4722477651829,849.1083961925001,3895.608788998723,65.49200097442802,0.6950386051715371,7.3019142215552755,3.713486149098457,36.19534058916931,10232.626199291357,470055.68701723026,646685.4513246109,646685.4513246109,20404.898489298,2394.0,7555.0,5,3.7541095890410956,0.8074655661158526,0.20088613687329432,4.9779443000127666,0.5326066843981846,0.38507509111550886,0.0008106707089483941,0.01785314244917118,0.024342327927399345,0.48960054331266567,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,0.9,mild_cost,6.999594011212859,2.22045116611964,1.22045116611964,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,near_neutral_f0.95,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,7732899.141720135,38505671.790377975,310784.7250717226,415143.20108435355,900441.0614376258,1766669.5252716718,942542.9523503612,3124355.6787063866,14346651.998667018,241872.10132496088,1430.1944802211447,1409.6751860552622,1411.8119643006619,135119.30137459567,33485562.84623093,0.8696267663767524,0.0029999999999999996,0.9991642300905519,72784716.29357861,682810.3408018979,6599216.0821242295,6165078.108545595,13447104.531471722,24.000492823261258,2204.267775358973,17.79095709013395,2533.247837262828,5494.586845000559,1115.4312539456078,637.0043639966025,968.080624174167,4445.3056085565895,74.94399450639182,0.8187187649678971,8.601987475622803,4.374494930047888,41.866673024517894,20530.710978451283,538519.0260185453,486820.92872562597,486820.92872562597,40940.32805128867,2051.0,7555.0,4,5.325114155251142,0.8078741081052657,0.20082493778624264,4.97946127121123,0.5367240919393087,0.3879475321947735,0.0008524990589113923,0.01786842159042239,0.024397041673582937,0.49360612961639194,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,0.95,near_neutral,6.999594011212859,2.5417127138565587,1.5417127138565587,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,neutral_f1.00,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,7320048.154890658,36334232.41308918,300981.7324854618,412572.4774568976,899630.2472196483,1729485.5144399258,859127.9493274867,3001185.94122431,13697018.685190083,236471.6056889214,1438.511663378243,1418.5864683578059,1420.7047844867866,134645.9854502019,35307121.398286134,0.9717315890115505,0.003,0.9998365079329836,72784716.29884404,682810.3403457244,6599216.0808326565,6165078.110847723,13447104.532026103,24.000492823261258,2079.963130647041,17.22978208127792,2517.561010755257,5489.639174326445,1091.954193376035,580.6295101820178,929.9165197242646,4244.016930565186,73.27065262945501,0.8234799592889225,8.656365071021291,4.402049305237704,41.720016232522234,19124.693653741226,517751.7590714245,257704.482539524,257704.482539524,38136.5863531468,2436.0,7107.0,3,8.438356164383562,0.8077931669910852,0.20146422997651264,4.963660298985002,0.5511329434349793,0.3981937322986525,0.0009221016051836627,0.01878036793975248,0.025659699133366475,0.5057707747566768,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,1.0,neutral,6.999594011212859,2.461540205571497,1.461540205571497,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,mild_advantage_f1.05,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,7610158.094573274,37508771.96547209,321155.97188380436,456973.6520766271,995559.6123766203,1850137.2608296121,870895.9302220659,3178006.843128305,14307187.509322893,255031.57353568135,1595.749290583875,1574.6721836702418,1576.9898385654553,148963.35321721088,37155723.9144774,0.9905875870497792,0.0030000000000000005,0.9994715751345618,72784716.30143242,682810.340308486,6599216.083131438,6165078.1126065105,13447104.536046434,24.000492823261258,2147.19997038247,18.384661965255543,2788.5016871817097,6075.010334155248,1168.1307086487184,588.5827339640417,984.7044202574916,4433.0775474400825,79.02145280423807,0.9134910715375161,9.608816659272689,4.886298052171496,46.15624811712953,31077.1448075151,551799.8138947624,231113.94614062572,231113.94614062572,61970.99091160329,2415.0,6813.0,3,7.9589041095890405,0.8074115396196145,0.20289008932573546,4.928776971429701,0.5645888373701725,0.4084633695868192,0.0009929119555587992,0.019761419157747147,0.02701134292778837,0.5168231633290782,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,1.05,mild_advantage,6.999594011212859,2.62653261543521,1.62653261543521,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_advantage_f1.10,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,7782138.5200073905,38207819.1513768,334250.94696386054,485807.3314810749,1059262.495825464,1931169.111237079,877783.8149510967,3294760.2576692505,14735309.375921024,267359.76333569834,1708.095196087872,1686.2580146054313,1688.7109119386964,158620.30659107858,38069643.628391996,0.9963835799568314,0.003,0.999374581215734,72784716.29369584,682810.3408299903,6599216.081751905,6165078.110921736,13447104.533503633,24.000492823261258,2187.2171190903127,19.134287418368917,2964.447854464957,6463.732079735644,1219.2922064009028,593.2378138944262,1020.8804292049591,4565.730973943363,82.8413385498848,0.9778037943274486,10.289725225495372,5.232465447433286,49.14845209037311,39269.22003736089,572822.4653854745,226102.93940116843,226102.93940116843,78306.82299983638,2394.0,6799.0,3,7.987671232876712,0.8073124131811871,0.2036792126024017,4.9096811953612605,0.5760005100179041,0.41678311697234266,0.0010538731318962369,0.02042311900508602,0.027936433853225744,0.526587084027696,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,1.1,moderate_advantage,6.999594011212859,2.7336281772510134,1.7336281772510134,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,strong_advantage_f1.15,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,7978987.046825552,39051668.61714783,348516.41509418754,520970.8990581163,1139075.2233773894,2004806.1032197974,886343.1092322826,3412120.1115101962,15122762.46312994,280506.3233098824,1846.0672684098906,1823.461756687875,1826.053831407414,170178.08610596636,38981641.75952491,0.99820681522448,0.0029999999999999996,0.9980966596241265,72784716.29553537,682810.340446204,6599216.081127018,6165078.109339168,13447104.53091239,24.000492823261258,2235.5235138625044,19.950918065713743,3179.019674551227,6950.757810959038,1265.7847741083922,599.0224923953712,1057.2443431962529,4685.783192013222,86.91479603831824,1.056786286691492,11.1269570158003,5.658022052373942,52.7296264467858,22840.13510699838,595500.8748812561,228404.4007773195,228404.4007773195,45545.55490176916,2086.0,7049.0,3,7.910958904109589,0.8072656026951329,0.20431872258902475,4.894314076206525,0.5871200986108548,0.4261869716292086,0.001119295530608016,0.021053097986805373,0.028808312865731392,0.53613939222771,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,1.15,strong_advantage,6.999594011212859,2.8502964648740727,1.8502964648740727,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_cost_f0.85,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,11098192.657747675,53608084.499513015,691397.2514534316,474247.66376630217,983051.1097016806,1671416.2401315067,968091.534290984,3113755.438188793,14013521.240750147,471345.6669285038,1876.8207993354522,1822.9764595779138,1825.2704858367879,160537.84904559056,43015413.90361415,0.8024053518272026,0.827,0.999325058354409,111962696.36122313,732155.6560395978,7080255.646118557,6775380.66365899,14587791.965817144,24.000492823261258,1994.971891669884,25.729665506700595,2698.8678438186685,5594.38713463335,983.5932032963588,595.3365720142899,889.3542365200593,4002.5572757488108,134.6262653151956,0.6984403146151666,10.374268389053526,5.213357540752208,45.852996166443624,23467.90413659419,638145.0070438581,870959.49496254,870959.49496254,71987.11849533665,2100.0,7184.0,5,3.9890410958904106,0.804339333609068,0.2070246076009019,4.8303436561888375,0.46503167365956377,0.3572816893923432,3.867721653868318e-05,0.012827124391457683,0.0175032935719719,0.4346625784795955,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,0.85,moderate_cost,7.349919218851434,3.5006732374293157,2.5006732374293157,0.25,calibrated_country_scenario_analysis
