analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,grid_VE_inf,grid_resistance_prevalence,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths
veinf_resistance_grid,VEinf_0.00_res_0.00,symptom_protective,custom_grid,,2027-01-01,2051-01-01,2027,2051,2717444.4495425173,13083549.079084732,311653.73317056766,244480.16424881344,534045.5780711527,824189.8614659079,300926.023069931,1369596.0487846525,5683700.993668295,267025.7750185859,824.7836614288298,817.8384522056937,818.9833350027419,78029.49095317426,0.0,0.0,0.0,0.0,29813213.790216066,299913.58703372855,2899426.7522948813,2629897.169836247,5829237.509164858,24.000492823261258,1828.5069436978624,43.555537697544125,3396.466441942486,7419.284464077947,1184.3906400307148,476.7611058178585,978.9501653727121,4062.555548855477,190.86279260602856,1.1526862037625831,11.361906870366086,5.853871088120313,55.77336700141806,11001.00885457736,239680.2150397183,769631.5275483578,769631.5275483578,8985.628188755472,0.0,8766.0,5,5.997945205479453,0.8106799428663284,0.20769933548738734,4.814651898877768,0.7549809002911054,0.5670243952301139,0.0018897708677260237,0.028339220674712482,0.0387658416625833,0.6859860670860835,0.0,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,3,relative_detection_prior_mean,1.5769242865424038e-05,1.502232944079048e-16,0.0,0.0,Australia,54.978665659530755,0.7922261694613102,0.2077738305386898,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
veinf_resistance_grid,VEinf_0.00_res_0.05,symptom_protective,custom_grid,,2027-01-01,2051-01-01,2027,2051,3226817.6885990556,15171909.855480712,401994.7706314329,349144.0618820563,780069.6868088322,1028401.1967305507,310163.29249340086,1687708.5511060078,6785715.361063737,350875.25675220706,1212.374290669854,1203.6842553457423,1205.2456830058654,111716.62957416679,15027179.263950914,0.9904606214439433,0.05,0.9998500323863688,29813213.79083913,299913.587072863,2899426.7522811634,2629897.170192526,5829237.509546553,24.000492823261258,2120.368284754846,56.18125670422935,4850.520667289322,10837.20031609854,1477.8497146803302,491.39583471272283,1206.3283670861133,4850.245574485455,250.79613138857906,1.6943680918720179,16.72231034368149,8.614769746620366,79.85202139448299,24399.557222135372,295688.1856796454,95495.19147068202,95495.19147068202,19929.56755795438,2891.0,8766.0,5,5.772602739726027,0.8068314923880722,0.21268368447584715,4.701818112961845,0.7745357097314415,0.5743790071582664,0.0025142037202683844,0.03295326172535439,0.04519176626179414,0.6938764780240244,-0.15961729984522455,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,3,relative_detection_prior_mean,1.5769242865424038e-05,1.502232944079048e-16,0.0,0.05,Australia,54.978665659530755,1.0218737764962493,0.02187377649624933,0.25,calibrated_country_scenario_analysis,-0.42810793241583345,-0.2477722000867999,-0.03069614694413869,-0.23226739198294344,-0.19389027829280558,-0.31401268932853,-0.15961729984522455,-0.2898763205619028,,-0.46993005240862096,-0.4717873097057619,-0.47163639538749624
veinf_resistance_grid,VEinf_0.00_res_0.10,symptom_protective,custom_grid,,2027-01-01,2051-01-01,2027,2051,3231673.0207111696,15156462.138358302,404157.3912125088,353638.5018818416,789555.1400671622,1029579.780391434,308764.25044726836,1691982.5327205437,6777536.644123217,353011.7605102496,1227.2426666812107,1218.5343971040384,1220.1033216265878,113034.0180928854,15043598.839603208,0.9925534535879942,0.1,0.9998189571271112,29813213.780624438,299913.5870264936,2899426.75130218,2629897.1692203903,5829237.507549063,24.000492823261258,2118.209371423614,56.483496331894294,4912.9601493029695,10968.977976621361,1479.5433825273267,489.17931394894765,1209.3832938138676,4844.399650766205,252.3232465021145,1.7151475679776431,16.92861750536235,8.720968126836544,80.79365505883052,21871.07141893744,297790.4352956048,93854.88998595232,93854.88998595232,17864.299392440742,2877.0,8766.0,5,5.763013698630138,0.8066141594002748,0.21322080253361908,4.689973905535448,0.7750627227143463,0.5748480700554022,0.002537634643373845,0.03319343409339581,0.04551531206550172,0.693816341912075,-0.15843660208278765,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,3,relative_detection_prior_mean,1.5769242865424038e-05,1.502232944079048e-16,0.0,0.1,Australia,54.978665659530755,1.027371174878681,0.027371174878680904,0.25,calibrated_country_scenario_analysis,-0.4464915915302441,-0.2492021905731996,-0.026047024107037187,-0.2353880067206453,-0.19245130095222573,-0.3220138036699969,-0.15843660208278765,-0.2968154980877895,,-0.4879570535565332,-0.4899451032385136,-0.48977795942881186
veinf_resistance_grid,VEinf_0.00_res_0.15,symptom_protective,custom_grid,,2027-01-01,2051-01-01,2027,2051,3227026.9947464545,15110340.852040056,404645.12225684343,355761.2645168266,793798.6077206514,1028141.0087573328,307184.72269539995,1691086.9959695595,6758112.983531256,353619.1256071473,1233.5652237668223,1224.869951958152,1226.4404908585632,113625.65076490857,15012387.029476378,0.993517431305962,0.15000000000000002,0.9997910442028747,29813213.78642027,299913.58704954374,2899426.7524839398,2629897.169316033,5829237.5088495165,24.000492823261258,2111.7636358534073,56.55165975240654,4942.450852499262,11027.930797272333,1477.4758150490673,486.6768470786156,1208.743188126632,4830.516143109529,252.75737456893626,1.7239837324069656,17.01663486742516,8.766264494382384,81.21653805267104,20328.748352280294,298431.3439457237,92889.22443260439,92889.22443260439,16604.52933251702,2877.0,8766.0,5,5.7534246575342465,0.806461489817974,0.21356414301605722,4.68243397921351,0.7753946538946717,0.5751091295163413,0.0025519225634680945,0.03335257203252128,0.045729637617723876,0.6937605216809583,-0.15491146635398345,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,3,relative_detection_prior_mean,1.5769242865424038e-05,1.502232944079048e-16,0.0,0.15,Australia,54.978665659530755,1.0286109907180532,0.028610990718053175,0.25,calibrated_country_scenario_analysis,-0.4551743517104303,-0.24745651072275554,-0.02079813357987481,-0.23473413746351746,-0.1890338691391169,-0.3242883597380597,-0.15491146635398345,-0.2983804754726993,,-0.4956227692845321,-0.4976918102281722,-0.4975158082483535
veinf_resistance_grid,VEinf_0.00_res_0.20,symptom_protective,custom_grid,,2027-01-01,2051-01-01,2027,2051,3222293.282397177,15072749.836068274,404776.04872775316,356994.66557358345,796047.5477156467,1026760.5889829255,305976.7866807096,1689732.0412372185,6742509.622205678,353859.388992292,1236.9845890096055,1228.3030822374217,1229.874188439767,113967.86354145523,14985602.112229206,0.994218193442677,0.19999999999999998,0.9997747036912717,29813213.78693948,299913.58702752827,2899426.7522560507,2629897.1695833267,5829237.508866906,24.000492823261258,2106.5100587239667,56.569957535895256,4959.586007003057,11059.174433926792,1475.4921020226475,484.7630979146639,1207.7747031740937,4819.363282976707,252.92910832927276,1.7287625068916872,17.064329992818305,8.79080763478157,81.46114247758565,18998.053404353475,298656.96812959213,92158.30808942755,92158.30808942755,15517.617196703663,2877.0,8766.0,5,5.7534246575342465,0.8063536082404568,0.21378270836064722,4.677646792242054,0.7755726275486401,0.5752510404447234,0.0025611746028335255,0.033441771933074065,0.04584967479549525,0.6937200062172373,-0.15203831505959386,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,3,relative_detection_prior_mean,1.5769242865424038e-05,1.502232944079048e-16,0.0,0.2,Australia,54.978665659530755,1.0289438067889638,0.0289438067889638,0.25,calibrated_country_scenario_analysis,-0.46021934609902027,-0.2457816299228972,-0.01678407058071163,-0.23374482770788307,-0.18628858726328268,-0.3251881357433086,-0.15203831505959386,-0.298800577839444,,-0.4997685415672415,-0.5018896200401353,-0.5017084424991987
veinf_resistance_grid,VEinf_0.00_res_0.25,symptom_protective,custom_grid,,2027-01-01,2051-01-01,2027,2051,3218619.4886222603,15044022.391624548,404769.45445837575,357666.4271469358,797122.1054107284,1025718.6538145748,305116.330284642,1688501.4112461526,6731004.770657308,353932.39392868266,1239.1324216972437,1230.4597174533571,1232.030901580434,114164.53820122645,14963454.315774063,0.9946445123682255,0.25,0.9997734966527573,29813213.787718546,299913.5870341351,2899426.752228542,2629897.169598853,5829237.508861531,24.000492823261258,2102.495220544575,56.56903594446664,4968.918525333016,11074.102839684876,1473.9948035152272,483.39986538458726,1206.8950821844794,4811.139926659084,252.9812902809798,1.731764235933809,17.094291274417692,8.806223236256264,81.60172019828762,18266.698847206993,298816.1407025082,91699.26923573675,91699.26923573675,14920.246518565862,2877.0,8766.0,5,5.748630136986301,0.806282636660093,0.21394673610790163,4.674060554472124,0.7756791235367042,0.5753129937293662,0.0025683570584717637,0.0334980994039533,0.04592604432459354,0.6936866227496855,-0.14984262302908435,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,3,relative_detection_prior_mean,1.5769242865424038e-05,1.502232944079048e-16,0.0,0.25,Australia,54.978665659530755,1.0289270440789642,0.02892704407896418,0.25,calibrated_country_scenario_analysis,-0.4629670601126148,-0.24451743678359117,-0.01392470871067597,-0.2328462927039614,-0.18426440415421586,-0.3254615360784845,-0.14984262302908435,-0.2987794188778288,,-0.5023726580017467,-0.5045266141923657,-0.5043418454617383
veinf_resistance_grid,VEinf_0.00_res_0.30,symptom_protective,custom_grid,,2027-01-01,2051-01-01,2027,2051,3215683.9402025235,15017973.931153385,404709.67334640794,358088.45379355527,797490.3146759006,1024800.8294049576,304444.54327288596,1687333.8264713988,6721039.751338443,353930.5472628124,1241.1167099225693,1232.4473663302633,1234.0182360821962,114311.40851517777,14938811.484147664,0.9947288197883001,0.3,0.9997853235437317,29813213.78835551,299913.5870716732,2899426.7522732806,2629897.1697865906,5829237.509131544,24.000492823261258,2098.854786962911,56.56068116293954,4974.781574366148,11079.218224311633,1472.6758566201972,482.33554424106546,1206.0605241511682,4804.017200491702,252.97997032250737,1.734537401477953,17.121904893729432,8.820428164673086,81.70669911749708,18355.852041145856,299102.9559430217,91547.5623706523,91547.5623706523,14993.066881372693,2877.0,8766.0,5,5.748630136986301,0.8062304777512515,0.21412235464944357,4.6702269907183585,0.7757664008381898,0.5753372376847354,0.002575978063440426,0.03353630760484172,0.045978921979506246,0.6936751931904014,-0.14785169072824522,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,3,relative_detection_prior_mean,1.5769242865424038e-05,1.502232944079048e-16,0.0,0.3,Australia,54.978665659530755,1.0287750800138695,0.028775080013869525,0.25,calibrated_country_scenario_analysis,-0.4646932805113788,-0.24340382880012879,-0.011692309515343169,-0.23199378967886153,-0.18251114174122707,-0.32545462039452033,-0.14785169072824522,-0.29858759986331007,,-0.5047784867276552,-0.5069569827713258,-0.5067684326910813
veinf_resistance_grid,VEinf_0.00_res_0.35,symptom_protective,custom_grid,,2027-01-01,2051-01-01,2027,2051,3215342.6218605125,14998866.516178135,404875.3689541549,358733.8269663739,797970.7974374013,1024168.4552725047,303943.1631044504,1686845.4453433289,6712466.574760469,354093.13801025006,1244.5957928499515,1235.915583694757,1237.4865724589567,114555.49253682797,14914510.126421336,0.9943758156880849,0.35,0.9998022241301355,29813213.78828797,299913.58707788575,2899426.75220388,2629897.169700921,5829237.508982687,24.000492823261258,2096.184407489633,56.583838149562226,4983.747489066129,11085.893381472275,1471.7671121555256,481.54120097894406,1205.7114425775562,4797.889326168122,253.0961857920878,1.7393996351559244,17.170087468539197,8.845218894053225,81.88116376817744,18895.90130309966,299869.6074435441,91812.3513600905,91812.3513600905,15434.179322512313,2877.0,8766.0,5,5.748630136986301,0.8061832866535368,0.21437237396521713,4.664780174343988,0.7757630700837488,0.575305751862485,0.002586058481096388,0.03355740435550265,0.04600973430905272,0.693609872938097,-0.14639127544950448,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,3,relative_detection_prior_mean,1.5769242865424038e-05,1.502232944079048e-16,0.0,0.35,Australia,54.978665659530755,1.0291962795163474,0.0291962795163474,0.25,calibrated_country_scenario_analysis,-0.46733305774975564,-0.24263656125411925,-0.01002618518577969,-0.23163720196199167,-0.18100276250250125,-0.3260635157246672,-0.14639127544950448,-0.2991192655875139,,-0.5089966630690188,-0.511197694803317,-0.5110033618142105
veinf_resistance_grid,VEinf_0.00_res_0.40,symptom_protective,custom_grid,,2027-01-01,2051-01-01,2027,2051,3225260.9360468155,15017525.342891632,406124.6148609829,360580.9093100743,800487.4371759053,1025166.0258109691,304035.9637101872,1689782.8988312304,6712693.811056436,355120.60496336786,1253.2332076082569,1244.4983342953592,1246.0727084948235,115209.32860245762,14917564.17090667,0.9933436987983991,0.4,0.999816358220899,29813213.789231103,299913.58705217246,2899426.7522608433,2629897.1696586055,5829237.508971621,24.000492823261258,2098.792093915861,56.75842799348528,5009.408275573025,11120.856065158267,1473.2006570702963,481.68822622220773,1207.8110547833137,4798.051748527762,253.8305913456476,1.751470956701954,17.2893242370606,8.906590269228127,82.34850808139802,19180.718344706696,301969.44749040145,92877.68721243826,92877.68721243826,15666.817990185415,2884.0,8766.0,5,5.748630136986301,0.8061421399883777,0.21476647199889393,4.656220268893509,0.7754411760614479,0.5751500490169347,0.002600582541536045,0.033542073610165576,0.045992697255731796,0.6933058226540147,-0.14781740429273427,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,3,relative_detection_prior_mean,1.5769242865424038e-05,1.502232944079048e-16,0.0,0.4,Australia,54.978665659530755,1.0323718721181077,0.03237187211810766,0.25,calibrated_country_scenario_analysis,-0.47488819969501606,-0.24384692622595971,-0.01033456863759974,-0.23378196098820836,-0.18104274284211108,-0.32991133510856874,-0.14781740429273427,-0.30312770756611296,,-0.5194690028621498,-0.5216921275087671,-0.5214872577238117
veinf_resistance_grid,VEinf_0.00_res_0.45,symptom_protective,custom_grid,,2027-01-01,2051-01-01,2027,2051,3260050.842877082,15137643.698652383,410037.66996061255,365157.4861518111,808226.027613572,1030890.4606108179,305809.5040539793,1701857.450816608,6740158.947671301,358305.9676269551,1272.6097122439694,1263.72767328299,1265.3143458842922,116757.79262621753,15004522.738359962,0.9912059655424263,0.45,0.9998235993154108,29813213.789202422,299913.5870375341,2899426.7520066127,2629897.1696636043,5829237.508707751,24.000492823261258,2115.579377418248,57.305301657385904,5072.988851810241,11228.365248746224,1481.4268770476772,484.49806980659724,1216.4416176045077,4817.683084610062,256.10740232581895,1.7785508209346959,17.556469855922483,9.044124282836542,83.45530823513887,18228.56351362856,306752.65056695876,95485.23715627783,95485.23715627783,14889.097564434607,2877.0,8766.0,5,5.748630136986301,0.8061342873949502,0.2153605216092717,4.64337656933381,0.7744943760198137,0.5747966211215342,0.002620298228799165,0.033451612651831324,0.04587661139194791,0.6925458537472353,-0.15699827372156316,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,True,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,45.309268873949655,43.43914907044321,True,Australia,AUS,1,contact_reduction_mean,Australia,AUS,3,relative_detection_prior_mean,1.5769242865424038e-05,1.502232944079048e-16,0.0,0.45,Australia,54.978665659530755,1.0423188880622063,0.042318888062206295,0.25,calibrated_country_scenario_analysis,-0.49360782406944637,-0.25079245548746654,-0.016228177723644155,-0.24259810206578547,-0.18587500559581005,-0.34184038077228984,-0.15699827372156316,-0.3156834856080466,,-0.5429618356398327,-0.545204520372871,-0.5449817985369092
