country,parameter,diagnostic_method,rhat,rhat_rank,bulk_ess,tail_ess,smc_particle_count,smc_stage_count,smc_final_temperature,smc_min_ess,smc_final_ess,smc_min_ess_fraction,smc_final_ess_fraction,smc_max_weight,smc_final_max_weight,smc_combined_particle_count,smc_combined_particle_ess,smc_combined_particle_ess_fraction,smc_combined_max_weight,smc_island_count,smc_island_ess,smc_island_ess_fraction,smc_max_island_weight,smc_log_evidence_sd,smc_log_evidence_range,smc_recommended_island_ess_floor,smc_unique_ancestor_fraction,smc_unique_particle_fraction,smc_move_acceptance_fraction,smc_reached_final_temperature,smc_fatal_ess_floor,smc_recommended_ess_floor,n_chains,total_draws,converged,recommended_converged,mean,sd
Australia,VE_sus,tempered_smc_rank_and_particle_quality,1.0073792523076421,0.9990308373383793,128.0,128.0,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0166015625,True,100.0,400.0,4,512,False,False,0.03982587172242415,0.016156163148610493
Australia,VE_inf,tempered_smc_rank_and_particle_quality,1.0054599154288109,0.9970573034251242,128.0,89.31254443468134,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0166015625,True,100.0,400.0,4,512,False,False,0.07587300646870505,0.022908114422753284
Australia,VE_dur,tempered_smc_rank_and_particle_quality,1.0039869458944581,1.0006756363283928,128.0,128.0,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0166015625,True,100.0,400.0,4,512,False,False,0.028418302491212875,0.01835859888490168
Australia,relative_infectiousness_asymptomatic,tempered_smc_rank_and_particle_quality,1.0275512468056562,1.0149671536052465,75.09509869826049,128.0,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0166015625,True,100.0,400.0,4,512,False,False,0.7053988339319002,0.05262307017134378
Australia,infectious_duration_symptomatic,tempered_smc_rank_and_particle_quality,1.0047502728547657,1.0046869719881275,128.0,128.0,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0166015625,True,100.0,400.0,4,512,False,False,23.580969966821414,1.4029701198399835
Australia,infectious_duration_asymptomatic,tempered_smc_rank_and_particle_quality,1.0046302477474782,1.0049350283044844,128.0,128.0,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0166015625,True,100.0,400.0,4,512,False,False,25.888532359284746,0.6010154857230479
Australia,fitness_R,tempered_smc_rank_and_particle_quality,1.016798396388525,1.0121398183763939,103.99294744980226,103.00177468666443,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0166015625,True,100.0,400.0,4,512,False,False,0.9064637587588869,0.0074436452743403755
Australia,beta_S,tempered_smc_rank_and_particle_quality,1.020535542567713,1.0018929799754857,71.23692178830738,128.0,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0166015625,True,100.0,400.0,4,512,False,False,0.06358848474032569,0.005146998508235224
Australia,reporting_multiplier,tempered_smc_rank_and_particle_quality,1.0126538253384993,0.9962454830910182,55.43549871792762,128.0,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0166015625,True,100.0,400.0,4,512,False,False,0.9401256095294938,0.040400381438260795
Australia,log_beta_process_2021,tempered_smc_rank_and_particle_quality,1.0050488725034872,1.000080293423719,112.23141043534694,95.65913050969269,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0166015625,True,100.0,400.0,4,512,False,False,-0.044237346607246125,0.051647102017432715
