country,outcome,parameter_variance,stochastic_variance,total_variance,parameter_variance_share
China,total_infant_cases,37093581.03668903,1720686533.6552377,1757780114.6919267,0.021102514886049983
China,total_infant_infections,163739493.43779245,6953740286.094574,7117479779.532367,0.023005262889352455
China,total_child_1_9_cases,734158300.7013786,33491686994.104794,34225845294.80617,0.021450406684704684
China,total_adolescent_cases,1448954369.629099,73211752618.96657,74660706988.59567,0.019407187904749212
China,total_child_adolescent_cases,5631290317.554735,242605574354.5413,248236864672.09604,0.022685149222269163
China,total_child_adolescent_infections,135646871634.75453,5744225428247.045,5879872299881.8,0.02306969687717221
China,total_child_adolescent_reported_cases,750976311.0899096,32372556196.083412,33123532507.17332,0.02267198738320788
China,resistant_infections,3371740284090.649,145752260679338.38,149124000963429.03,0.022610312641206092
United_Kingdom,annualized_infections_per_100k,146.68000040749652,32218.55651806258,32365.23651847008,0.0045320231268444365
United_Kingdom,annualized_reported_cases_per_100k,0.052151961285509134,9.572946296494274,9.625098257779783,0.005418330274535712
United_Kingdom,annualized_infant_cases_per_100k,104.27607637104603,24630.204753082526,24734.480829453572,0.0042158182777329665
United_Kingdom,annualized_infant_infections_per_100k,562.6229709942323,107957.28902310366,108519.91199409789,0.005184513704957961
United_Kingdom,annualized_child_1_9_cases_per_100k,18.761167391378876,4494.0171680036165,4512.778335394995,0.004157342992947325
United_Kingdom,annualized_adolescent_cases_per_100k,10.0837190753013,1886.2977820151684,1896.3815010904698,0.005317347310919714
United_Kingdom,annualized_child_adolescent_cases_per_100k,20.0673392064901,3640.9688685029437,3661.0362077094337,0.005481327708322624
United_Kingdom,annualized_child_adolescent_infections_per_100k,471.4876516674588,79962.57854959078,80434.06620125823,0.005861790581216237
United_Kingdom,annualized_child_adolescent_reported_cases_per_100k,0.6344016453349308,142.9777350149067,143.61213666024162,0.004417465404304942
United_Kingdom,total_infections,52914958511.14608,11300315750522.984,11353230709034.13,0.004660784217926616
United_Kingdom,total_reported_cases,25075313.682853684,3385461968.787859,3410537282.4707127,0.0073523059876032925
United_Kingdom,total_infant_cases,4507933.28275878,757904746.7616339,762412680.0443927,0.005912720762325593
United_Kingdom,total_infant_infections,16463410.228721207,3426791068.5443974,3443254478.7731185,0.004781351576020416
United_Kingdom,total_child_1_9_cases,80766995.42640883,13366455194.246727,13447222189.673136,0.00600622152941254
United_Kingdom,total_adolescent_cases,23728965.100550704,4910306814.788322,4934035779.888873,0.004809240580960104
United_Kingdom,total_child_adolescent_cases,244372966.5182132,45179618853.847206,45423991820.36542,0.0053798214715389875
United_Kingdom,total_child_adolescent_infections,6276624424.711939,993304610581.2756,999581235005.9875,0.006279253956457417
United_Kingdom,total_child_adolescent_reported_cases,7314286.6809924375,1739465573.151841,1746779859.8328333,0.0041872973516493455
United_Kingdom,resistant_infections,57052572516.87607,10956319694451.326,11013372266968.203,0.005180300014736693
Japan,annualized_infections_per_100k,88.47075576032776,7472.684052608717,7561.154808369045,0.01170069361129918
Japan,annualized_reported_cases_per_100k,0.02736274586001463,1.8970835497318768,1.9244462955918913,0.014218503224897124
Japan,annualized_infant_cases_per_100k,31.84659779253313,1867.6526693561952,1899.4992671487284,0.016765785774867363
Japan,annualized_infant_infections_per_100k,114.13070741014371,7299.750817062204,7413.881524472348,0.015394190888188827
Japan,annualized_child_1_9_cases_per_100k,6.559181003458611,391.75020307612124,398.30938407957984,0.01646755327800192
Japan,annualized_adolescent_cases_per_100k,7.413392680421632,592.4047753544396,599.8181680348613,0.01235940002402656
Japan,annualized_child_adolescent_cases_per_100k,8.256602501080629,543.2114504473433,551.4680529484239,0.014972041366560954
Japan,annualized_child_adolescent_infections_per_100k,179.2345978042216,12587.874610691571,12767.109208495793,0.01403877689751029
Japan,annualized_child_adolescent_reported_cases_per_100k,0.39154938204658674,27.282721664236924,27.67427104628351,0.01414849848770161
Japan,total_infections,80605263873.17839,6419412075586.38,6500017339459.559,0.012400776746217155
Japan,total_reported_cases,23079865.248409882,1681482402.088222,1704562267.336632,0.013540054060020951
Japan,total_infant_cases,1104264.5138254405,66079017.71783644,67183282.23166189,0.01643659668215833
Japan,total_infant_infections,3923669.6452346547,267120807.13035175,271044476.7755864,0.014476109942957038
Japan,total_child_1_9_cases,21316143.02512077,1343659729.9800138,1364975873.0051346,0.015616498025119734
Japan,total_adolescent_cases,25975179.28668165,1931758324.6865463,1957733503.973228,0.013267985266618218
Japan,total_child_adolescent_cases,110258932.44060762,7714770948.780376,7825029881.220984,0.014090544587595018
Japan,total_child_adolescent_infections,2803183746.550838,188631626023.88394,191434809770.43478,0.014643019991569799
Japan,total_child_adolescent_reported_cases,7010019.434594186,394991868.3782629,402001887.8128571,0.017437777401327882
Japan,resistant_infections,90853796134.39236,6428059615468.14,6518913411602.532,0.01393695396731124
New_Zealand,annualized_infections_per_100k,163.5871416308705,45523.550423933,45687.13756556387,0.0035805951159910776
New_Zealand,annualized_reported_cases_per_100k,0.08319126411143575,14.629141725280203,14.712332989391639,0.005654525639911835
New_Zealand,annualized_infant_cases_per_100k,159.46501208151005,38255.319835627604,38414.78484770912,0.004151136410465144
New_Zealand,annualized_infant_infections_per_100k,699.7796387101444,170742.37385123665,171442.1534899468,0.004081724502785009
New_Zealand,annualized_child_1_9_cases_per_100k,32.84850254381325,6202.290869387079,6235.139371930892,0.0052682868151575505
New_Zealand,annualized_adolescent_cases_per_100k,10.538234511329303,2658.1448510930636,2668.683085604393,0.003948851989273445
New_Zealand,annualized_child_adolescent_cases_per_100k,25.531305114152925,5139.919602616246,5165.450907730399,0.004942705984475399
New_Zealand,annualized_child_adolescent_infections_per_100k,633.1794178573538,114866.48268436902,115499.66210222637,0.005482088919852767
New_Zealand,annualized_child_adolescent_reported_cases_per_100k,1.2024720025505116,216.47609033553002,217.67856233808052,0.005524071776452338
New_Zealand,total_infections,492000638.7657942,94441525595.59105,94933526234.35684,0.005182580467423289
New_Zealand,total_reported_cases,165203.16984494947,30484206.425741207,30649409.595586155,0.005390093056433312
New_Zealand,total_infant_cases,31212.420433078303,7530144.4928364325,7561356.9132695105,0.004127886144126232
New_Zealand,total_infant_infections,174330.71956580522,34125453.396434925,34299784.116000734,0.005082560256829154
New_Zealand,total_child_1_9_cases,629943.924173122,115243789.74826233,115873733.67243545,0.005436468681969949
New_Zealand,total_adolescent_cases,215271.20542457316,43088296.00079522,43303567.20621979,0.0049712118264855845
New_Zealand,total_child_adolescent_cases,2092324.0505131788,404963137.45388377,407055461.504397,0.00514014489028193
New_Zealand,total_child_adolescent_infections,37922647.41470456,8938107779.99045,8976030427.405155,0.00422487955242677
New_Zealand,total_child_adolescent_reported_cases,97040.8438500274,16891321.285567086,16988362.129417114,0.005712195390631043
New_Zealand,resistant_infections,514757359.24977475,90179055183.3503,90693812542.60007,0.005675771530808527
Sweden,annualized_infections_per_100k,98.84438075782876,10131.934286371501,10230.77866712933,0.009661471914685029
Sweden,annualized_reported_cases_per_100k,0.021658038441594956,2.117722240384297,2.1393802788258918,0.010123510371648865
Sweden,annualized_infant_cases_per_100k,38.88401279570361,2856.043584226356,2894.9275970220597,0.013431773850131048
Sweden,annualized_infant_infections_per_100k,159.4985848926967,12645.599552647565,12805.098137540263,0.012455865873069745
Sweden,annualized_child_1_9_cases_per_100k,9.931772121893305,805.217805837067,815.1495779589603,0.01218398732016927
Sweden,annualized_adolescent_cases_per_100k,8.962127706257133,929.5533552541425,938.5154829603996,0.009549259302561008
Sweden,annualized_child_adolescent_cases_per_100k,9.023806399935,909.4966538582396,918.5204602581746,0.009824284586321157
Sweden,annualized_child_adolescent_infections_per_100k,340.91094886263147,23001.76408892155,23342.67503778418,0.014604622148524442
Sweden,annualized_child_adolescent_reported_cases_per_100k,0.30978534897526383,27.047881425997858,27.357666774973122,0.011323529580331625
Sweden,total_infections,866934122.8754232,83467524419.55798,84334458542.43341,0.010279714103330844
Sweden,total_reported_cases,193880.50148231306,17094970.029162306,17288850.530644618,0.011214192704058516
Sweden,total_infant_cases,25534.3501189394,1804839.555025126,1830373.9051440654,0.013950346454993653
Sweden,total_infant_infections,92100.13697002828,7918571.310321357,8010671.447291385,0.011497180676554862
Sweden,total_child_1_9_cases,531244.1754944917,48055994.57712891,48587238.7526234,0.01093382108415881
Sweden,total_adolescent_cases,608393.9510454546,51012986.70486431,51621380.65590976,0.011785696998319318
Sweden,total_child_adolescent_cases,2557974.4685082445,236646901.12386325,239204875.5923715,0.010693655228279223
Sweden,total_child_adolescent_infections,89695378.75410013,5905663498.459036,5995358877.213136,0.014960802279077888
Sweden,total_child_adolescent_reported_cases,71409.59942328023,7014540.87100176,7085950.4704250395,0.010077631747685197
Sweden,resistant_infections,771683145.707004,80468085706.12054,81239768851.82755,0.009498834826997964
United_States,annualized_infections_per_100k,72.48472022062847,8035.792036668664,8108.276756889292,0.008939596216796741
United_States,annualized_reported_cases_per_100k,0.020687202604112633,2.1372252565054075,2.1579124591095202,0.009586673693264356
United_States,annualized_infant_cases_per_100k,24.245029096835925,1795.3706765293873,1819.6157056262232,0.013324257985832215
United_States,annualized_infant_infections_per_100k,92.25242968370051,8189.176182175809,8281.42861185951,0.01113967577424859
United_States,annualized_child_1_9_cases_per_100k,5.572741395875254,528.6605563442189,534.2332977400941,0.010431288014897205
United_States,annualized_adolescent_cases_per_100k,7.1785464106728485,680.2223995176246,687.4009459282975,0.010443026669069554
United_States,annualized_child_adolescent_cases_per_100k,5.9919550129662005,639.1710517968844,645.1630068098506,0.009287505560175763
United_States,annualized_child_adolescent_infections_per_100k,187.28899111008695,16075.286559738392,16262.575550848478,0.011516563936904534
United_States,annualized_child_adolescent_reported_cases_per_100k,0.22144337242453396,23.433209779714616,23.65465315213915,0.009361514244165033
United_States,total_infections,729197505509.803,71626827652963.44,72356025158473.23,0.010077909944786547
United_States,total_reported_cases,229282229.68162173,19272608698.545074,19501890928.226696,0.01175692298379962
United_States,total_infant_cases,20490843.956198778,1639793021.5881186,1660283865.5443172,0.012341771417191325
United_States,total_infant_infections,83299124.27172403,7398065562.413343,7481364686.685067,0.011134215181352589
United_States,total_child_1_9_cases,494936696.2952468,43344666319.389694,43839603015.684944,0.011289716654554745
United_States,total_adolescent_cases,347622521.7033587,47657770787.15811,48005393308.86147,0.007241322229500199
United_States,total_child_adolescent_cases,2423962217.214713,218738571349.87488,221162533567.0896,0.01096009427148023
United_States,total_child_adolescent_infections,57690010991.96778,5477350653657.308,5535040664649.275,0.01042268963991853
United_States,total_child_adolescent_reported_cases,97274237.55244948,8032714321.034982,8129988558.587431,0.011964867705711837
United_States,resistant_infections,663702579552.4652,69689857578312.7,70353560157865.17,0.009433816541241043
Brazil,annualized_infections_per_100k,72.73749946864109,7925.756333429249,7998.49383289789,0.009093899550121673
Brazil,annualized_reported_cases_per_100k,0.02369796309318249,2.374431370035965,2.3981293331291473,0.00988185364559163
Brazil,annualized_infant_cases_per_100k,27.92534600632853,1871.0207639454673,1898.9461099517957,0.014705707476362986
Brazil,annualized_infant_infections_per_100k,105.01075943616303,8235.941132959884,8340.951892396048,0.012589781213328316
Brazil,annualized_child_1_9_cases_per_100k,6.249091272637248,490.21760544712475,496.466696719762,0.012587130846693308
Brazil,annualized_adolescent_cases_per_100k,4.522804633869475,558.7858248681474,563.3086295020169,0.008028999374406497
Brazil,annualized_child_adolescent_cases_per_100k,6.369515217176274,569.01577050199,575.3852857191663,0.011070000181209193
Brazil,annualized_child_adolescent_infections_per_100k,190.9301403213882,14063.696933634044,14254.627073955433,0.01339425713003996
Brazil,annualized_child_adolescent_reported_cases_per_100k,0.23395955809829397,23.892080887061542,24.126040445159838,0.009697387295279566
Brazil,total_infections,206259544130.25742,24767646619862.805,24973906163993.062,0.00825900212709371
Brazil,total_reported_cases,79385269.29570912,7596047592.576749,7675432861.8724575,0.010342774241444242
Brazil,total_infant_cases,7455832.961108829,579096553.1941228,586552386.1552316,0.012711282294801946
Brazil,total_infant_infections,32118402.90870487,2529043185.5555234,2561161588.464228,0.012540560913208256
Brazil,total_child_1_9_cases,157676582.15991813,14466033650.364082,14623710232.524,0.010782255641884645
Brazil,total_adolescent_cases,119530187.27476642,15775583611.413652,15895113798.68842,0.007519932778627191
Brazil,total_child_adolescent_cases,790327785.0282668,73380893843.128,74171221628.15627,0.010655450559927802
Brazil,total_child_adolescent_infections,20274862415.973877,1827535366654.127,1847810229070.1008,0.010972372647908263
Brazil,total_child_adolescent_reported_cases,33172315.12766346,3083100925.2520823,3116273240.379746,0.010644867304261521
Brazil,resistant_infections,273672981938.80307,24211316945188.87,24484989927127.676,0.011177173556260783
Thailand,annualized_infections_per_100k,218.3780379013971,5270.669469330887,5489.047507232284,0.03978432280166378
Thailand,annualized_reported_cases_per_100k,0.05000299670152537,1.107387619426734,1.1573906161282594,0.04320321592790947
Thailand,annualized_infant_cases_per_100k,83.16623295888695,1474.826366103088,1557.992599061975,0.053380377422177154
Thailand,annualized_infant_infections_per_100k,284.29177386425226,5638.33401182151,5922.625785685763,0.04800096851490255
Thailand,annualized_child_1_9_cases_per_100k,17.646043882307755,329.31196872011316,346.9580126024209,0.05085930643293242
Thailand,annualized_adolescent_cases_per_100k,16.11436426046303,403.02834817357564,419.1427124340387,0.03844600844157342
Thailand,annualized_child_adolescent_cases_per_100k,17.907020448819022,395.78006300943184,413.68708345825087,0.043286390039359766
Thailand,annualized_child_adolescent_infections_per_100k,479.2101248168379,9637.633598464306,10116.843723281145,0.04736755236359607
Thailand,annualized_child_adolescent_reported_cases_per_100k,0.7079331438397722,14.550034372942209,15.257967516781981,0.04639760459976917
Thailand,total_infections,71984853926.17172,1688681786994.2866,1760666640920.4583,0.04088499904135106
Thailand,total_reported_cases,17782133.153578013,351820055.2637932,369602188.41737115,0.04811154725495738
Thailand,total_infant_cases,1375639.412967301,24505189.488235936,25880828.901203237,0.053152834409540314
Thailand,total_infant_infections,5443503.829426084,95690880.01950026,101134383.84892634,0.053824462287302234
Thailand,total_child_1_9_cases,31546458.379994716,545836239.46433,577382697.8443247,0.054636999857762186
Thailand,total_adolescent_cases,23376732.574071836,680427569.1770736,703804301.7511455,0.03321481911364829
Thailand,total_child_adolescent_cases,132269800.04911958,2926908461.243302,3059178261.2924213,0.04323703581537583
Thailand,total_child_adolescent_infections,3345841229.387693,73296969433.89847,76642810663.28616,0.04365499125660895
Thailand,total_child_adolescent_reported_cases,5854801.825518517,107342159.62770376,113196961.45322227,0.0517222525265218
Thailand,resistant_infections,67833847763.98363,1632819808511.4573,1700653656275.441,0.03988692672001473
South_Africa,annualized_infections_per_100k,84.39833977777242,5809.254597859295,5893.652937637067,0.014320208650021071
South_Africa,annualized_reported_cases_per_100k,0.025654560029343566,1.5230320108182227,1.5486865708475663,0.016565366105875973
South_Africa,annualized_infant_cases_per_100k,27.066863519562883,1129.5121209082663,1156.5789844278293,0.023402520609479276
South_Africa,annualized_infant_infections_per_100k,74.28894592576786,3881.784436883685,3956.073382809453,0.018778454982301334
South_Africa,annualized_child_1_9_cases_per_100k,5.158093824167586,290.2491783379816,295.4072721621492,0.017460957499165104
South_Africa,annualized_adolescent_cases_per_100k,4.7554695183557945,451.3597686109769,456.1152381293327,0.01042602640915796
South_Africa,annualized_child_adolescent_cases_per_100k,5.595713578567322,390.90818259369803,396.50389617226534,0.014112632013422145
South_Africa,annualized_child_adolescent_infections_per_100k,142.0228540639745,8678.595585931072,8820.618439995047,0.016101235421317493
South_Africa,annualized_child_adolescent_reported_cases_per_100k,0.15105863711720485,10.074278582480146,10.22533721959735,0.014772973631392197
South_Africa,total_infections,28731624041.92866,2054982889217.3184,2083714513259.247,0.013788656679742573
South_Africa,total_reported_cases,8580646.604653837,549721445.0488056,558302091.6534594,0.015369182263389911
South_Africa,total_infant_cases,2029234.8020033755,88490956.0284065,90520190.83040987,0.022417482590211937
South_Africa,total_infant_infections,6784531.281483195,302809586.9392593,309594118.22074246,0.021914277055631218
South_Africa,total_child_1_9_cases,35162891.9443778,2055598489.709831,2090761381.654209,0.01681822337686233
South_Africa,total_adolescent_cases,31810659.963198494,2471989006.9383106,2503799666.9015093,0.0127049541477752
South_Africa,total_child_adolescent_cases,153509803.93808237,10867763395.879143,11021273199.817225,0.013928500015826498
South_Africa,total_child_adolescent_infections,4237286079.594792,248852209314.63718,253089495394.23196,0.01674224397577017
South_Africa,total_child_adolescent_reported_cases,5386848.417913287,291765138.96553195,297151987.3834452,0.018128259768164002
South_Africa,resistant_infections,29126862660.844536,1991485466767.449,2020612329428.2935,0.014414869312950105
