country,parameter,diagnostic_method,rhat,rhat_rank,bulk_ess,tail_ess,smc_particle_count,smc_stage_count,smc_final_temperature,smc_min_ess,smc_final_ess,smc_min_ess_fraction,smc_final_ess_fraction,smc_max_weight,smc_final_max_weight,smc_combined_particle_count,smc_combined_particle_ess,smc_combined_particle_ess_fraction,smc_combined_max_weight,smc_island_count,smc_island_ess,smc_island_ess_fraction,smc_max_island_weight,smc_log_evidence_sd,smc_log_evidence_range,smc_recommended_island_ess_floor,smc_unique_ancestor_fraction,smc_unique_particle_fraction,smc_move_acceptance_fraction,smc_reached_final_temperature,smc_fatal_ess_floor,smc_recommended_ess_floor,n_chains,total_draws,converged,recommended_converged,mean,sd
Australia,VE_sus,tempered_smc_rank_and_particle_quality,0.9956933921210445,0.9902911172178827,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,0.06954108694848676,0.03189724541133739
Australia,VE_inf,tempered_smc_rank_and_particle_quality,1.0053109986118909,0.9892919585519542,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,0.21876092305207437,0.07814250154214476
Australia,VE_dur,tempered_smc_rank_and_particle_quality,1.0259617215521641,1.0020909691058784,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,0.07757939010947236,0.048577985859357554
Australia,relative_infectiousness_asymptomatic,tempered_smc_rank_and_particle_quality,1.020244535195265,1.004424306486891,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,0.6793503358627115,0.053324810840721146
Australia,infectious_duration_symptomatic,tempered_smc_rank_and_particle_quality,0.9971737038525982,1.0000399463359242,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,26.951603616136772,2.374707352952291
Australia,infectious_duration_asymptomatic,tempered_smc_rank_and_particle_quality,1.004669717068541,0.9946725155805545,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,19.30697016007979,2.040627217205869
Australia,fitness_R,tempered_smc_rank_and_particle_quality,1.0258596263639213,1.0313126324373647,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,0.7193668455932742,0.04470153222289554
Australia,beta_S,tempered_smc_rank_and_particle_quality,1.0266879056723464,1.001324040562016,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,0.01901326547435743,0.015113950539644878
Australia,reporting_multiplier,tempered_smc_rank_and_particle_quality,1.027550123731748,1.0055489093251555,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,1.2417524354171285,0.17273862514880858
Australia,log_beta_process_2021,tempered_smc_rank_and_particle_quality,1.0210222004410707,0.9912098669901187,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,0.3448051068041881,0.11612291939438442
Australia,log_beta_process_2022,tempered_smc_rank_and_particle_quality,1.0130506683658833,1.009121848953982,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,-0.40057807872012957,0.06727195925985728
Australia,log_beta_process_2023,tempered_smc_rank_and_particle_quality,1.024323556980484,0.9952525836571227,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,0.04486686423408061,0.18700391079738515
Australia,log_beta_process_2024,tempered_smc_rank_and_particle_quality,1.025956369970636,1.012193796186373,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,0.10927510727524643,0.11224602921493726
Australia,log_beta_process_2025,tempered_smc_rank_and_particle_quality,1.0363044296860864,1.0111407206455059,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,-0.19637359325227666,0.2671490561620557
Australia,log_beta_process_2026,tempered_smc_rank_and_particle_quality,1.0141209210425346,0.9922655772976471,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,0.3512199654169037,0.12028364929684764
Australia,log_beta_process_2027,tempered_smc_rank_and_particle_quality,1.0083183836783247,1.008404098222801,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,0.2200721189890366,0.6424438143170593
Australia,log_beta_process_2028,tempered_smc_rank_and_particle_quality,0.9952618839752903,0.9952660218594349,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,0.14993234867291486,0.6997448076586428
Australia,log_beta_process_2029,tempered_smc_rank_and_particle_quality,0.9913590252129406,0.9914798813935985,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,0.08386896822642087,0.7097470980842931
Australia,log_beta_process_2030,tempered_smc_rank_and_particle_quality,1.009295562058564,1.0088660426606089,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,0.008961890733372188,0.6901171275833138
Australia,log_beta_process_2031,tempered_smc_rank_and_particle_quality,1.0081896035706697,1.0087760994191477,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1025390625,True,100.0,400.0,4,256,False,False,-0.03070171992304219,0.6911110169816949
