country,parameter,diagnostic_method,rhat,rhat_rank,bulk_ess,tail_ess,smc_particle_count,smc_stage_count,smc_final_temperature,smc_min_ess,smc_final_ess,smc_min_ess_fraction,smc_final_ess_fraction,smc_max_weight,smc_final_max_weight,smc_combined_particle_count,smc_combined_particle_ess,smc_combined_particle_ess_fraction,smc_combined_max_weight,smc_island_count,smc_island_ess,smc_island_ess_fraction,smc_max_island_weight,smc_log_evidence_sd,smc_log_evidence_range,smc_recommended_island_ess_floor,smc_unique_ancestor_fraction,smc_unique_particle_fraction,smc_move_acceptance_fraction,smc_reached_final_temperature,smc_fatal_ess_floor,smc_recommended_ess_floor,n_chains,total_draws,converged,recommended_converged,mean,sd
Australia,VE_sus,tempered_smc_rank_and_particle_quality,1.1708111167195576,1.1010149687964752,14.626157341428982,51.12347335996474,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0419921875,True,100.0,400.0,4,512,False,False,0.06937712582337621,0.04566187157487029
Australia,VE_inf,tempered_smc_rank_and_particle_quality,1.1005208360939485,1.0484221237509426,29.975124075791488,48.59287794180935,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0419921875,True,100.0,400.0,4,512,False,False,0.12561293648038926,0.09008304714866823
Australia,VE_dur,tempered_smc_rank_and_particle_quality,1.0695128374815233,1.0205916114251075,40.882750732884986,128.0,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0419921875,True,100.0,400.0,4,512,False,False,0.0478144472532457,0.0656901160924622
Australia,relative_infectiousness_asymptomatic,tempered_smc_rank_and_particle_quality,1.7337197854148527,1.4028346044084063,6.059070187610517,23.67418323321494,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0419921875,True,100.0,400.0,4,512,False,False,0.6457223507347398,0.14139349913450877
Australia,infectious_duration_symptomatic,tempered_smc_rank_and_particle_quality,1.0017425685499621,1.0037825163664078,128.0,29.22751907430899,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0419921875,True,100.0,400.0,4,512,False,False,23.617128974454452,2.0717497764462096
Australia,infectious_duration_asymptomatic,tempered_smc_rank_and_particle_quality,1.149097145367704,1.1478052832675347,16.573575957253166,19.68446418763496,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0419921875,True,100.0,400.0,4,512,False,False,25.843856612615,1.029768924400606
Australia,fitness_R,tempered_smc_rank_and_particle_quality,1.084725127962999,1.026196198268226,24.787928452076212,21.281381044087528,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0419921875,True,100.0,400.0,4,512,False,False,0.9060644365959589,0.01935087150880821
Australia,beta_S,tempered_smc_rank_and_particle_quality,1.3143454349628891,1.165081836682873,9.942363797402054,28.050883719863975,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0419921875,True,100.0,400.0,4,512,False,False,0.05453166753873831,0.014324626414700887
Australia,reporting_multiplier,tempered_smc_rank_and_particle_quality,1.2738257496603258,1.2803560761583412,11.008701479784387,30.589535907517156,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0419921875,True,100.0,400.0,4,512,False,False,0.9261615242820054,0.12730414723134836
Australia,log_beta_process_2021,tempered_smc_rank_and_particle_quality,1.0890547290279156,1.093691428156411,24.2871557169306,20.562870950897096,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0419921875,True,100.0,400.0,4,512,False,False,-0.08109304261082867,0.15621609938395106
