country,parameter,diagnostic_method,rhat,rhat_rank,bulk_ess,tail_ess,smc_particle_count,smc_stage_count,smc_final_temperature,smc_min_ess,smc_final_ess,smc_min_ess_fraction,smc_final_ess_fraction,smc_max_weight,smc_final_max_weight,smc_combined_particle_count,smc_combined_particle_ess,smc_combined_particle_ess_fraction,smc_combined_max_weight,smc_island_count,smc_island_ess,smc_island_ess_fraction,smc_max_island_weight,smc_log_evidence_sd,smc_log_evidence_range,smc_recommended_island_ess_floor,smc_unique_ancestor_fraction,smc_unique_particle_fraction,smc_move_acceptance_fraction,smc_reached_final_temperature,smc_fatal_ess_floor,smc_recommended_ess_floor,n_chains,total_draws,converged,recommended_converged,mean,sd
Australia,VE_sus,tempered_smc_rank_and_particle_quality,1.0123114224664749,1.0172118458564483,64.0,56.823695380484004,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.07383619621749107,0.03352326006956189
Australia,VE_inf,tempered_smc_rank_and_particle_quality,1.0415856331639852,1.0330771368145475,52.062909143283036,53.29251448267458,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.23505824097270395,0.10188863044389614
Australia,VE_dur,tempered_smc_rank_and_particle_quality,1.0559546873476906,1.0285444227874867,44.83599864713351,39.09144469855815,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.08881429957855608,0.0656060599453774
Australia,relative_infectiousness_asymptomatic,tempered_smc_rank_and_particle_quality,1.04142769631532,1.017066740471943,53.77042833347976,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.6916853022159601,0.06721009823105914
Australia,infectious_duration_symptomatic,tempered_smc_rank_and_particle_quality,1.0109185004527281,1.0076461221546646,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,26.987767184870894,2.3706790594893583
Australia,infectious_duration_asymptomatic,tempered_smc_rank_and_particle_quality,1.0115809831977052,1.0045324548670604,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,19.54228682466813,2.4319313037159747
Australia,fitness_R,tempered_smc_rank_and_particle_quality,1.0283076512650604,1.0447871771271893,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.7288267751340132,0.058507684464724555
Australia,beta_S,tempered_smc_rank_and_particle_quality,1.0416250188585303,1.0282812680216251,53.23352277790256,33.77258546166256,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.022240414441951392,0.020588082264262952
Australia,reporting_multiplier,tempered_smc_rank_and_particle_quality,1.0449700778738333,1.044717345059201,47.64348795417376,50.20751986576761,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,1.2070837489019595,0.24347073520524515
Australia,log_beta_process_2021,tempered_smc_rank_and_particle_quality,1.0337110806959595,1.0034104984005727,61.20901850715137,47.67451543879722,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.3210439844307466,0.15596364802221063
Australia,log_beta_process_2022,tempered_smc_rank_and_particle_quality,1.0260736656647405,1.0300797310392171,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,-0.41081524899836125,0.08042408378385785
Australia,log_beta_process_2023,tempered_smc_rank_and_particle_quality,1.0344881284752356,1.0108081433943341,55.91289564861306,55.295682089399435,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.004438053942261981,0.2498226233899151
Australia,log_beta_process_2024,tempered_smc_rank_and_particle_quality,1.0410450465584282,1.021053990748688,47.442530839370036,49.886511961519226,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.12212578260475693,0.1456167891133661
Australia,log_beta_process_2025,tempered_smc_rank_and_particle_quality,1.0512821555226122,1.027987227956277,42.25181935457495,47.92969378029838,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,-0.13726785676754122,0.3863363294911415
Australia,log_beta_process_2026,tempered_smc_rank_and_particle_quality,1.003335986614602,0.9900047437141152,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.3400132517602943,0.13853288962096666
Australia,log_beta_process_2027,tempered_smc_rank_and_particle_quality,1.0057971877681942,1.006329801179673,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.14496835113239925,0.5476316266140002
Australia,log_beta_process_2028,tempered_smc_rank_and_particle_quality,0.9930936670571893,0.9932783198506134,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.04554269326833224,0.6814233995490842
Australia,log_beta_process_2029,tempered_smc_rank_and_particle_quality,0.9991966514944168,0.9987909509782361,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.08752518372320332,0.6492330015926534
Australia,log_beta_process_2030,tempered_smc_rank_and_particle_quality,0.9934314597795613,0.9934248283389576,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,-0.04310270783427535,0.7154255167070632
Australia,log_beta_process_2031,tempered_smc_rank_and_particle_quality,0.9920682737192531,0.9922712030627037,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.016708421004230346,0.716191497916443
Australia,log_beta_process_2032,tempered_smc_rank_and_particle_quality,1.0054565592209668,1.0054857226530398,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,-0.023498664739848095,0.6979960458379967
Australia,log_beta_process_2033,tempered_smc_rank_and_particle_quality,0.9872793750727775,0.9869465189808203,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,-0.029185955563858224,0.6676688850994016
Australia,log_beta_process_2034,tempered_smc_rank_and_particle_quality,0.999128588340926,0.99869732578456,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.014574041555498725,0.6886630545958812
Australia,log_beta_process_2035,tempered_smc_rank_and_particle_quality,0.9926288717414236,0.9921976633274665,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.0725595170817203,0.6926235977722435
Australia,log_beta_process_2036,tempered_smc_rank_and_particle_quality,1.0025506585437414,1.0021015991648135,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.10412401089228769,0.7597373486810641
Australia,log_beta_process_2037,tempered_smc_rank_and_particle_quality,1.0097610408320792,1.0100504448515963,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,-0.0176743911706641,0.7107524843149648
Australia,log_beta_process_2038,tempered_smc_rank_and_particle_quality,0.999382652288973,0.9994408999402327,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,-0.02339746852585767,0.6498104298668784
Australia,log_beta_process_2039,tempered_smc_rank_and_particle_quality,0.9963652427008316,0.9970010895670252,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.005279907599624663,0.6979517494688392
Australia,log_beta_process_2040,tempered_smc_rank_and_particle_quality,1.0059939262752413,1.0062695951740241,64.0,64.0,64,8,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.052734375,True,100.0,400.0,4,256,False,False,0.02769974270898823,0.7149280887893191
