country,parameter,diagnostic_method,rhat,rhat_rank,bulk_ess,tail_ess,smc_particle_count,smc_stage_count,smc_final_temperature,smc_min_ess,smc_final_ess,smc_min_ess_fraction,smc_final_ess_fraction,smc_max_weight,smc_final_max_weight,smc_combined_particle_count,smc_combined_particle_ess,smc_combined_particle_ess_fraction,smc_combined_max_weight,smc_island_count,smc_island_ess,smc_island_ess_fraction,smc_max_island_weight,smc_log_evidence_sd,smc_log_evidence_range,smc_recommended_island_ess_floor,smc_unique_ancestor_fraction,smc_unique_particle_fraction,smc_move_acceptance_fraction,smc_reached_final_temperature,smc_fatal_ess_floor,smc_recommended_ess_floor,n_chains,total_draws,converged,recommended_converged,mean,sd
Australia,VE_sus,tempered_smc_rank_and_particle_quality,0.9909074530986255,0.9900527564388159,64.0,64.0,64,16,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.139892578125,True,100.0,400.0,4,256,False,False,0.12956352332537263,0.024542978269375407
Australia,VE_inf,tempered_smc_rank_and_particle_quality,1.0035210129561698,1.0065254208674346,64.0,64.0,64,16,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.139892578125,True,100.0,400.0,4,256,False,False,0.24077666913328216,0.05507842419720636
Australia,VE_dur,tempered_smc_rank_and_particle_quality,0.998434312936001,1.0147541904451003,64.0,64.0,64,16,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.139892578125,True,100.0,400.0,4,256,False,False,0.022947104397914635,0.018855276489280072
Australia,relative_infectiousness_asymptomatic,tempered_smc_rank_and_particle_quality,0.9973976528244259,0.9909886946423643,64.0,64.0,64,16,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.139892578125,True,100.0,400.0,4,256,False,False,0.44095553147529787,0.08327997775204546
Australia,infectious_duration_symptomatic,tempered_smc_rank_and_particle_quality,1.001361655585678,1.0057144852010047,64.0,64.0,64,16,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.139892578125,True,100.0,400.0,4,256,False,False,21.325622006643826,2.3717380923822784
Australia,infectious_duration_asymptomatic,tempered_smc_rank_and_particle_quality,0.999246932591257,0.9929050773762418,64.0,64.0,64,16,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.139892578125,True,100.0,400.0,4,256,False,False,26.831620827314524,1.2317858033167557
Australia,fitness_R,tempered_smc_rank_and_particle_quality,0.9973276011386663,0.999053266570247,64.0,64.0,64,16,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.139892578125,True,100.0,400.0,4,256,False,False,0.9160747825702011,0.016945147115984792
Australia,beta_S,tempered_smc_rank_and_particle_quality,0.9988119346024283,0.9912201984436153,64.0,64.0,64,16,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.139892578125,True,100.0,400.0,4,256,False,False,0.03746807542413852,0.011454814810979258
Australia,reporting_multiplier,tempered_smc_rank_and_particle_quality,0.9974371256018075,0.9960881890168211,64.0,64.0,64,16,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.139892578125,True,100.0,400.0,4,256,False,False,0.8875001057815779,0.16519065184643247
Australia,log_beta_process_2021,tempered_smc_rank_and_particle_quality,0.9994175421623868,0.9926533545530896,64.0,64.0,64,16,1.0,64.0,64.0,1.0,1.0,0.015625,0.015625,64,64.0,1.0,0.015625,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.139892578125,True,100.0,400.0,4,256,False,False,-0.18524136002643518,0.1833273141736962
