country,parameter,diagnostic_method,rhat,rhat_rank,bulk_ess,tail_ess,smc_particle_count,smc_stage_count,smc_final_temperature,smc_min_ess,smc_final_ess,smc_min_ess_fraction,smc_final_ess_fraction,smc_max_weight,smc_final_max_weight,smc_combined_particle_count,smc_combined_particle_ess,smc_combined_particle_ess_fraction,smc_combined_max_weight,smc_island_count,smc_island_ess,smc_island_ess_fraction,smc_max_island_weight,smc_log_evidence_sd,smc_log_evidence_range,smc_recommended_island_ess_floor,smc_unique_ancestor_fraction,smc_unique_particle_fraction,smc_move_acceptance_fraction,smc_reached_final_temperature,smc_fatal_ess_floor,smc_recommended_ess_floor,n_chains,total_draws,converged,recommended_converged,mean,sd
Australia,VE_sus,tempered_smc_rank_and_particle_quality,1.0311639020063759,1.0100099984055158,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.07590830436459561,0.0383297264620024
Australia,VE_inf,tempered_smc_rank_and_particle_quality,1.058280489150004,1.0309091084242763,30.32300876655854,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.24687069350149754,0.11229482987927536
Australia,VE_dur,tempered_smc_rank_and_particle_quality,1.0750204096406593,1.04653606232085,26.70153270070682,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.08938981628213377,0.06754825056003329
Australia,relative_infectiousness_asymptomatic,tempered_smc_rank_and_particle_quality,1.0632052452124034,1.0304053420049508,31.006669311495408,74.42682261520469,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.69698794147007,0.07697651388902031
Australia,infectious_duration_symptomatic,tempered_smc_rank_and_particle_quality,0.9993722042867662,0.999802807353176,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,26.924051867815518,2.268961348619192
Australia,infectious_duration_asymptomatic,tempered_smc_rank_and_particle_quality,1.0344852800541833,1.0116990536831771,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,19.775200404103735,2.655650982494931
Australia,fitness_R,tempered_smc_rank_and_particle_quality,1.0511398298942305,1.0224376231366075,30.271661593085028,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.7350893042753255,0.06578175047196913
Australia,beta_S,tempered_smc_rank_and_particle_quality,1.0587127523152122,1.0214440840579675,29.64847302741659,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.024485815599935703,0.02308413705528041
Australia,reporting_multiplier,tempered_smc_rank_and_particle_quality,1.0627996928447343,1.0232938068169994,27.672772554813324,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,1.1794926789223608,0.27443164339891096
Australia,log_beta_process_2021,tempered_smc_rank_and_particle_quality,1.0563279201086997,1.0267621030893475,30.06652215936662,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.3020517243475674,0.1739979132975934
Australia,log_beta_process_2022,tempered_smc_rank_and_particle_quality,1.0294666688677436,1.0078482367261765,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,-0.41671158351595955,0.0868272668367429
Australia,log_beta_process_2023,tempered_smc_rank_and_particle_quality,1.054418947265653,1.0144900272429642,30.746020531148204,87.46388234410888,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,-0.023251314205693423,0.283863005993391
Australia,log_beta_process_2024,tempered_smc_rank_and_particle_quality,1.04277638555524,1.031096623666164,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.12628157311159752,0.16121632904839617
Australia,log_beta_process_2025,tempered_smc_rank_and_particle_quality,1.0706834276249757,1.042842855391253,47.17488498785864,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,-0.10310757059044709,0.4388742603167073
Australia,log_beta_process_2026,tempered_smc_rank_and_particle_quality,1.0166295480517398,1.0176784686421074,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.3327063651827243,0.154890637089424
Australia,log_beta_process_2027,tempered_smc_rank_and_particle_quality,0.9979303093478307,0.9975928013342187,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.18300419377830845,0.6202245058453512
Australia,log_beta_process_2028,tempered_smc_rank_and_particle_quality,1.0034447106553228,1.0036040150769492,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.05505503477448106,0.6843219010315053
Australia,log_beta_process_2029,tempered_smc_rank_and_particle_quality,1.0030029013489317,1.002655865903456,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,-0.0034650532416255417,0.6750987899698513
Australia,log_beta_process_2030,tempered_smc_rank_and_particle_quality,1.0128702483986307,1.012508104427305,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,-0.005930321736557744,0.6550495694353063
Australia,log_beta_process_2031,tempered_smc_rank_and_particle_quality,0.9992227848417261,0.9995855615182696,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.03689418317827623,0.6881026025582245
Australia,log_beta_process_2032,tempered_smc_rank_and_particle_quality,1.0010393947429943,1.001237257044906,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.012019555457068586,0.7075958280915906
Australia,log_beta_process_2033,tempered_smc_rank_and_particle_quality,0.998897951913261,0.9986908053091578,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.03708384499198275,0.7139161112210662
Australia,log_beta_process_2034,tempered_smc_rank_and_particle_quality,1.0040118675782046,1.0038682124496343,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.01506480783331931,0.7440838800326862
Australia,log_beta_process_2035,tempered_smc_rank_and_particle_quality,1.0060370773621963,1.0058253848736123,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.04634479430621234,0.7013231821139451
Australia,log_beta_process_2036,tempered_smc_rank_and_particle_quality,0.9996275935411733,0.9997472116296796,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,-0.006911537165722053,0.6916420801191447
Australia,log_beta_process_2037,tempered_smc_rank_and_particle_quality,0.9969623610606441,0.996459963968119,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,-0.0035341962711805753,0.6822461676039074
Australia,log_beta_process_2038,tempered_smc_rank_and_particle_quality,0.9996110043836158,0.99976394126989,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,-0.026733684117950608,0.7015148710892904
Australia,log_beta_process_2039,tempered_smc_rank_and_particle_quality,0.9969044891952208,0.9971107559704724,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,-0.0028489074957950555,0.7144792413821545
Australia,log_beta_process_2040,tempered_smc_rank_and_particle_quality,0.9976776290489694,0.9979028910720827,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,-0.006040994011893043,0.6848939945045455
Australia,log_beta_process_2041,tempered_smc_rank_and_particle_quality,0.995060182798798,0.9950629850329066,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,-0.02928317418628102,0.6913144471577645
Australia,log_beta_process_2042,tempered_smc_rank_and_particle_quality,1.0004797771383573,1.0002956892179384,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,-0.020001631293913247,0.66849519835887
Australia,log_beta_process_2043,tempered_smc_rank_and_particle_quality,0.9957245510068335,0.995848480819997,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,0.0006883812952543297,0.6543008332512898
Australia,log_beta_process_2044,tempered_smc_rank_and_particle_quality,1.003562741800456,1.0039301415120685,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,-0.06553431810463468,0.6503939167554834
Australia,log_beta_process_2045,tempered_smc_rank_and_particle_quality,1.001315086158489,1.0015409342337096,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,-0.030777913583367043,0.6434048809837152
Australia,log_beta_process_2046,tempered_smc_rank_and_particle_quality,0.9973148320713006,0.9973989924667327,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,5.144938894162399e-06,0.7022459578799578
Australia,log_beta_process_2047,tempered_smc_rank_and_particle_quality,0.9963098832397825,0.9965217734613127,128.0,128.0,128,16,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.094482421875,True,100.0,400.0,4,512,False,False,-0.026052442250116947,0.6931764104355351
