analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,grid_VE_inf,grid_resistance_prevalence,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths
veinf_resistance_grid_low_seed,VEinf_0.45_res_0.01,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,9316377.930832122,48841638.512988776,820438.1971757459,372963.6334981848,786271.3628844477,1598363.299527463,1001401.1932100991,2972728.1262357472,14161003.817560982,576675.089901886,682.3369803465843,656.3103397307799,657.9427632571408,123022.5239722022,48303500.83748129,0.9889819897142809,0.01,0.9981487115927072,72517643.19978216,680678.6236832187,6610409.392823618,6212161.321049464,13503249.3375563,26.013698630136986,2589.0738550928118,43.49106931501303,2106.309907329433,4440.462856818956,929.4906759695807,619.6740001537839,846.281409273452,4031.3791771558244,164.16886679544282,0.3617038432706368,3.7065087496376927,1.8730428928109986,35.022265924938445,29438.543522815962,502603.3363731658,290717.2670060402,290717.2670060402,58488.049192022634,2744.0,7549.0,4,6.021917808219178,0.8092533703930807,0.19074662960691943,5.242556589653757,0.47035842202613193,0.34958299574569857,0.0005827044331896089,0.02796444683294441,0.03874697467461811,0.40306429608537975,,W8;W12;W16;M40,1.83908045977012,40.0,4,aP,True,United_Kingdom,GBR,1,baseline_contact_reduction,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,6244.019776870553,6244.019776870553,True,6.047227433250013e-05,1.6570722974665014e-16,0.45,0.01,United_Kingdom,7.268426842942312,5.983560164362544,4.983560164362544,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.45_res_0.03,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,9179260.702366017,48115367.110591516,810979.7676370589,370671.10812942113,780870.7801837877,1581729.070093012,987038.3802366375,2939438.558459071,13982980.958718475,571176.4390283677,676.4238128534524,650.8278964783549,652.445478346541,122161.3254999945,47752265.5895262,0.9924535227959346,0.029999999999999995,0.9982691711774059,72517643.21114814,680678.6223114283,6610409.386540279,6212161.337016347,13503249.345868053,26.013698630136986,2550.574525905211,42.989682103127585,2093.3628881300638,4409.9631069470015,919.8174309893111,610.7861903517253,836.8044767498483,3980.699317864797,162.60350120858976,0.358569299037918,3.675546691305247,1.8573931254470337,34.77709842578912,25772.713770177677,496774.9678026811,280327.9977169246,280327.9977169246,51204.83456900794,2737.0,7563.0,5,4.516438356164384,0.8092239287862483,0.19077607121375176,5.241747529644675,0.47176318307264425,0.35079243550454514,0.0005852650691308286,0.028040823316008476,0.038827736824503176,0.40430935786300193,,W8;W12;W16;M40,1.83908045977012,40.0,4,aP,True,United_Kingdom,GBR,1,baseline_contact_reduction,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,6244.019776870553,6244.019776870553,True,6.047227433250013e-05,1.6570722974665014e-16,0.45,0.03,United_Kingdom,7.268426842942312,5.914578633321574,4.914578633321574,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.50_res_0.01,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,9110369.123619888,47762662.07560255,797548.7737969024,360181.9282957574,758191.251068589,1547302.943013907,978470.1780710672,2885955.049380732,13760595.1141967,558318.370724504,656.3445492162831,630.8690517018119,632.4460034379031,118680.63895850163,47159317.34003855,0.987367857875908,0.01,0.9987882291589716,72517643.19778618,680678.6231241799,6610409.390282423,6212161.31889559,13503249.332302194,26.013698630136986,2531.877787025781,42.27771101304454,2034.1253047052,4281.880595459283,899.7977239653742,605.4841292360022,821.5786992713322,3917.390133137066,158.94304413977474,0.34792536943727137,3.562829229367376,1.8004582745506086,33.78621056663342,22813.41915249094,488514.6571010419,286413.08468434936,286413.08468434936,45325.35315676383,2786.0,7500.0,5,4.482876712328767,0.8092575093658041,0.19074249063419602,5.242670349302451,0.46757435176670253,0.3477277478438946,0.0005702301684207326,0.027895780699251603,0.038623719736895115,0.400484621162135,,W8;W12;W16;M40,1.83908045977012,40.0,4,aP,True,United_Kingdom,GBR,1,baseline_contact_reduction,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,6244.019776870553,6244.019776870553,True,6.047227433250013e-05,1.6570722974665014e-16,0.5,0.01,United_Kingdom,7.268426842942312,5.816624687375984,4.816624687375984,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.50_res_0.03,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,9025090.502503056,47312560.23570671,791363.252550276,357835.36885877687,753146.5383786814,1537104.9984632037,970903.3531362889,2865843.7204582696,13657666.151607912,554612.8772006299,651.6302408888904,626.4580306707497,628.0264733013864,117900.6808455399,46946454.1763179,0.9922619689662765,0.030000000000000002,0.9984542008797885,72517643.19185895,680678.6228564061,6610409.392642354,6212161.321560065,13503249.337058824,26.013698630136986,2508.0180859325537,41.9498192456855,2020.8731249914683,4253.390612123951,893.8673482551476,600.801725253194,815.8533709126395,3888.088135806296,157.88815774760266,0.34542633527925637,3.5379180156370595,1.7878766787163818,33.564170723638604,29881.445970605153,484932.68907460244,275241.68728497124,275241.68728497124,59368.001012415225,2758.0,7514.0,5,4.506849315068493,0.8092453577328956,0.19075464226710429,5.2423363757498995,0.46828094276341786,0.34831629474674386,0.0005720237802175281,0.02791797562491262,0.03864770703336664,0.401143236324921,,W8;W12;W16;M40,1.83908045977012,40.0,4,aP,True,United_Kingdom,GBR,1,baseline_contact_reduction,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,6244.019776870553,6244.019776870553,True,6.047227433250013e-05,1.6570722974665014e-16,0.5,0.03,United_Kingdom,7.268426842942312,5.771512894350589,4.771512894350589,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.55_res_0.01,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,9089645.98898509,47663890.06678766,789058.7906731134,352103.19146576256,741066.909358892,1523157.1110549038,977247.6275654723,2852507.9300861387,13627890.38080296,549343.3688285956,641.8200607563975,616.365989537476,617.9149524539006,116063.01932145093,47104210.97736987,0.988257796654164,0.01,0.9990803974095924,72517643.1894239,680678.6230753963,6610409.39332865,6212161.323355835,13503249.339759883,26.013698630136986,2526.6419264117617,41.827660732786995,1988.5006864952554,4185.1709774756855,885.7562814866216,604.7276060738712,812.0569147706893,3879.611516849953,156.3880249150491,0.3402260017902375,3.48092327202543,1.759091025086963,33.04102204066519,19127.95338537359,483487.7106659414,283738.8962588452,283738.8962588452,38003.12598751931,2793.0,9495.0,5,5.892465753424657,0.8092970175902875,0.19070298240971276,5.24375648122569,0.46400223675657,0.3452621966988766,0.0005580921495973931,0.02773667392553737,0.03840397371868271,0.3973034969627525,,W8;W12;W16;M40,1.83908045977012,40.0,4,aP,True,United_Kingdom,GBR,1,baseline_contact_reduction,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,6244.019776870553,6244.019776870553,True,6.047227433250013e-05,1.6570722974665014e-16,0.55,0.01,United_Kingdom,7.268426842942312,5.754706160852663,4.754706160852663,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.55_res_0.03,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,8915685.53515005,46747153.466994904,776922.0836509893,348838.890368146,733539.23025904,1501662.5644089538,960146.3737812312,2810647.828558331,13406703.996953266,542248.4496345413,633.7750343125913,608.9213308614908,610.452643517369,114874.4787111289,46373283.62873101,0.9920022972408822,0.03,0.9985645421712448,72517643.19318698,680678.6225680739,6610409.393168389,6212161.3243815275,13503249.34011799,26.013698630136986,2478.0461208365964,41.18429920963876,1970.0655668659397,4142.658457471807,873.256632212802,594.1452315907154,800.1401082999137,3816.643792605425,154.3682309848794,0.3359613685077619,3.4388796088486444,1.737847194276546,32.70266623334494,26339.232613413013,476551.29228617524,271577.97890832194,271577.97890832194,52330.3855518312,2751.0,9495.0,6,5.109041095890411,0.8092785362547299,0.19072146374527016,5.243248349517764,0.4656930321821307,0.34679033587690955,0.0005613289678982678,0.027786247238430706,0.03847173260739761,0.39887372336840404,,W8;W12;W16;M40,1.83908045977012,40.0,4,aP,True,United_Kingdom,GBR,1,baseline_contact_reduction,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,6244.019776870553,6244.019776870553,True,6.047227433250013e-05,1.6570722974665014e-16,0.55,0.03,United_Kingdom,7.268426842942312,5.666191611961944,4.666191611961944,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.60_res_0.01,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,8922368.131528143,46793997.49551193,769745.6879670919,341073.62668681797,717040.9092337261,1478336.1294305965,959826.3689109971,2779236.1250284114,13289945.82386022,533624.6980892785,619.8708605494925,594.9081153330804,596.4111254644458,112348.83253172624,46244548.10440113,0.9882581223977819,0.01,0.9991261845341405,72517643.19373082,680678.6222868469,6610409.388097348,6212161.324039033,13503249.334423227,26.013698630136986,2480.5293022427827,40.80388161880232,1926.211287022145,4049.4842888888916,859.6916918971926,593.9472103915667,791.197770284067,3783.404874577457,151.91320647231063,0.3285908269211109,3.3597400585529926,1.6978735573799313,31.983660903303473,19803.640887454392,472157.4162986547,277458.1898519078,277458.1898519078,39345.57161132045,2786.0,9495.0,5,5.892465753424658,0.8093266527959297,0.19067334720407034,5.244571486594499,0.4612850106876774,0.34359006269371095,0.0005472167797959424,0.027602092762977853,0.038225696274137085,0.3949100048707666,,W8;W12;W16;M40,1.83908045977012,40.0,4,aP,True,United_Kingdom,GBR,1,baseline_contact_reduction,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,6244.019776870553,6244.019776870553,True,6.047227433250013e-05,1.6570722974665014e-16,0.6,0.01,United_Kingdom,7.268426842942312,5.613853245069549,4.613853245069549,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.60_res_0.03,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,8743485.033234926,45848557.03637849,757206.1479846005,337721.32116999367,709320.1118399244,1456368.0295914602,940871.8254146067,2734961.176176061,13057266.10706168,526222.8777743706,611.6988356477863,587.3066085810729,588.7904598696975,111124.89983937184,45314095.21224792,0.9883428866974702,0.030000000000000002,0.9989031502611795,72517643.19235916,680678.6229146641,6610409.3901972305,6212161.326886828,13503249.339998722,26.013698630136986,2430.411917839363,40.139166099879816,1907.279159707634,4005.8811276318606,846.9166585741077,582.2180072202897,778.5935005750526,3717.1652068755716,149.80604333911404,0.3242588723364264,3.3168105911246637,1.6761789134283196,31.635229604231462,22238.022572187157,465330.33280663716,272483.96142665116,272483.96142665116,44182.1640053013,2772.0,9495.0,6,5.109041095890411,0.8092963966936314,0.19070360330636835,5.243739408497092,0.462916018786479,0.34503106868152483,0.0005502095769923585,0.02767640807815244,0.038311692225300564,0.39637770890603363,,W8;W12;W16;M40,1.83908045977012,40.0,4,aP,True,United_Kingdom,GBR,1,baseline_contact_reduction,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,6244.019776870553,6244.019776870553,True,6.047227433250013e-05,1.6570722974665014e-16,0.6,0.03,United_Kingdom,7.268426842942312,5.522400784545998,4.522400784545998,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.00_res_0.01,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,7974008.379263712,41521412.75593287,674911.2515149976,139124.69870442743,278267.9808609753,620339.772270941,718194.3332750188,1477658.804250387,7233923.506641304,337199.8256043539,298.3457849971031,270.61726310377895,271.2549508051386,48471.31483923214,40353377.86770041,0.9718690957097659,0.01,0.9962030289230679,112693122.01926544,730837.6562545055,7127341.92471805,6905013.176771065,14763192.757743621,26.013698630136986,1416.356586855082,23.022217530141386,731.7811461841608,1463.6600393537194,334.5799621282008,399.8299824013961,384.76164330955476,1883.6122980385214,87.80210874799619,0.10177014453361014,1.423418076124839,0.7063098756453691,12.621251060984147,18527.074922461983,307805.84038720676,249898.63172173352,249898.63172173352,57202.02506567346,2093.0,9257.0,7,3.838812785388128,0.8079543095959729,0.19204569040402727,5.2070941966788835,0.3097306881275166,0.240640795842519,1.340273450109252e-05,0.017011625036384218,0.024324845789855148,0.2683808145667761,,M2;M3;M4;Y1,3.0,18.0,4,aP,True,Japan,JPN,1,baseline_contact_reduction,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,6348.896819510473,6325.524391872724,True,7.644092124256049e-05,2.2471172848738243e-16,0.0,0.01,Japan,7.836584827693876,2.9377870636686882,1.9377870636686882,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.00_res_0.03,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,8037042.539077151,41863992.83828781,680775.3149770128,140199.439650845,280373.82890577335,627450.8942101633,727622.0809560763,1495272.4148170846,7324123.4947828725,340761.67849376774,300.3758494319239,272.5110407840883,273.15445762546926,48844.226351703684,40960604.578529105,0.9784208767842975,0.030000000000000002,0.9977180877609467,112693122.03757498,730837.6568337478,7127341.9303116845,6905013.17213632,14763192.75928175,26.013698630136986,1428.042498155529,23.222249374007667,737.4341688870318,1474.7365753509107,338.4153421097974,405.07855679140266,389.3479806066508,1907.0991106033848,88.72956531195774,0.10246262941647713,1.4333791445502615,0.711255925116437,12.718351991169698,15089.544815464127,310376.6685967302,244381.21787550743,244381.21787550743,46588.710010426184,1736.0,9292.0,7,4.005022831050227,0.8080201625744913,0.19197983742550861,5.208880335613456,0.310617509135595,0.2412809781206475,1.3380069724790558e-05,0.01698269269978927,0.02432673604641118,0.26929470031966973,,M2;M3;M4;Y1,3.0,18.0,4,aP,True,Japan,JPN,1,baseline_contact_reduction,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,6348.896819510473,6325.524391872724,True,7.644092124256049e-05,2.2471172848738243e-16,0.0,0.03,Japan,7.836584827693876,2.9633124485480025,1.9633124485480025,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.05_res_0.01,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,7774440.030778721,40473452.12020356,655770.1668182146,134348.40686770924,268660.0393248554,598161.2798461996,697817.108022218,1430326.7947361267,6994983.876459688,325873.96873965266,288.10564418378516,261.0997813133202,261.7161468276887,46800.25015145017,39355041.20121216,0.9723668019305645,0.010000000000000002,0.9953107231469401,112693122.0527617,730837.6562308297,7127341.922208348,6905013.174191138,14763192.752630316,26.013698630136986,1380.6091045874691,22.36928691274474,706.658358180685,1413.1232868656473,322.61800286530485,388.4856635555237,372.4370515168792,1821.3957676975313,84.8530143811578,0.09827708154516844,1.3733571322947595,0.6814721671829217,12.186129240397875,16118.029489823717,299161.3128950296,241717.43726822702,241717.43726822702,49764.13875470457,2100.0,9257.0,7,3.8388127853881273,0.8079126038547656,0.19208739614523446,5.205963639821088,0.30771213932703534,0.2392143490241982,1.3259126938397156e-05,0.01696408312845209,0.02423830023948831,0.2664964968321566,,M2;M3;M4;Y1,3.0,18.0,4,aP,True,Japan,JPN,1,baseline_contact_reduction,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,6348.896819510473,6325.524391872724,True,7.644092124256049e-05,2.2471172848738243e-16,0.05,0.01,Japan,7.836584827693876,2.8544688030037566,1.8544688030037566,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.05_res_0.03,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,7846088.915383898,40863076.6104555,661964.7582301,135330.86191286714,270598.5532732686,604992.1018849171,708019.6010390813,1448342.5648368655,7087690.318993103,329375.4337729651,290.0474080944862,262.89150827738234,263.5132268283059,47146.36010120757,39983699.23805504,0.9784799029993877,0.030000000000000002,0.9970248666734318,112693121.98902918,730837.65577605,7127341.930841933,6905013.180523721,14763192.767141704,26.013698630136986,1393.8997709956614,22.580593568621396,711.8259678672722,1423.3196653343268,326.3022031000582,394.1655501214424,377.1281051918871,1845.5352242511915,85.76474671898178,0.09893944589021554,1.3827814267829048,0.6861515109718014,12.27625140856471,14618.865205033531,301941.82116351963,237593.0098853624,237593.0098853624,45135.49479156213,2079.0,9285.0,7,3.835616438356164,0.8079907445496567,0.19200925545034328,5.208082275276653,0.3083887650199876,0.23969534844795579,1.3219631769452818e-05,0.016894866021855276,0.0242105642104119,0.267270115155951,,M2;M3;M4;Y1,3.0,18.0,4,aP,True,Japan,JPN,1,baseline_contact_reduction,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,6348.896819510473,6325.524391872724,True,7.644092124256049e-05,2.2471172848738243e-16,0.05,0.03,Japan,7.836584827693876,2.8814329283878033,1.8814329283878033,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
