country,strategy,scenario_key,scenario_label,outcome,reduction_median,reduction_q025,reduction_q25,reduction_q75,reduction_q975,current_rate_median,current_rate_q025,current_rate_q975,intervention_rate_median,intervention_rate_q025,intervention_rate_q975,bootstrap_replicates,uncertainty_draws,interval_type,interval_basis,confidence_interval_method,reduction_q025_mcse,reduction_q975_mcse,tail_probability_mcse,reduction_point_estimate,bootstrap_bias
Brazil,targeted_pep_high_risk,targeted_pep_high_risk,Targeted PEP,child_adolescent_cases,0.009087383376704894,-0.0048546587942689115,0.006837970314526709,0.058055914460487384,0.25973987030751955,1164.2200146906212,0.374290688165511,1858.5230547876072,1159.3868374531567,0.37250683149010627,1841.7771543757342,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.00512464557171929,0.006419395485005422,0.004878904686248749,-0.062728044162952,0.07181542753965689
Brazil,timeliness_only,timeliness_only,Routine timeliness,child_adolescent_cases,0.1727878322257163,0.12147527347529731,0.16113948615844811,0.23510881876073836,0.7649638657620825,1164.2200146906212,0.374290688165511,1858.5230547876072,978.2475720988414,0.30004388292972345,1556.150078883829,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0014213567572459356,0.030453554300435063,0.004878904686248749,0.2258808872936613,-0.05309305506794498
China,adolescent_booster,adolescent_booster,Adolescent booster,child_adolescent_cases,-4.476284956056453e-05,-0.001677001971633324,-0.0001519202828167976,0.02851565142605547,0.6882125263499014,1024.8369353156513,1.9189687248776497,2119.20764624145,1021.6813827229665,1.3465739107423178,2119.2120015331466,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.00010793082244555008,0.0016190763031244146,0.004878904686248749,-0.0010011407079999,0.0009563778584393355
China,cocooning_adjunct,cocooning_adjunct,Close-contact adjunct,child_adolescent_cases,0.003851837852586415,0.0005740605507715186,0.0033078741512527488,0.07322539196022332,0.7352834286570494,1024.8369353156513,1.9189687248776497,2119.20764624145,1004.3383817020219,1.4204115604303233,2111.728181936873,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.00047674121154729583,0.001970377663599249,0.004878904686248749,0.0382563652854949,-0.034404527432908484
China,maternal_immunization,maternal_immunization,Infant exposure,child_adolescent_cases,0.05971634551775312,0.02743818861214999,0.044123540261819416,0.10860101858369658,0.7471823719687568,1024.8369353156513,1.9189687248776497,2119.20764624145,969.6160811338966,1.3799543338151838,1889.4978020741055,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.000591919290244501,0.0015908170801855093,0.004878904686248749,0.0565600202216302,0.0031563252961229193
China,pregnancy_tdap_scaleup,pregnancy_tdap_scaleup,Pregnancy Tdap,child_adolescent_cases,0.03749645560704179,0.01405920206238222,0.02420236418688368,0.05169700356525414,0.1076739392832312,1024.8369353156513,1.9189687248776497,2119.20764624145,990.7061768839881,1.8603635215922685,1894.783660799254,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.00029158267165410335,0.0023936198509168665,0.004878904686248749,0.0196498089645639,0.01784664664247789
China,targeted_pep_high_risk,targeted_pep_high_risk,Targeted PEP,child_adolescent_cases,0.009781867509608966,0.001782082828013532,0.006240829061617353,0.031135832233288946,0.2381854361459344,1024.8369353156513,1.9189687248776497,2119.20764624145,1007.1539113575184,1.8959159113202173,2106.7573843961854,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0007339469656999257,0.0029846334611132643,0.004878904686248749,0.0227396738431914,-0.012957806333582435
China,timeliness_only,timeliness_only,Routine timeliness,child_adolescent_cases,0.1303473635692326,0.018612463649425544,0.06540252046263739,0.17274334265253008,0.21743371107218937,1024.8369353156513,1.9189687248776497,2119.20764624145,904.2528971130573,1.7511435828097233,1653.8556546887169,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.003482399950117531,0.0016248081283709067,0.004878904686248749,0.0256767625651805,0.1046706010040521
Japan,adolescent_booster,adolescent_booster,Adolescent booster,child_adolescent_cases,-2.9533686307647855e-05,-0.0009962933058726142,-7.83603928767862e-05,0.006866861935059171,0.5677049887634089,1189.674992843844,21.412604410083446,1751.5290181490732,1189.9422361518345,9.359526023242609,1751.600880352529,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,2.71813734472429e-05,0.000141679549898032,0.004878904686248749,-0.0019315327795672,0.0019019990932595521
Japan,cocooning_adjunct,cocooning_adjunct,Close-contact adjunct,child_adolescent_cases,0.0034683922447812376,-0.008095945902969052,0.002994247796326982,0.03914835324925739,0.8378138608923192,1189.674992843844,21.412604410083446,1751.5290181490732,1184.2644460286524,3.5283476407346823,1746.398553666536,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0011341703457741549,2.2130340198468713e-05,0.004878904686248749,-0.0136254426091981,0.017093834853979337
Japan,maternal_immunization,maternal_immunization,Infant exposure,child_adolescent_cases,0.052586133790305634,0.015285515962118055,0.045725313643321164,0.0647185443000004,0.8430178615184126,1189.674992843844,21.412604410083446,1751.5290181490732,1146.6919716258703,3.415273647153603,1647.2996834240103,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0007299994499672935,1.6655142855739972e-05,0.004878904686248749,0.009508735433644,0.043077398356661634
Japan,pregnancy_tdap_scaleup,pregnancy_tdap_scaleup,Pregnancy Tdap,child_adolescent_cases,0.03718201475213895,0.014325701653167915,0.02306992941919117,0.04960844151440502,0.06279774748408906,1189.674992843844,21.412604410083446,1751.5290181490732,1148.2087875738887,20.70106424569461,1650.9203890161607,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0003786071492518283,0.0007265760109089528,0.004878904686248749,0.0295950361765533,0.007586978575585646
Japan,targeted_pep_high_risk,targeted_pep_high_risk,Targeted PEP,child_adolescent_cases,0.011149281887383011,-0.0011738449398814184,0.00867989955601195,0.028013040967849095,0.22046317523359962,1189.674992843844,21.412604410083446,1751.5290181490732,1173.1649768248606,16.68903998769854,1737.4173500169672,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0010465269117651446,0.0001250534765500261,0.004878904686248749,0.0235179768282697,-0.012368694940886688
Japan,timeliness_only,timeliness_only,Routine timeliness,child_adolescent_cases,0.14500644074630947,0.023066297208255766,0.05947280399047647,0.17108304499727442,0.2944114352384014,1189.674992843844,21.412604410083446,1751.5290181490732,1058.9042023685847,15.090959820986011,1434.8446661813061,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.00016229587472012588,0.00010191304335057496,0.004878904686248749,0.0710549430305742,0.07395149771573527
New_Zealand,adolescent_booster,adolescent_booster,Adolescent booster,child_adolescent_cases,-6.058350122684075e-07,-0.0006705204433356815,-7.684037839739144e-06,6.45300283763639e-08,0.5369356742445397,1716.8448028093069,38.69187665822379,2355.334712763928,1716.846018718566,17.916934466124907,2355.334520222831,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,3.150887161310646e-05,0.01978093526290939,0.004878904686248749,-4.042471510157242e-05,3.981888008930401e-05
New_Zealand,cocooning_adjunct,cocooning_adjunct,Close-contact adjunct,child_adolescent_cases,0.003368021578469993,-0.00044608454194712256,0.0031755427536860614,0.003846397231974996,0.679968096563381,1716.8448028093069,38.69187665822379,2355.334712763928,1711.4537509489114,12.382749898727495,2348.2395649897826,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0015740369442510623,0.012902745526798608,0.004878904686248749,0.0033941394441179,-2.611786564790707e-05
New_Zealand,maternal_immunization,maternal_immunization,Infant exposure,child_adolescent_cases,0.042462772060381127,0.011426334396248843,0.03415624802640013,0.050784729773211135,0.7003594642887018,1716.8448028093069,38.69187665822379,2355.334712763928,1643.1238342022248,11.593758781626049,2178.5181830144425,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0029161397784984422,0.011617582417259882,0.004878904686248749,0.0230052286522073,0.019457543408173825
New_Zealand,pregnancy_tdap_scaleup,pregnancy_tdap_scaleup,Pregnancy Tdap,child_adolescent_cases,0.03650722567492504,0.011124765970383707,0.021524973588544383,0.0446822444839311,0.07916354042698562,1716.8448028093069,38.69187665822379,2355.334712763928,1647.9924672468703,36.72015505157738,2184.377840299772,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,9.10883593330436e-05,0.002252339969582384,0.004878904686248749,0.0199988639054511,0.016508361769473935
New_Zealand,targeted_pep_high_risk,targeted_pep_high_risk,Targeted PEP,child_adolescent_cases,0.007586679229874438,-0.00254660781914282,0.0068390894619663745,0.011658649889347422,0.2975054753393834,1716.8448028093069,38.69187665822379,2355.334712763928,1704.3397760046366,27.090830181846744,2339.107992895199,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0008339676964687964,0.000983935468074046,0.004878904686248749,0.0055643202548602,0.002022358975014238
New_Zealand,timeliness_only,timeliness_only,Routine timeliness,child_adolescent_cases,0.2061056129481687,0.130418155340958,0.1940461552894276,0.2167659859077193,0.910189933049053,1716.8448028093069,38.69187665822379,2355.334712763928,1361.5863008504336,3.3678473957377486,1822.0127162639403,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0033622991926182,0.0016755676999392081,0.004878904686248749,0.2017464988662412,0.004359114081927518
Sweden,adolescent_booster,adolescent_booster,Adolescent booster,child_adolescent_cases,-2.2890547968223984e-07,-0.00012479944746419667,-9.987425412250062e-07,-2.8057724921204397e-08,0.06314836642409953,1501.3068506890154,0.9566406827101984,2047.9156178605476,1501.3084610267342,0.9462369503271411,2047.9157897462578,1023,1023,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,7.937678073734567e-05,0.00446386424988853,0.004881288710181028,0.0034711325042785,-0.0034713614097581823
Sweden,cocooning_adjunct,cocooning_adjunct,Close-contact adjunct,child_adolescent_cases,0.0034073186332187477,0.0016823541901909767,0.003199531287877866,0.03188340794124317,0.6289427945584385,1501.3068506890154,0.9566406827101984,2047.9156178605476,1496.7256115505584,0.8507244685690577,2041.314925245672,1023,1023,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0007385244785496651,0.023187607049448687,0.004881288710181028,0.0934422412828847,-0.09003492264966595
Sweden,maternal_immunization,maternal_immunization,Infant exposure,child_adolescent_cases,0.0447735326068488,0.015881224245187037,0.03505213200593621,0.05833181446504848,0.6440104462351868,1501.3068506890154,0.9566406827101984,2047.9156178605476,1441.8740608751743,0.8325045433895242,1937.268467844137,1023,1023,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0008121323549314976,0.021579959844343025,0.004881288710181028,0.1029824839513221,-0.058208951344473306
Sweden,pregnancy_tdap_scaleup,pregnancy_tdap_scaleup,Pregnancy Tdap,child_adolescent_cases,0.03524818463761292,0.011105225854761985,0.018503457143357327,0.04426517339839631,0.0579445379283498,1501.3068506890154,0.9566406827101984,2047.9156178605476,1446.303334031114,0.9382363397563047,1942.5353381026869,1023,1023,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0004295398207652305,0.0005001126344105143,0.004881288710181028,0.0158672680568258,0.01938091658078712
Sweden,targeted_pep_high_risk,targeted_pep_high_risk,Targeted PEP,child_adolescent_cases,0.00884108255720939,0.0013246162331085444,0.007154031997709809,0.030484627235018047,0.24752542517978313,1501.3068506890154,0.9566406827101984,2047.9156178605476,1490.6640366007523,0.9215900624430022,2029.9302595965235,1023,1023,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0018350898388091192,0.005802621388967465,0.004881288710181028,0.0444440518751159,-0.03560296931790651
Sweden,timeliness_only,timeliness_only,Routine timeliness,child_adolescent_cases,0.08172631600351243,0.056523836862908884,0.0758706071800394,0.13469760769396372,0.8309231977004211,1501.3068506890154,0.9566406827101984,2047.9156178605476,1378.1288589259227,0.6945240364137688,1885.6570155235659,1023,1023,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0021483084372300653,0.018962659660836562,0.004881288710181028,0.1539197330952879,-0.07219341709177546
Thailand,adolescent_booster,adolescent_booster,Adolescent booster,child_adolescent_cases,8.053793448259405e-07,-0.00022033922975027702,1.2039312471956443e-07,0.09815746138698203,0.3637371709439756,1652.7036416362175,0.5551986582452366,2099.2443408393838,1652.702344526458,0.49381549218995247,2099.2490575080155,1022,1022,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.00011273305767353921,0.006446891658142839,0.004883676232314583,0.1614955924059665,-0.16149478702662168
Thailand,cocooning_adjunct,cocooning_adjunct,Close-contact adjunct,child_adolescent_cases,0.003694673355375877,0.003054280749447633,0.0033402398208964013,0.10474263769731773,0.4617414154215361,1652.7036416362175,0.5551986582452366,2099.2443408393838,1647.3352645491186,0.514800273939762,2092.6160757323332,1022,1022,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,1.157120657046236e-05,0.019210768794891437,0.004883676232314583,0.1671276482481077,-0.1634329748927318
