country,fitness_group,grid_fitness_R,low_grid_VE_inf,high_grid_VE_inf,median_relative_benefit,q025_relative_benefit,q975_relative_benefit,posterior_draws,uncertainty_source,uncertainty_scope
Australia,Fitness cost (0.85),0.85,0.05,0.55,0.3046785171781562,0.3044938473821971,0.3048380594517775,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
Australia,Neutral (1.00),1.0,0.05,0.55,0.36186114619830745,0.3615212945673821,0.3622933884460447,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
Australia,Advantage (1.10),1.1,0.05,0.55,0.3621991296832916,0.36160890388889555,0.36376099968116615,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
Brazil,Fitness cost (0.85),0.85,0.05,0.55,0.6184309309825129,0.6167201117673871,0.6205458598239533,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
Brazil,Neutral (1.00),1.0,0.05,0.55,0.46346231452960335,0.4576551385349318,0.4714298654473292,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
Brazil,Advantage (1.10),1.1,0.05,0.55,0.4405497442261168,0.43668813639650444,0.44372889319784714,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
China,Fitness cost (0.85),0.85,0.05,0.55,0.7975836306820168,0.7932808404290195,0.8002448485478761,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
China,Neutral (1.00),1.0,0.05,0.55,0.7419570353237187,0.7377886286020423,0.7443543441933671,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
China,Advantage (1.10),1.1,0.05,0.55,0.47932148898236393,0.47852127142625694,0.47985481283162934,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
Japan,Fitness cost (0.85),0.85,0.05,0.55,0.40411692763083035,0.4030627543033028,0.4050123958801678,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
Japan,Neutral (1.00),1.0,0.05,0.55,0.3826907977691507,0.38137455760328565,0.3840794968892463,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
Japan,Advantage (1.10),1.1,0.05,0.55,0.27059518641509134,0.26891926639949726,0.2719721095310564,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
New_Zealand,Fitness cost (0.85),0.85,0.05,0.55,0.33660564664657616,0.3364333165518174,0.33678413840089855,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
New_Zealand,Neutral (1.00),1.0,0.05,0.55,0.3960199120498506,0.3941263614505553,0.3971932518314985,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
New_Zealand,Advantage (1.10),1.1,0.05,0.55,0.32879982257286594,0.32554654876400513,0.3303201647917846,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
South_Africa,Fitness cost (0.85),0.85,0.05,0.55,0.7163169193940244,0.7123564839968344,0.7186955383254447,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
South_Africa,Neutral (1.00),1.0,0.05,0.55,0.6125195870712254,0.5968444184696732,0.6219423092355018,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
South_Africa,Advantage (1.10),1.1,0.05,0.55,0.5087102055220307,0.5078069825132745,0.5103491389110212,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
Sweden,Fitness cost (0.85),0.85,0.05,0.55,0.6621810446790188,0.6605527165170252,0.6636266744856067,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
Sweden,Neutral (1.00),1.0,0.05,0.55,0.5155064632959996,0.5148883753888885,0.5162269877864847,100,conditional_beta_grid_posterior,Paired low/high VE_inf comparison propagating the selected posterior sample file; grid_fitness_R and grid_VE_inf are fixed overrides for Figure 3D.
