country,parameter,diagnostic_method,rhat,rhat_rank,bulk_ess,tail_ess,smc_particle_count,smc_stage_count,smc_final_temperature,smc_min_ess,smc_final_ess,smc_min_ess_fraction,smc_final_ess_fraction,smc_max_weight,smc_final_max_weight,smc_combined_particle_count,smc_combined_particle_ess,smc_combined_particle_ess_fraction,smc_combined_max_weight,smc_island_count,smc_island_ess,smc_island_ess_fraction,smc_max_island_weight,smc_log_evidence_sd,smc_log_evidence_range,smc_recommended_island_ess_floor,smc_unique_ancestor_fraction,smc_unique_particle_fraction,smc_move_acceptance_fraction,smc_reached_final_temperature,smc_fatal_ess_floor,smc_recommended_ess_floor,n_chains,total_draws,converged,recommended_converged,mean,sd
Australia,VE_sus,tempered_smc_rank_and_particle_quality,1.060584452798267,1.020297785726867,42.61609768105578,128.0,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.030029296875,True,100.0,400.0,4,512,False,False,0.04393399536760531,0.023909596552441858
Australia,VE_inf,tempered_smc_rank_and_particle_quality,1.04593932350275,1.0044839605456213,128.0,128.0,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.030029296875,True,100.0,400.0,4,512,False,False,0.08190161577982098,0.0396681970823666
Australia,VE_dur,tempered_smc_rank_and_particle_quality,1.047797317857475,1.0073966692907992,128.0,78.07380890243009,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.030029296875,True,100.0,400.0,4,512,False,False,0.031977203913331614,0.032073081688006225
Australia,relative_infectiousness_asymptomatic,tempered_smc_rank_and_particle_quality,1.1383461686763592,1.0439751375075745,17.135682581572315,59.103208736656136,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.030029296875,True,100.0,400.0,4,512,False,False,0.6911083041882109,0.08680581634820048
Australia,infectious_duration_symptomatic,tempered_smc_rank_and_particle_quality,1.001310281674027,0.9987647692900322,128.0,128.0,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.030029296875,True,100.0,400.0,4,512,False,False,23.60751509947917,1.6183968487634683
Australia,infectious_duration_asymptomatic,tempered_smc_rank_and_particle_quality,1.0008110246035966,0.9995448647776548,128.0,128.0,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.030029296875,True,100.0,400.0,4,512,False,False,25.887456138226554,0.6700756967603845
Australia,fitness_R,tempered_smc_rank_and_particle_quality,1.033442515442327,1.0002005034378794,128.0,75.58888184058812,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.030029296875,True,100.0,400.0,4,512,False,False,0.9056665896408039,0.011539118596764215
Australia,beta_S,tempered_smc_rank_and_particle_quality,1.1030432492075373,1.020268175613806,18.822498581954992,126.97250659417449,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.030029296875,True,100.0,400.0,4,512,False,False,0.06209906948408203,0.008507230757890567
Australia,reporting_multiplier,tempered_smc_rank_and_particle_quality,1.074913053597625,1.0112083707034452,126.60462320725695,62.785652418680314,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.030029296875,True,100.0,400.0,4,512,False,False,0.9318051989007212,0.06168197170444356
Australia,log_beta_process_2021,tempered_smc_rank_and_particle_quality,1.0048117629048734,0.9974959986706874,128.0,55.81325931843821,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.030029296875,True,100.0,400.0,4,512,False,False,-0.0443469252071534,0.07791176952197086
Australia,log_beta_process_2022,tempered_smc_rank_and_particle_quality,1.1115483379879325,1.0222521886728069,19.877065929119873,37.55737495799957,128,8,1.0,128.0,128.0,1.0,1.0,0.0078125,0.0078125,128,128.0,1.0,0.0078125,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.030029296875,True,100.0,400.0,4,512,False,False,-0.7362912875308717,0.18066375185037828
