country,parameter,diagnostic_method,rhat,rhat_rank,bulk_ess,tail_ess,smc_particle_count,smc_stage_count,smc_final_temperature,smc_min_ess,smc_final_ess,smc_min_ess_fraction,smc_final_ess_fraction,smc_max_weight,smc_final_max_weight,smc_combined_particle_count,smc_combined_particle_ess,smc_combined_particle_ess_fraction,smc_combined_max_weight,smc_island_count,smc_island_ess,smc_island_ess_fraction,smc_max_island_weight,smc_log_evidence_sd,smc_log_evidence_range,smc_recommended_island_ess_floor,smc_unique_ancestor_fraction,smc_unique_particle_fraction,smc_move_acceptance_fraction,smc_reached_final_temperature,smc_fatal_ess_floor,smc_recommended_ess_floor,n_chains,total_draws,converged,recommended_converged,mean,sd
Australia,VE_sus,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,0.05636512641406445,0.011383597235483604
Australia,VE_inf,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,0.284747612085429,0.045967438857458826
Australia,VE_dur,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,0.04460347403155379,0.005381775777868193
Australia,relative_infectiousness_asymptomatic,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,0.4131830530143421,0.06364431524267193
Australia,infectious_duration_symptomatic,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,32.20372715905587,1.8097339558254746
Australia,infectious_duration_asymptomatic,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,25.582019288973733,0.38849468917449115
Australia,fitness_R,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,0.8357407393979673,0.014266667027702023
Australia,beta_S,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,0.03698000086477728,0.005832341224660227
Australia,reporting_multiplier,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,1.0793125119027311,0.042298981271901306
Australia,log_beta_process_2021,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,0.14189802657252099,0.0447188618116832
Australia,log_beta_process_2022,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,-0.3319941704108994,0.09096000608219762
Australia,log_beta_process_2023,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,-0.2163786623753028,0.0832181927922684
Australia,log_beta_process_2024,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,-0.03692739613479488,0.12050083774781827
Australia,log_beta_process_2025,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,-0.6175977760878512,0.06895093361731684
Australia,log_beta_process_2026,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,0.47538685493727134,0.19252560345056713
Australia,log_beta_process_2027,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,0.2339443016120637,0.6550235551997053
Australia,log_beta_process_2028,tempered_smc_rank_and_particle_quality,inf,inf,0.0,0.0,512,65,1.0,358.40000000000003,512.0,0.7000000000000001,1.0,0.013398886039855375,0.001953125,512,512.0,1.0,0.001953125,1,1.0,1.0,1.0,0.0,0.0,2.0,0.001953125,1.0,0.15727208024364406,True,128.0,400.0,1,512,False,False,0.11743509799975954,0.682619917735703
