analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,latent_duration,vaccine_disease_efficacy,infectious_duration_symptomatic,asymptomatic_duration_ratio,natural_immunity_duration,vaccine_protection_duration,PEP_effectiveness_sensitive,PEP_coverage,fitness_R,reporting_multiplier_factor,resolved_VE_sym,resolved_infectious_duration_asymptomatic,resolved_R_to_W_duration,resolved_W_to_S_duration,resolved_vaccine_recent_duration,resolved_vaccine_waned_duration,resolved_reporting_multiplier,sample_id,sample_design,uncertainty_schema_version,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,corr_latent_duration_child_adolescent_cases,corr_vaccine_disease_efficacy_child_adolescent_cases,corr_infectious_duration_symptomatic_child_adolescent_cases,corr_asymptomatic_duration_ratio_child_adolescent_cases,corr_natural_immunity_duration_child_adolescent_cases,corr_vaccine_protection_duration_child_adolescent_cases,corr_PEP_effectiveness_sensitive_child_adolescent_cases,corr_PEP_coverage_child_adolescent_cases,corr_fitness_R_child_adolescent_cases,corr_reporting_multiplier_factor_reported_cases
sensitivity,lhs_038,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,99818503.59427482,511162298.19583213,15190363.180784076,2199014.0927747143,4618400.456609189,11538575.675656406,14936266.896066941,28673856.664498065,137077698.09463933,9434464.224011552,9020.685779766336,8803.539536210255,8816.441137707108,776816.8337843365,510317901.0423745,0.9983480840499427,0.9969999999999999,0.996249681245434,1336915575.4893665,7978469.570393982,78945023.72870809,88756327.7693769,175679821.06847897,24.000492823261258,1593.0693113729833,47.34171807531505,1148.3869802554968,2411.858555796619,608.9859646911162,701.1687960693315,680.0550499707931,3251.05833925194,223.75626391589017,0.2811353210908933,4.597455840217807,2.0909867091200787,18.42368875936514,85695.81581204146,4131038.446020959,1290829.383189456,1290829.383189456,3138851.2579009915,182.0,420.0,1,,0.8101222199522968,0.1952775154712862,5.120917262730337,0.3485640721858635,0.26057971349832265,2.163836384423706e-05,0.0055580023923863684,0.007622635408272595,0.3353617960213603,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,12.432151193688389,0.9014948776487456,21.352954484311176,0.33109018295950143,20238.87784455103,1288.2458416479915,0.8917372014499885,0.1301819609756179,0.9707266302825464,0.9299080108984747,0.8841116207632301,7.069753606936494,10119.438922275514,10119.438922275514,644.1229208239957,644.1229208239957,0.9067004514891898,38,latin_hypercube_inverse_cdf,1,China,4.146450779474111,11.41740746318936,10.41740746318936,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_039,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,61302285.12580985,299110164.59643346,14904566.539244544,2669455.1523041623,5522538.466903418,10023002.124576172,5687177.134989526,18379634.41186986,85431925.32816102,10036929.013296828,10946.218682163244,10705.182635337896,10718.169680072248,921574.9687893407,299088076.44600785,0.9999261537953569,0.9970000000000001,0.9999970960001928,1336915575.804608,7978469.590331938,78945023.89120165,88756327.52803628,175679821.00956988,24.000492823261258,932.1955580600895,46.451014934383394,1394.0645235943725,2884.0248356485963,528.9966263557242,266.97910417406274,435.90798924777613,2026.180605818489,238.04486239309125,0.3411457596847116,5.590547313612498,2.542017805663987,21.8569032758674,18855.29725884326,3627314.793627531,426532.80720617675,426532.80720617675,690628.5093636572,5698.0,8766.0,3,11.842465753424658,0.8083368658563684,0.20494885290347906,4.8792661477883525,0.47062510538290714,0.3530557280550897,4.095189378126291e-05,0.014152686451198866,0.019315812193922317,0.4371156548440046,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,8.955912045087706,0.9010087148100708,21.729523872809015,0.9405920789280287,11195.18974980958,1703.0403196718034,0.562546242037053,0.07724627496715883,1.1231122195708825,1.310471608197847,0.8835396644824363,20.43861803364166,5597.59487490479,5597.59487490479,851.5201598359017,851.5201598359017,1.2777663864501088,39,latin_hypercube_inverse_cdf,1,China,4.146450779474111,11.202596486693306,10.202596486693306,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_040,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,44354834.62435736,216113879.65813395,7013640.609426378,1553547.1429374586,3166069.2122107516,6002527.382076744,4348273.087383501,11904347.612397704,55865258.38964944,4564886.99667233,6434.062248728411,6266.201015556229,6274.35774240641,542863.3569209559,216087753.40836865,0.999879108876271,0.997,0.9999408729355758,1336915575.5903873,7978469.579034985,78945023.76739156,88756327.51173706,175679820.8581636,24.000492823261258,673.5324389812743,21.858450152658964,811.3059921226508,1653.4103487099842,316.8029598557625,204.12553121385386,282.3342466566034,1324.9508629344643,108.2649779090599,0.2005215789841236,3.272386328845682,1.4880832819527707,12.875037079237503,14993.1218602406,2668425.0147167193,972275.464240296,972275.464240296,549165.4285391886,6804.0,8645.0,3,10.797260273972602,0.8072399492710051,0.2052382507524336,4.872386099247352,0.3839110484125908,0.2883439321095773,3.2659292374295286e-05,0.008539418664024299,0.011642421123790393,0.36369654933240186,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,9.3635845751393,0.9285290946718223,26.12561554497945,0.4203398717922272,10007.512848661041,1221.8693090246654,0.7325389774809725,0.23895797753095965,1.0656411890124586,0.8707961170966143,0.9159165819668498,10.98163788866968,5003.7564243305205,5003.7564243305205,610.9346545123327,610.9346545123327,0.8490638033795097,40,latin_hypercube_inverse_cdf,1,China,4.146450779474111,5.271604877323841,4.271604877323841,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_041,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,70309134.66834302,329253610.6589741,15678687.346572604,2867284.9346959707,5620592.222321591,10568657.61682188,7377743.503246304,20813686.05476415,92243444.13333665,10431901.667535773,12518.723859577007,12288.27017727518,12301.764343468194,1016929.5493699881,328524088.9045056,0.997784316615364,0.997,0.9998936535548446,1336915575.7765117,7978469.586907652,78945023.83988914,88756327.51749656,175679820.94429335,24.000492823261258,1026.1394952996925,48.86361090641902,1497.3767979438103,2935.231264450593,557.7953749339143,346.34112931673917,493.63615385507796,2187.7287310146294,247.41239024204575,0.3901538682401216,6.417280134130712,2.9175974020955264,24.11841853344736,48698.72654598708,5441265.959551667,2334354.3470841,2334354.3470841,1783728.384652362,0.0,7889.0,2,18.660273972602738,0.8133121937049693,0.21354096778961681,4.682942155554958,0.4791188228368287,0.3650313154000377,4.466586515235427e-05,0.010584932067344286,0.014551090816425605,0.45393813408790656,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,10.820310785736135,0.9110561863510116,26.15621014142521,0.8851832193462716,15486.240539677296,1493.6745333149747,0.6940299588401024,0.37245906369726534,0.8841700499701693,1.232277751840168,0.8953602192364842,23.153038298884365,7743.120269838648,7743.120269838648,746.8372666574874,746.8372666574874,1.2015240011471942,41,latin_hypercube_inverse_cdf,1,China,4.146450779474111,11.78444252812675,10.78444252812675,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_042,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,91069542.78829443,416901537.41817665,15866385.131451478,3479083.6135833096,6682150.464486432,14665927.02999235,11014094.889951168,29159105.53352683,119628498.7002415,11105376.127647508,14577.96658285563,14312.999038451984,14331.678153350329,1218015.9542300564,394470935.57991683,0.94619688385615,0.997,0.8818578694990906,1336915575.3687432,7978469.567948661,78945023.70688178,88756327.76893266,175679821.0437631,24.000492823261258,1299.2997479062735,49.44858282160881,1816.875271246006,3489.6068293012568,774.0421325798181,517.0461740913764,691.5636499657844,2837.2173867248157,263.3851179093382,0.45433145733620356,7.4746504823283875,3.3990300705451943,28.887565088558258,56578.064687009326,6617642.459445631,3020483.8313863203,3020483.8313863203,2072331.3946378918,0.0,7924.0,2,18.67945205479452,0.8068972492855899,0.21844376816712563,4.577837163269066,0.44740151046425014,0.3416476508707413,4.19320639153904e-05,0.007260752377389047,0.00997698383787187,0.4301218421850739,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,11.696351162672107,0.8624964529980482,25.94279072542075,0.8297453471405748,15780.461637111659,1013.4254834924287,0.6035313955140704,0.2820232364903025,0.8713741602699572,0.8910712905139646,0.8382311211741744,21.525909896259524,7890.2308185558295,7890.2308185558295,506.71274174621436,506.71274174621436,0.8688329726694602,42,latin_hypercube_inverse_cdf,1,China,4.146450779474111,11.925520270586768,10.925520270586768,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_043,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,34589702.200978056,166913717.77246627,4968713.136821089,1176259.1115024458,2321498.2385014994,4892436.13332266,3856970.7046393966,9925665.949464504,45990147.404970944,3312414.445920069,4898.1840580030175,4771.045604540596,4776.738445748362,409241.8504680007,166885937.38730463,0.9998335643976278,0.9969999999999999,0.9999940672141931,1336915575.3969338,7978469.571554308,78945023.6980178,88756327.54874483,175679820.81831694,24.000492823261258,520.1970536312919,15.485305633398292,614.275576176694,1212.35164438148,258.21427386270085,181.06180955305697,235.40604746154085,1090.7438229232305,78.56020908205377,0.15265497342707027,2.49157414300579,1.1328943800812397,9.705948897032593,11281.374063371544,2054730.5062908707,1576620.6424746115,1576620.6424746115,413212.1834849428,0.0,8766.0,3,10.816438356164385,0.8067449426543181,0.20723103327031578,4.8255320847412975,0.4209564510521373,0.3127735144997326,3.144906986928791e-05,0.012873061550826457,0.017569181051202618,0.39048275938023896,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,7.822613145786583,0.8762721103463591,24.405172542902786,0.3999823585033242,12680.908176951483,1985.345889023488,0.6656391174621314,0.4913977090848003,1.1182903731794909,0.7764316533752226,0.8544377768780695,9.761638473390827,6340.454088475742,6340.454088475742,992.672944511744,992.672944511744,0.7570543778686433,43,latin_hypercube_inverse_cdf,1,China,4.146450779474111,3.7345928981127985,2.7345928981127985,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_044,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,87132930.80382103,423908297.29408133,12940623.236532956,1846889.8085742067,3730858.9639623603,8385659.289702591,9703322.798792733,19935871.89706953,91795208.50691614,7229881.994325945,8144.813060510352,7925.058472172331,7934.471274296785,660862.2364643473,423568994.92254734,0.9991995854440693,0.997,0.999994854722139,1336915575.818466,7978469.583153623,78945023.72933382,88756327.57416213,175679820.88664955,24.000492823261258,1321.1367533812465,40.33026265013797,964.4977782134359,1948.3594337159377,442.58051908816407,455.51323011357397,472.8171215974215,2177.097971273338,171.47040328588324,0.25383819926022616,4.138688325170138,1.8818107824327914,15.673604948446636,62391.30246442149,3487604.6247944157,4077997.5373082105,4077997.5373082105,2285257.6454872913,0.0,8708.0,2,23.684931506849313,0.8131027883194936,0.20554665091486424,4.865075619325911,0.33568654163282846,0.2543264227315301,2.29910949904247e-05,0.006666448320587126,0.009192229145713176,0.3198048730715377,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,11.862285068471886,0.9121302077605049,19.96682355840315,0.36422324700948194,8963.089347530102,1750.6903415406896,0.6752122171959607,0.49434627572274886,1.033200125817333,0.982194950621427,0.8966237738358881,7.272381308907013,4481.544673765051,4481.544673765051,875.3451707703448,875.3451707703448,0.9576824747626346,44,latin_hypercube_inverse_cdf,1,China,4.146450779474111,9.726453971136491,8.726453971136491,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_045,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,62565954.52283553,289111177.1990379,14045076.161884435,2429328.6939679114,4770967.31693105,8570776.613640513,5778659.881840673,16778765.189449098,75420221.08980022,8902453.020451438,10398.830621497087,10172.75672830518,10183.859764784205,854182.9298018571,288938420.30464655,0.9994024551521492,0.997,0.9999388024434415,1336915575.547711,7978469.577809496,78945023.76110688,88756327.73839301,175679821.07730937,24.000492823261258,901.0330878787793,43.77235936099076,1268.6637386669488,2491.533257061804,452.35068944252004,271.2736737936674,397.94033053506627,1788.7339962523365,211.13860629976793,0.32408606806527523,5.312499545873095,2.415296045426122,20.25857287975569,35946.38831559292,4215898.743892171,1775787.9737386485,1775787.9737386485,1316637.984213765,0.0,7602.0,2,18.621917808219177,0.8131537759189119,0.216407940810127,4.620902524447495,0.4558617735856347,0.3465474387105082,4.199473096962837e-05,0.011892291112795345,0.016315943892140135,0.4276115438497295,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,13.31748566271233,0.9237517165700172,24.499277950114557,0.7209101175082049,12322.141347940678,1764.8374947839516,0.5452742855135337,0.3310970992226429,1.0230456474146667,1.305927075211745,0.9102961371411967,17.66177734588326,6161.070673970339,6161.070673970339,882.4187473919758,882.4187473919758,1.2733352706171297,45,latin_hypercube_inverse_cdf,1,China,4.146450779474111,10.556584821330583,9.556584821330583,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_046,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,58584009.91585399,275899126.630494,9087419.646667339,2842349.0334527767,5655791.844506126,11243372.348603098,5873038.445749703,19958759.827805575,85478280.75615151,6721692.266865814,11251.316642853762,11030.034930706102,11042.967105268672,957162.899659728,275881233.1422701,0.9999351448174467,0.9969999999999999,0.9999994490265617,1336915575.495364,7978469.571273755,78945023.725151,88756327.53693153,175679820.8333563,24.000492823261258,859.8569049771532,28.321512384042165,1484.3545722257634,2953.613502473932,593.4056463181689,275.7041860402382,473.35995255302356,2027.280014997536,159.41771733166135,0.3506543287612163,5.760194328180314,2.6190496955187363,22.700938769613863,14518.161832754879,4128888.3642510604,1936455.5428572046,1936455.5428572046,531768.6762129401,5698.0,8766.0,3,11.832876712328767,0.8019155425135457,0.21233851165579928,4.709461285200114,0.5187942697850759,0.38537924757818465,4.534943045344901e-05,0.019447436625074786,0.02655824691360331,0.47274323681594443,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,8.63132178215892,0.8170941753173776,24.91165194395157,0.8726431222824788,12926.317749457752,2257.3768764588685,0.7578564380582524,0.3571692466208468,1.082606433413021,0.7074225931711748,0.7848166768439736,21.73898173358428,6463.158874728876,6463.158874728876,1128.6884382294343,1128.6884382294343,0.689767565290914,46,latin_hypercube_inverse_cdf,1,China,4.146450779474111,6.830302321262366,5.830302321262366,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_047,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,30636248.846798457,136542511.84962213,9088411.89155,1442665.6296556948,2661118.2300380585,6722438.849110224,4247196.612384692,12412301.09115061,49612568.73845842,6842569.308722882,5677.546157039702,5578.75136878922,5585.923258826311,486006.61908680893,136507006.6368694,0.9997399695357015,0.9970000000000001,0.999976246909336,1336915575.6354764,7978469.579125537,78945023.77030042,88756327.48079911,175679820.83022508,24.000492823261258,425.5432884416433,28.32460477438497,753.4005487227732,1389.7107503734826,354.7986355094622,199.3805926059219,294.38132962049946,1176.6564349239404,162.2845463004747,0.1769442812511564,2.9133807973485943,1.3248079498037129,11.526571397236049,12024.823613587718,2288755.994441009,904165.0350196076,904165.0350196076,440443.12282944366,0.0,8708.0,4,7.875799086757991,0.7932594448913616,0.22437150475552234,4.456893940652629,0.5334456631677255,0.3939555324412667,4.4857254339796444e-05,0.013836748216596228,0.018891009713312375,0.500673047983477,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,7.170496681837464,0.7412913376173483,23.374603693817107,0.7506824023313294,22906.028670980057,1484.1455932203303,0.9162938808714285,0.3258962031812955,1.0250029423612652,1.4171750315447398,0.6956368677851157,17.54690365441739,11453.014335490028,11453.014335490028,742.0727966101651,742.0727966101651,1.3818068302253936,47,latin_hypercube_inverse_cdf,1,China,4.146450779474111,6.831048113388516,5.831048113388516,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
