country,contactdata_country,data_source,source_age_bin,target_age_bin,contacts_per_day
China,China,2020,"[65,70)","[10,15)",0.38692000000000004
China,China,2020,"[65,70)","[15,20)",0.31544000000000005
China,China,2020,"[65,70)","[20,25)",0.42865000000000003
China,China,2020,"[65,70)","[25,30)",0.61112
China,China,2020,"[65,70)","[30,35)",1.01498
China,China,2020,"[65,70)","[35,40)",0.84449
China,China,2020,"[65,70)","[40,45)",0.8279799999999999
China,China,2020,"[65,70)","[45,50)",0.6744600000000001
China,China,2020,"[65,70)","[50,55)",0.7468899999999999
China,China,2020,"[65,70)","[55,60)",0.74071
China,China,2020,"[65,70)","[60,65)",0.71244
China,China,2020,"[65,70)","[65,70)",0.85974
China,China,2020,"[65,70)","[70,75)",0.38627
China,China,2020,"[65,70)","[75,80)",0.21287
China,China,2020,"[70,75)","[00,05)",0.23460999999999999
China,China,2020,"[70,75)","[05,10)",0.41901
China,China,2020,"[70,75)","[10,15)",0.42577
China,China,2020,"[70,75)","[15,20)",0.47111000000000003
China,China,2020,"[70,75)","[20,25)",0.33570999999999995
China,China,2020,"[70,75)","[25,30)",0.51556
China,China,2020,"[70,75)","[30,35)",0.62876
China,China,2020,"[70,75)","[35,40)",0.78024
China,China,2020,"[70,75)","[40,45)",0.8981399999999999
China,China,2020,"[70,75)","[45,50)",0.90212
China,China,2020,"[70,75)","[50,55)",0.72912
China,China,2020,"[70,75)","[55,60)",0.56637
China,China,2020,"[70,75)","[60,65)",0.8320400000000001
China,China,2020,"[70,75)","[65,70)",0.85294
China,China,2020,"[70,75)","[70,75)",0.69457
China,China,2020,"[70,75)","[75,80)",0.28352
China,China,2020,"[75,80)","[00,05)",0.30291
China,China,2020,"[75,80)","[05,10)",0.33055
China,China,2020,"[75,80)","[10,15)",0.42121000000000003
China,China,2020,"[75,80)","[15,20)",0.3933
China,China,2020,"[75,80)","[20,25)",0.29517
China,China,2020,"[75,80)","[25,30)",0.34054
China,China,2020,"[75,80)","[30,35)",0.60032
China,China,2020,"[75,80)","[35,40)",0.5576300000000001
China,China,2020,"[75,80)","[40,45)",0.62714
China,China,2020,"[75,80)","[45,50)",0.8805100000000001
China,China,2020,"[75,80)","[50,55)",0.9112199999999999
China,China,2020,"[75,80)","[55,60)",0.54515
China,China,2020,"[75,80)","[60,65)",0.40201
China,China,2020,"[75,80)","[65,70)",0.5996900000000001
China,China,2020,"[75,80)","[70,75)",0.44646
China,China,2020,"[75,80)","[75,80)",0.28062
United_Kingdom,UK,2020,"[00,05)","[00,05)",2.95985
United_Kingdom,UK,2020,"[00,05)","[05,10)",1.3243999999999998
United_Kingdom,UK,2020,"[00,05)","[10,15)",0.62791
United_Kingdom,UK,2020,"[00,05)","[15,20)",0.42016
United_Kingdom,UK,2020,"[00,05)","[20,25)",0.48292
United_Kingdom,UK,2020,"[00,05)","[25,30)",0.92913
United_Kingdom,UK,2020,"[00,05)","[30,35)",1.17577
United_Kingdom,UK,2020,"[00,05)","[35,40)",1.27876
United_Kingdom,UK,2020,"[00,05)","[40,45)",0.66299
United_Kingdom,UK,2020,"[00,05)","[45,50)",0.38289
United_Kingdom,UK,2020,"[00,05)","[50,55)",0.34704999999999997
United_Kingdom,UK,2020,"[00,05)","[55,60)",0.27892
United_Kingdom,UK,2020,"[00,05)","[60,65)",0.27842
United_Kingdom,UK,2020,"[00,05)","[65,70)",0.196
United_Kingdom,UK,2020,"[00,05)","[70,75)",0.18347999999999998
United_Kingdom,UK,2020,"[00,05)","[75,80)",0.14306000000000002
United_Kingdom,UK,2020,"[05,10)","[00,05)",0.70262
United_Kingdom,UK,2020,"[05,10)","[05,10)",6.7796400000000006
United_Kingdom,UK,2020,"[05,10)","[10,15)",1.57503
United_Kingdom,UK,2020,"[05,10)","[15,20)",0.45737000000000005
United_Kingdom,UK,2020,"[05,10)","[20,25)",0.35022
United_Kingdom,UK,2020,"[05,10)","[25,30)",0.70913
United_Kingdom,UK,2020,"[05,10)","[30,35)",1.06146
United_Kingdom,UK,2020,"[05,10)","[35,40)",1.14105
United_Kingdom,UK,2020,"[05,10)","[40,45)",1.08549
United_Kingdom,UK,2020,"[05,10)","[45,50)",0.5658299999999999
United_Kingdom,UK,2020,"[05,10)","[50,55)",0.41537
United_Kingdom,UK,2020,"[05,10)","[55,60)",0.25842
United_Kingdom,UK,2020,"[05,10)","[60,65)",0.2629
United_Kingdom,UK,2020,"[05,10)","[65,70)",0.18278
United_Kingdom,UK,2020,"[05,10)","[70,75)",0.17154000000000003
United_Kingdom,UK,2020,"[05,10)","[75,80)",0.16143
United_Kingdom,UK,2020,"[10,15)","[00,05)",0.5124500000000001
United_Kingdom,UK,2020,"[10,15)","[05,10)",1.3280500000000002
United_Kingdom,UK,2020,"[10,15)","[10,15)",7.50619
United_Kingdom,UK,2020,"[10,15)","[15,20)",1.31161
United_Kingdom,UK,2020,"[10,15)","[20,25)",0.31174999999999997
United_Kingdom,UK,2020,"[10,15)","[25,30)",0.53713
United_Kingdom,UK,2020,"[10,15)","[30,35)",0.6783300000000001
United_Kingdom,UK,2020,"[10,15)","[35,40)",1.3863599999999998
United_Kingdom,UK,2020,"[10,15)","[40,45)",1.2867600000000001
United_Kingdom,UK,2020,"[10,15)","[45,50)",0.60747
United_Kingdom,UK,2020,"[10,15)","[50,55)",0.47778
United_Kingdom,UK,2020,"[10,15)","[55,60)",0.32125
United_Kingdom,UK,2020,"[10,15)","[60,65)",0.19726
United_Kingdom,UK,2020,"[10,15)","[65,70)",0.17874
United_Kingdom,UK,2020,"[10,15)","[70,75)",0.18337
United_Kingdom,UK,2020,"[10,15)","[75,80)",0.19232
United_Kingdom,UK,2020,"[15,20)","[00,05)",0.36179
United_Kingdom,UK,2020,"[15,20)","[05,10)",0.84329
United_Kingdom,UK,2020,"[15,20)","[10,15)",2.06005
United_Kingdom,UK,2020,"[15,20)","[15,20)",9.916269999999999
United_Kingdom,UK,2020,"[15,20)","[20,25)",1.22202
United_Kingdom,UK,2020,"[15,20)","[25,30)",1.0442799999999999
United_Kingdom,UK,2020,"[15,20)","[30,35)",0.6777600000000001
United_Kingdom,UK,2020,"[15,20)","[35,40)",1.22617
United_Kingdom,UK,2020,"[15,20)","[40,45)",1.0426600000000001
United_Kingdom,UK,2020,"[15,20)","[45,50)",0.9668000000000001
United_Kingdom,UK,2020,"[15,20)","[50,55)",0.56977
United_Kingdom,UK,2020,"[15,20)","[55,60)",0.44609
United_Kingdom,UK,2020,"[15,20)","[60,65)",0.32907
United_Kingdom,UK,2020,"[15,20)","[65,70)",0.24377
United_Kingdom,UK,2020,"[15,20)","[70,75)",0.16112
United_Kingdom,UK,2020,"[15,20)","[75,80)",0.14899
United_Kingdom,UK,2020,"[20,25)","[00,05)",0.62127
United_Kingdom,UK,2020,"[20,25)","[05,10)",0.66683
United_Kingdom,UK,2020,"[20,25)","[10,15)",0.36527
United_Kingdom,UK,2020,"[20,25)","[15,20)",1.70411
United_Kingdom,UK,2020,"[20,25)","[20,25)",3.1365
United_Kingdom,UK,2020,"[20,25)","[25,30)",1.3049300000000001
United_Kingdom,UK,2020,"[20,25)","[30,35)",0.97116
United_Kingdom,UK,2020,"[20,25)","[35,40)",0.84729
United_Kingdom,UK,2020,"[20,25)","[40,45)",0.8296399999999999
United_Kingdom,UK,2020,"[20,25)","[45,50)",1.03422
United_Kingdom,UK,2020,"[20,25)","[50,55)",0.50676
United_Kingdom,UK,2020,"[20,25)","[55,60)",0.46848
United_Kingdom,UK,2020,"[20,25)","[60,65)",0.24251
United_Kingdom,UK,2020,"[20,25)","[65,70)",0.27826
United_Kingdom,UK,2020,"[20,25)","[70,75)",0.18114000000000002
United_Kingdom,UK,2020,"[20,25)","[75,80)",0.18994
United_Kingdom,UK,2020,"[25,30)","[00,05)",0.8637900000000001
United_Kingdom,UK,2020,"[25,30)","[05,10)",0.9396
United_Kingdom,UK,2020,"[25,30)","[10,15)",0.34567000000000003
United_Kingdom,UK,2020,"[25,30)","[15,20)",0.7475400000000001
United_Kingdom,UK,2020,"[25,30)","[20,25)",1.51796
United_Kingdom,UK,2020,"[25,30)","[25,30)",1.90671
United_Kingdom,UK,2020,"[25,30)","[30,35)",1.29293
United_Kingdom,UK,2020,"[25,30)","[35,40)",0.89622
United_Kingdom,UK,2020,"[25,30)","[40,45)",0.9794
United_Kingdom,UK,2020,"[25,30)","[45,50)",1.01643
United_Kingdom,UK,2020,"[25,30)","[50,55)",0.83572
United_Kingdom,UK,2020,"[25,30)","[55,60)",0.57175
United_Kingdom,UK,2020,"[25,30)","[60,65)",0.42828
United_Kingdom,UK,2020,"[25,30)","[65,70)",0.30494
United_Kingdom,UK,2020,"[25,30)","[70,75)",0.22579
United_Kingdom,UK,2020,"[25,30)","[75,80)",0.13701
United_Kingdom,UK,2020,"[30,35)","[00,05)",0.76707
United_Kingdom,UK,2020,"[30,35)","[05,10)",0.9702500000000001
United_Kingdom,UK,2020,"[30,35)","[10,15)",0.62396
United_Kingdom,UK,2020,"[30,35)","[15,20)",0.45155
United_Kingdom,UK,2020,"[30,35)","[20,25)",0.8581300000000001
United_Kingdom,UK,2020,"[30,35)","[25,30)",1.05979
United_Kingdom,UK,2020,"[30,35)","[30,35)",1.7374800000000001
United_Kingdom,UK,2020,"[30,35)","[35,40)",1.6318800000000002
United_Kingdom,UK,2020,"[30,35)","[40,45)",0.86122
United_Kingdom,UK,2020,"[30,35)","[45,50)",0.7391599999999999
United_Kingdom,UK,2020,"[30,35)","[50,55)",0.66415
United_Kingdom,UK,2020,"[30,35)","[55,60)",0.73784
United_Kingdom,UK,2020,"[30,35)","[60,65)",0.44711999999999996
United_Kingdom,UK,2020,"[30,35)","[65,70)",0.21832999999999997
United_Kingdom,UK,2020,"[30,35)","[70,75)",0.17431
United_Kingdom,UK,2020,"[30,35)","[75,80)",0.16292
United_Kingdom,UK,2020,"[35,40)","[00,05)",0.9170999999999999
United_Kingdom,UK,2020,"[35,40)","[05,10)",1.5371599999999999
United_Kingdom,UK,2020,"[35,40)","[10,15)",0.85122
United_Kingdom,UK,2020,"[35,40)","[15,20)",0.6388
United_Kingdom,UK,2020,"[35,40)","[20,25)",0.65525
United_Kingdom,UK,2020,"[35,40)","[25,30)",0.7836799999999999
United_Kingdom,UK,2020,"[35,40)","[30,35)",0.8868799999999999
United_Kingdom,UK,2020,"[35,40)","[35,40)",1.54729
United_Kingdom,UK,2020,"[35,40)","[40,45)",1.28629
United_Kingdom,UK,2020,"[35,40)","[45,50)",0.85966
United_Kingdom,UK,2020,"[35,40)","[50,55)",0.62217
United_Kingdom,UK,2020,"[35,40)","[55,60)",0.5522199999999999
United_Kingdom,UK,2020,"[35,40)","[60,65)",0.39227999999999996
United_Kingdom,UK,2020,"[35,40)","[65,70)",0.31186
United_Kingdom,UK,2020,"[35,40)","[70,75)",0.28383
United_Kingdom,UK,2020,"[35,40)","[75,80)",0.21111
United_Kingdom,UK,2020,"[40,45)","[00,05)",0.41037999999999997
United_Kingdom,UK,2020,"[40,45)","[05,10)",1.10007
United_Kingdom,UK,2020,"[40,45)","[10,15)",1.1743299999999999
United_Kingdom,UK,2020,"[40,45)","[15,20)",1.09506
United_Kingdom,UK,2020,"[40,45)","[20,25)",0.7572599999999999
United_Kingdom,UK,2020,"[40,45)","[25,30)",0.713
United_Kingdom,UK,2020,"[40,45)","[30,35)",1.00271
United_Kingdom,UK,2020,"[40,45)","[35,40)",1.47405
United_Kingdom,UK,2020,"[40,45)","[40,45)",1.5881500000000002
United_Kingdom,UK,2020,"[40,45)","[45,50)",1.3149300000000002
United_Kingdom,UK,2020,"[40,45)","[50,55)",0.7158
United_Kingdom,UK,2020,"[40,45)","[55,60)",0.64842
United_Kingdom,UK,2020,"[40,45)","[60,65)",0.45361999999999997
United_Kingdom,UK,2020,"[40,45)","[65,70)",0.262
United_Kingdom,UK,2020,"[40,45)","[70,75)",0.29508
United_Kingdom,UK,2020,"[40,45)","[75,80)",0.17467
United_Kingdom,UK,2020,"[45,50)","[00,05)",0.33712999999999993
United_Kingdom,UK,2020,"[45,50)","[05,10)",0.3051
United_Kingdom,UK,2020,"[45,50)","[10,15)",0.89906
United_Kingdom,UK,2020,"[45,50)","[15,20)",1.26328
United_Kingdom,UK,2020,"[45,50)","[20,25)",0.90005
United_Kingdom,UK,2020,"[45,50)","[25,30)",0.97248
United_Kingdom,UK,2020,"[45,50)","[30,35)",0.9308
United_Kingdom,UK,2020,"[45,50)","[35,40)",1.07702
United_Kingdom,UK,2020,"[45,50)","[40,45)",1.34297
United_Kingdom,UK,2020,"[45,50)","[45,50)",1.97207
United_Kingdom,UK,2020,"[45,50)","[50,55)",0.94511
United_Kingdom,UK,2020,"[45,50)","[55,60)",0.53703
United_Kingdom,UK,2020,"[45,50)","[60,65)",0.58194
United_Kingdom,UK,2020,"[45,50)","[65,70)",0.25045
United_Kingdom,UK,2020,"[45,50)","[70,75)",0.28954
United_Kingdom,UK,2020,"[45,50)","[75,80)",0.30987
United_Kingdom,UK,2020,"[50,55)","[00,05)",0.38495
United_Kingdom,UK,2020,"[50,55)","[05,10)",0.49522
United_Kingdom,UK,2020,"[50,55)","[10,15)",0.40375
United_Kingdom,UK,2020,"[50,55)","[15,20)",0.84117
United_Kingdom,UK,2020,"[50,55)","[20,25)",1.0747499999999999
United_Kingdom,UK,2020,"[50,55)","[25,30)",0.9279299999999999
United_Kingdom,UK,2020,"[50,55)","[30,35)",0.86663
United_Kingdom,UK,2020,"[50,55)","[35,40)",0.78432
United_Kingdom,UK,2020,"[50,55)","[40,45)",0.91283
United_Kingdom,UK,2020,"[50,55)","[45,50)",0.69205
United_Kingdom,UK,2020,"[50,55)","[50,55)",0.8843700000000001
United_Kingdom,UK,2020,"[50,55)","[55,60)",0.8421799999999999
United_Kingdom,UK,2020,"[50,55)","[60,65)",0.46894
United_Kingdom,UK,2020,"[50,55)","[65,70)",0.32069000000000003
United_Kingdom,UK,2020,"[50,55)","[70,75)",0.32786000000000004
United_Kingdom,UK,2020,"[50,55)","[75,80)",0.20135
United_Kingdom,UK,2020,"[55,60)","[00,05)",0.20745
United_Kingdom,UK,2020,"[55,60)","[05,10)",0.24755
United_Kingdom,UK,2020,"[55,60)","[10,15)",0.39696000000000004
United_Kingdom,UK,2020,"[55,60)","[15,20)",0.43665
United_Kingdom,UK,2020,"[55,60)","[20,25)",0.73475
United_Kingdom,UK,2020,"[55,60)","[25,30)",0.94784
United_Kingdom,UK,2020,"[55,60)","[30,35)",0.59756
United_Kingdom,UK,2020,"[55,60)","[35,40)",0.66404
United_Kingdom,UK,2020,"[55,60)","[40,45)",0.62955
United_Kingdom,UK,2020,"[55,60)","[45,50)",0.75954
United_Kingdom,UK,2020,"[55,60)","[50,55)",1.1406
United_Kingdom,UK,2020,"[55,60)","[55,60)",1.23858
United_Kingdom,UK,2020,"[55,60)","[60,65)",0.74978
United_Kingdom,UK,2020,"[55,60)","[65,70)",0.36495
United_Kingdom,UK,2020,"[55,60)","[70,75)",0.28501
United_Kingdom,UK,2020,"[55,60)","[75,80)",0.23175
United_Kingdom,UK,2020,"[60,65)","[00,05)",0.18449
United_Kingdom,UK,2020,"[60,65)","[05,10)",0.21195999999999998
United_Kingdom,UK,2020,"[60,65)","[10,15)",0.24097999999999997
United_Kingdom,UK,2020,"[60,65)","[15,20)",0.23524
United_Kingdom,UK,2020,"[60,65)","[20,25)",0.57888
United_Kingdom,UK,2020,"[60,65)","[25,30)",0.7025600000000001
United_Kingdom,UK,2020,"[60,65)","[30,35)",0.75762
United_Kingdom,UK,2020,"[60,65)","[35,40)",0.82471
United_Kingdom,UK,2020,"[60,65)","[40,45)",0.92184
United_Kingdom,UK,2020,"[60,65)","[45,50)",0.6535599999999999
United_Kingdom,UK,2020,"[60,65)","[50,55)",0.62237
United_Kingdom,UK,2020,"[60,65)","[55,60)",0.94344
United_Kingdom,UK,2020,"[60,65)","[60,65)",0.7676700000000001
United_Kingdom,UK,2020,"[60,65)","[65,70)",0.37556
United_Kingdom,UK,2020,"[60,65)","[70,75)",0.27768000000000004
United_Kingdom,UK,2020,"[60,65)","[75,80)",0.23703999999999997
United_Kingdom,UK,2020,"[65,70)","[00,05)",0.21783
United_Kingdom,UK,2020,"[65,70)","[05,10)",0.34725000000000006
United_Kingdom,UK,2020,"[65,70)","[10,15)",0.41948
United_Kingdom,UK,2020,"[65,70)","[15,20)",0.5695
United_Kingdom,UK,2020,"[65,70)","[20,25)",0.44799
United_Kingdom,UK,2020,"[65,70)","[25,30)",0.79578
United_Kingdom,UK,2020,"[65,70)","[30,35)",0.54091
United_Kingdom,UK,2020,"[65,70)","[35,40)",0.8351500000000001
United_Kingdom,UK,2020,"[65,70)","[40,45)",0.7423
United_Kingdom,UK,2020,"[65,70)","[45,50)",0.58187
United_Kingdom,UK,2020,"[65,70)","[50,55)",0.63676
United_Kingdom,UK,2020,"[65,70)","[55,60)",0.8816199999999998
United_Kingdom,UK,2020,"[65,70)","[60,65)",0.9531499999999999
United_Kingdom,UK,2020,"[65,70)","[65,70)",0.9566600000000001
United_Kingdom,UK,2020,"[65,70)","[70,75)",0.38719000000000003
United_Kingdom,UK,2020,"[65,70)","[75,80)",0.19909
United_Kingdom,UK,2020,"[70,75)","[00,05)",0.20615
United_Kingdom,UK,2020,"[70,75)","[05,10)",0.17607
United_Kingdom,UK,2020,"[70,75)","[10,15)",0.40609
United_Kingdom,UK,2020,"[70,75)","[15,20)",0.62719
United_Kingdom,UK,2020,"[70,75)","[20,25)",0.48553999999999997
United_Kingdom,UK,2020,"[70,75)","[25,30)",0.38674
United_Kingdom,UK,2020,"[70,75)","[30,35)",0.29767
United_Kingdom,UK,2020,"[70,75)","[35,40)",0.21121
United_Kingdom,UK,2020,"[70,75)","[40,45)",0.84441
United_Kingdom,UK,2020,"[70,75)","[45,50)",0.69281
United_Kingdom,UK,2020,"[70,75)","[50,55)",0.37488
United_Kingdom,UK,2020,"[70,75)","[55,60)",0.43745
United_Kingdom,UK,2020,"[70,75)","[60,65)",0.6079
United_Kingdom,UK,2020,"[70,75)","[65,70)",0.8185
United_Kingdom,UK,2020,"[70,75)","[70,75)",0.67106
United_Kingdom,UK,2020,"[70,75)","[75,80)",0.69063
United_Kingdom,UK,2020,"[75,80)","[00,05)",0.16758
United_Kingdom,UK,2020,"[75,80)","[05,10)",0.13701
United_Kingdom,UK,2020,"[75,80)","[10,15)",0.16562
United_Kingdom,UK,2020,"[75,80)","[15,20)",0.13701
United_Kingdom,UK,2020,"[75,80)","[20,25)",0.16478
United_Kingdom,UK,2020,"[75,80)","[25,30)",0.21717999999999998
United_Kingdom,UK,2020,"[75,80)","[30,35)",0.44823999999999997
United_Kingdom,UK,2020,"[75,80)","[35,40)",0.35118
United_Kingdom,UK,2020,"[75,80)","[40,45)",0.53306
United_Kingdom,UK,2020,"[75,80)","[45,50)",0.22181
United_Kingdom,UK,2020,"[75,80)","[50,55)",0.97734
United_Kingdom,UK,2020,"[75,80)","[55,60)",0.13701
United_Kingdom,UK,2020,"[75,80)","[60,65)",0.79284
United_Kingdom,UK,2020,"[75,80)","[65,70)",0.13701
United_Kingdom,UK,2020,"[75,80)","[70,75)",0.44528
United_Kingdom,UK,2020,"[75,80)","[75,80)",0.56072
Japan,Japan,2017,"[00,05)","[00,05)",2.542143546449184
Japan,Japan,2017,"[00,05)","[05,10)",0.7575578021856026
Japan,Japan,2017,"[00,05)","[10,15)",0.30837499666505946
Japan,Japan,2017,"[00,05)","[15,20)",0.1921136486226956
Japan,Japan,2017,"[00,05)","[20,25)",0.2244060246664164
Japan,Japan,2017,"[00,05)","[25,30)",0.4695042188491656
Japan,Japan,2017,"[00,05)","[30,35)",0.7873633749456895
Japan,Japan,2017,"[00,05)","[35,40)",0.7599442071579914
Japan,Japan,2017,"[00,05)","[40,45)",0.3512345075790001
Japan,Japan,2017,"[00,05)","[45,50)",0.21282530365425956
Japan,Japan,2017,"[00,05)","[50,55)",0.20068642381946858
Japan,Japan,2017,"[00,05)","[55,60)",0.19043110222631976
Japan,Japan,2017,"[00,05)","[60,65)",0.15520333997070823
Japan,Japan,2017,"[00,05)","[65,70)",0.1348884352142882
Japan,Japan,2017,"[00,05)","[70,75)",0.08446249602743043
Japan,Japan,2017,"[00,05)","[75,80)",0.04719246657399916
Japan,Japan,2017,"[05,10)","[00,05)",0.7185338552905389
Japan,Japan,2017,"[05,10)","[05,10)",3.9959820409982125
Japan,Japan,2017,"[05,10)","[10,15)",0.7538611975995304
Japan,Japan,2017,"[05,10)","[15,20)",0.19877682571121352
Japan,Japan,2017,"[05,10)","[20,25)",0.10398524373656046
Japan,Japan,2017,"[05,10)","[25,30)",0.3263464903688473
Japan,Japan,2017,"[05,10)","[30,35)",0.6579974643942448
Japan,Japan,2017,"[05,10)","[35,40)",0.8288167030869968
Japan,Japan,2017,"[05,10)","[40,45)",0.6214249449245328
Japan,Japan,2017,"[05,10)","[45,50)",0.2315576184371609
Japan,Japan,2017,"[05,10)","[50,55)",0.15566139033495885
Japan,Japan,2017,"[05,10)","[55,60)",0.14372754337306348
Japan,Japan,2017,"[05,10)","[60,65)",0.160704620304062
Japan,Japan,2017,"[05,10)","[65,70)",0.12517293033837928
Japan,Japan,2017,"[05,10)","[70,75)",0.059655361820648276
Japan,Japan,2017,"[05,10)","[75,80)",0.04906313429251902
Japan,Japan,2017,"[10,15)","[00,05)",0.1781054743088119
Japan,Japan,2017,"[10,15)","[05,10)",1.2909984659074314
Japan,Japan,2017,"[10,15)","[10,15)",6.22966427940442
Japan,Japan,2017,"[10,15)","[15,20)",0.6140801090347097
Japan,Japan,2017,"[10,15)","[20,25)",0.18667765932676209
Japan,Japan,2017,"[10,15)","[25,30)",0.19036543622381807
Japan,Japan,2017,"[10,15)","[30,35)",0.38080051864686926
Japan,Japan,2017,"[10,15)","[35,40)",0.6994471458791156
Japan,Japan,2017,"[10,15)","[40,45)",0.7892150463907683
Japan,Japan,2017,"[10,15)","[45,50)",0.39081039010551444
Japan,Japan,2017,"[10,15)","[50,55)",0.21086100529290686
Japan,Japan,2017,"[10,15)","[55,60)",0.13087175973020765
Japan,Japan,2017,"[10,15)","[60,65)",0.10238743027165934
Japan,Japan,2017,"[10,15)","[65,70)",0.10446178786982437
Japan,Japan,2017,"[10,15)","[70,75)",0.07515650673993247
Japan,Japan,2017,"[10,15)","[75,80)",0.06929165000885228
Japan,Japan,2017,"[15,20)","[00,05)",0.09938456228132533
Japan,Japan,2017,"[15,20)","[05,10)",0.232182431265692
Japan,Japan,2017,"[15,20)","[10,15)",2.0404527401448473
Japan,Japan,2017,"[15,20)","[15,20)",7.257919237949974
Japan,Japan,2017,"[15,20)","[20,25)",1.1319060478597838
Japan,Japan,2017,"[15,20)","[25,30)",0.5900849077649275
Japan,Japan,2017,"[15,20)","[30,35)",0.5338755320842966
Japan,Japan,2017,"[15,20)","[35,40)",0.7600841333166952
Japan,Japan,2017,"[15,20)","[40,45)",0.9108220623912026
Japan,Japan,2017,"[15,20)","[45,50)",0.7815645198029046
Japan,Japan,2017,"[15,20)","[50,55)",0.41586684539464025
Japan,Japan,2017,"[15,20)","[55,60)",0.20101101724171927
Japan,Japan,2017,"[15,20)","[60,65)",0.08945176256269649
Japan,Japan,2017,"[15,20)","[65,70)",0.06577820225069292
Japan,Japan,2017,"[15,20)","[70,75)",0.037129592852388656
Japan,Japan,2017,"[15,20)","[75,80)",0.02623307153210703
Japan,Japan,2017,"[20,25)","[00,05)",0.1564198456756709
Japan,Japan,2017,"[20,25)","[05,10)",0.11473967492812842
Japan,Japan,2017,"[20,25)","[10,15)",0.178617529631208
Japan,Japan,2017,"[20,25)","[15,20)",1.700624263727608
Japan,Japan,2017,"[20,25)","[20,25)",3.1123976615253497
Japan,Japan,2017,"[20,25)","[25,30)",1.4378820613359689
Japan,Japan,2017,"[20,25)","[30,35)",1.0576669038347717
Japan,Japan,2017,"[20,25)","[35,40)",1.054461500927501
Japan,Japan,2017,"[20,25)","[40,45)",0.8795684156866082
Japan,Japan,2017,"[20,25)","[45,50)",0.9480517622448592
Japan,Japan,2017,"[20,25)","[50,55)",0.6663367692454671
Japan,Japan,2017,"[20,25)","[55,60)",0.37559681161872793
Japan,Japan,2017,"[20,25)","[60,65)",0.12491741069015644
Japan,Japan,2017,"[20,25)","[65,70)",0.05816099160935308
Japan,Japan,2017,"[20,25)","[70,75)",0.06279385077991455
Japan,Japan,2017,"[20,25)","[75,80)",0.054717177069555215
Japan,Japan,2017,"[25,30)","[00,05)",0.438940372546873
Japan,Japan,2017,"[25,30)","[05,10)",0.2556207734087461
Japan,Japan,2017,"[25,30)","[10,15)",0.12727630526654404
Japan,Japan,2017,"[25,30)","[15,20)",0.6820320842567466
Japan,Japan,2017,"[25,30)","[20,25)",1.6624452570431165
Japan,Japan,2017,"[25,30)","[25,30)",3.054489033318383
Japan,Japan,2017,"[25,30)","[30,35)",1.633551871187549
Japan,Japan,2017,"[25,30)","[35,40)",1.3616412273897165
Japan,Japan,2017,"[25,30)","[40,45)",1.1423995602736121
Japan,Japan,2017,"[25,30)","[45,50)",0.9117757276990838
Japan,Japan,2017,"[25,30)","[50,55)",0.8570244843740693
Japan,Japan,2017,"[25,30)","[55,60)",0.4850263673561667
Japan,Japan,2017,"[25,30)","[60,65)",0.17360229064938154
Japan,Japan,2017,"[25,30)","[65,70)",0.06873609886970627
Japan,Japan,2017,"[25,30)","[70,75)",0.04006882920232092
Japan,Japan,2017,"[25,30)","[75,80)",0.026765529100256397
Japan,Japan,2017,"[30,35)","[00,05)",0.6403571126337073
Japan,Japan,2017,"[30,35)","[05,10)",0.864726976049603
Japan,Japan,2017,"[30,35)","[10,15)",0.5852835969628407
Japan,Japan,2017,"[30,35)","[15,20)",0.4373124975041362
Japan,Japan,2017,"[30,35)","[20,25)",0.9192825424593463
Japan,Japan,2017,"[30,35)","[25,30)",1.5848524944398361
Japan,Japan,2017,"[30,35)","[30,35)",2.9017413778847305
Japan,Japan,2017,"[30,35)","[35,40)",1.853900536749876
Japan,Japan,2017,"[30,35)","[40,45)",1.3913736807959518
Japan,Japan,2017,"[30,35)","[45,50)",1.0570547836627053
Japan,Japan,2017,"[30,35)","[50,55)",0.802808966913306
Japan,Japan,2017,"[30,35)","[55,60)",0.589212986597272
Japan,Japan,2017,"[30,35)","[60,65)",0.27437107327190186
Japan,Japan,2017,"[30,35)","[65,70)",0.13713815459623738
Japan,Japan,2017,"[30,35)","[70,75)",0.0705285959238503
Japan,Japan,2017,"[30,35)","[75,80)",0.07256317615437086
Japan,Japan,2017,"[35,40)","[00,05)",0.7111722675652995
Japan,Japan,2017,"[35,40)","[05,10)",1.1522503055903581
Japan,Japan,2017,"[35,40)","[10,15)",0.9492456391271483
Japan,Japan,2017,"[35,40)","[15,20)",0.7632205905438141
Japan,Japan,2017,"[35,40)","[20,25)",0.7149171081545351
Japan,Japan,2017,"[35,40)","[25,30)",1.3098919276586614
Japan,Japan,2017,"[35,40)","[30,35)",1.747612477725272
Japan,Japan,2017,"[35,40)","[35,40)",3.417836608353215
Japan,Japan,2017,"[35,40)","[40,45)",2.0755438281359195
Japan,Japan,2017,"[35,40)","[45,50)",1.28975506070778
Japan,Japan,2017,"[35,40)","[50,55)",0.9450097065561943
Japan,Japan,2017,"[35,40)","[55,60)",0.5561318909181339
Japan,Japan,2017,"[35,40)","[60,65)",0.39302171736317754
Japan,Japan,2017,"[35,40)","[65,70)",0.26211116133535667
Japan,Japan,2017,"[35,40)","[70,75)",0.15350820369114512
Japan,Japan,2017,"[35,40)","[75,80)",0.06689831375085592
Japan,Japan,2017,"[40,45)","[00,05)",0.27181466138099686
Japan,Japan,2017,"[40,45)","[05,10)",0.6450582764710969
