IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",11,"1960",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4263978.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",12,"1961",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4281938
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",13,"1962",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4234982.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",14,"1963",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4140942
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",15,"1964",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4071679
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",16,"1965",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3931289
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",17,"1966",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3747986.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",18,"1967",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3627859
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",19,"1968",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3572185
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",20,"1969",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3623850.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",21,"1970",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3756324
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",22,"1971",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3745825
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",23,"1972",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3515567
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",24,"1973",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3312952.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",25,"1974",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3267037.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",26,"1975",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3272435.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",27,"1976",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3281341
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",28,"1977",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3372784.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",29,"1978",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3464043.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",30,"1979",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3546941.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",31,"1980",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3661759
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",32,"1981",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3716076
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",33,"1982",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3748443.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",34,"1983",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3754631.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",35,"1984",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3743571.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",36,"1985",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3780954.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",37,"1986",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3808022.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",38,"1987",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3831127.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",39,"1988",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3904782
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",40,"1989",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4007493.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",41,"1990",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4103779.0000000005
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",42,"1991",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4116606.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",43,"1992",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4058495.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",44,"1993",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3988109.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",45,"1994",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3916949.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",46,"1995",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3856005
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",47,"1996",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3816430.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",48,"1997",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3798132
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",49,"1998",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3811158.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",50,"1999",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3844031.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",51,"2000",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3897743.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",52,"2001",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3927108.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",53,"2002",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3911468
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",54,"2003",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3937665.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",55,"2004",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3982374
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",56,"2005",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4018283.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",57,"2006",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4100203.0000000005
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",58,"2007",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4188335.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",59,"2008",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4191204.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",60,"2009",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4120733
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",61,"2010",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4020321
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",62,"2011",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3948511
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",63,"2012",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3930389
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",64,"2013",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3924907.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",65,"2014",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3946052.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",66,"2015",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3971807
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",67,"2016",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3956667
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",68,"2017",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3902710
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",69,"2018",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3834808.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",70,"2019",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3785225.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",71,"2020",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3695431.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",72,"2021",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3647102
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",73,"2022",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3707084
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",74,"2023",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3701204
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",75,"2024",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3662940.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",76,"2025",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3674783.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",77,"2026",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3683266
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",78,"2027",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3689799
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",79,"2028",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3699111.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",80,"2029",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3713468
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",81,"2030",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3729646.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",82,"2031",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3746843.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",83,"2032",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3765813
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",84,"2033",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3789589
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",85,"2034",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3812739
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",86,"2035",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3836761
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",87,"2036",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3865345.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",88,"2037",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3890171.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",89,"2038",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3911139
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",90,"2039",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3931100
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",91,"2040",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3944286
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",92,"2041",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3950027
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",93,"2042",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3949229.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",94,"2043",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3943267.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",95,"2044",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3932917.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",96,"2045",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3921816
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",97,"2046",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3905279.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",98,"2047",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3881117.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",99,"2048",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3858831
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",100,"2049",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3837011.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",101,"2050",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3817981.5
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",36,"Australia","AU","AUS",1,"1950",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",23.086
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",36,"Australia","AU","AUS",2,"1951",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.819
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",36,"Australia","AU","AUS",3,"1952",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",23.287
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",36,"Australia","AU","AUS",4,"1953",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.874
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",36,"Australia","AU","AUS",5,"1954",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.338
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",36,"Australia","AU","AUS",6,"1955",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.376
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",36,"Australia","AU","AUS",7,"1956",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.331
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",36,"Australia","AU","AUS",8,"1957",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.584
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",36,"Australia","AU","AUS",9,"1958",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.336
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",36,"Australia","AU","AUS",10,"1959",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.232
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",36,"Australia","AU","AUS",11,"1960",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.127
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",36,"Australia","AU","AUS",12,"1961",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.586
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",36,"Australia","AU","AUS",13,"1962",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21.825
