country,scenario_key,scenario_label,outcome,relative_reduction_infant_cases,reduction_q025,reduction_q975,current_rate_q025,current_rate_q975,intervention_rate_q025,intervention_rate_q975,interval_basis
Australia,adolescent_booster,Adolescent booster,infant_cases,-4.3089469402124436e-05,-0.27747493293835324,0.217138313238615,2444.2628611821133,3122.349994267787,2444.368183171881,3122.4845346723278,Scaled from current-practice Bayesian posterior predictive intervals; not a full intervention-specific probabilistic simulation.
Australia,cocooning_adjunct,Close-contact adjunct,infant_cases,0.03774490156451038,-0.22920380160386755,0.24671980898779178,2444.2628611821133,3122.349994267787,2352.004400089006,3004.4972010842,Scaled from current-practice Bayesian posterior predictive intervals; not a full intervention-specific probabilistic simulation.
Australia,combined_strategy,Combined,infant_cases,0.6612032711171504,0.5672143199959644,0.7347804495272376,2444.2628611821133,3122.349994267787,828.1082618983347,1057.8419644853107,Scaled from current-practice Bayesian posterior predictive intervals; not a full intervention-specific probabilistic simulation.
Australia,higher_child_coverage,Nominal coverage,infant_cases,-0.001555344747077969,-0.2794067179081985,0.21595447753197217,2444.2628611821133,3122.349994267787,2448.064532583731,3127.2063249299104,Scaled from current-practice Bayesian posterior predictive intervals; not a full intervention-specific probabilistic simulation.
Australia,maternal_immunization,Infant exposure,infant_cases,0.13042589473029487,-0.11081125754665155,0.31927308134626897,2444.2628611821133,3122.349994267787,2125.4676905564056,2715.11470260428,Scaled from current-practice Bayesian posterior predictive intervals; not a full intervention-specific probabilistic simulation.
Australia,next_generation_vaccine,High-blocking target,infant_cases,0.510210918109389,0.3743336850873864,0.6165794145833896,2444.2628611821133,3122.349994267787,1197.173262677705,1529.292937033574,Scaled from current-practice Bayesian posterior predictive intervals; not a full intervention-specific probabilistic simulation.
Australia,pregnancy_tdap_scaleup,Pregnancy Tdap,infant_cases,0.09588690945027645,-0.15493204430971064,0.2922349981275866,2444.2628611821133,3122.349994267787,2209.8900495392704,2822.9575030953606,Scaled from current-practice Bayesian posterior predictive intervals; not a full intervention-specific probabilistic simulation.
Australia,resistance_guided_treatment,Resistance mgmt,infant_cases,0.258772473980482,0.05314121554877527,0.4197463715273613,2444.2628611821133,3122.349994267787,1811.7549135354063,2314.3717616181684,Scaled from current-practice Bayesian posterior predictive intervals; not a full intervention-specific probabilistic simulation.
Australia,targeted_pep_high_risk,Targeted PEP,infant_cases,0.019251727668606278,-0.2528273497601994,0.2322428354831797,2444.2628611821133,3122.349994267787,2397.2065782281466,3062.239362492069,Scaled from current-practice Bayesian posterior predictive intervals; not a full intervention-specific probabilistic simulation.
Australia,transmission_blocking_vaccine,Transmission blocking,infant_cases,0.3968763559656521,0.2295578612266509,0.5278579510559687,2444.2628611821133,3122.349994267787,1474.1927238139776,1883.1631064934131,Scaled from current-practice Bayesian posterior predictive intervals; not a full intervention-specific probabilistic simulation.
Brazil,adolescent_booster,Adolescent booster,infant_cases,0.0040759012388688065,-0.27269929316138275,0.22066051594215852,613.0652649290255,783.4409573054282,610.5664714561939,780.2477293369666,Scaled from current-practice Bayesian posterior predictive intervals; not a full intervention-specific probabilistic simulation.
Brazil,cocooning_adjunct,Close-contact adjunct,infant_cases,0.23168757426883047,0.018167466404790833,0.3987732496789671,613.0652649290255,783.4409573054282,471.0256608291417,601.9274223244832,Scaled from current-practice Bayesian posterior predictive intervals; not a full intervention-specific probabilistic simulation.
