year,plot_year,country_label,country_code,resistant_fraction
0,2025,Australia,AUS,0.04433048007488031
0.019178082191780823,2025.0191780821917,Australia,AUS,0.04457922559383558
0.038356164383561646,2025.0383561643835,Australia,AUS,0.044974304181658153
0.057534246575342465,2025.0575342465754,Australia,AUS,0.04540617113118182
0.07671232876712329,2025.0767123287671,Australia,AUS,0.04584472784391796
0.0958904109589041,2025.0958904109589,Australia,AUS,0.04628068092500964
0.11506849315068493,2025.1150684931506,Australia,AUS,0.04671069763242191
0.13424657534246576,2025.1342465753426,Australia,AUS,0.04713295650798829
0.15342465753424658,2025.1534246575343,Australia,AUS,0.04754622128431878
0.1726027397260274,2025.172602739726,Australia,AUS,0.04794968283054409
0.1917808219178082,2025.1917808219177,Australia,AUS,0.04834311988658325
0.21095890410958903,2025.2109589041097,Australia,AUS,0.04872617882763713
0.23013698630136986,2025.2301369863014,Australia,AUS,0.049098353089993364
0.2493150684931507,2025.2493150684932,Australia,AUS,0.04946015791587991
0.2684931506849315,2025.268493150685,Australia,AUS,0.04981217798835527
0.2876712328767123,2025.2876712328766,Australia,AUS,0.05015506089674982
0.30684931506849317,2025.3068493150686,Australia,AUS,0.050489577513258936
0.32602739726027397,2025.3260273972603,Australia,AUS,0.05081654926787721
0.3452054794520548,2025.345205479452,Australia,AUS,0.0511368806840891
0.3643835616438356,2025.3643835616438,Australia,AUS,0.05145164890033944
0.3835616438356164,2025.3835616438357,Australia,AUS,0.051761883033531964
0.40273972602739727,2025.4027397260274,Australia,AUS,0.052068497451230746
0.42191780821917807,2025.4219178082192,Australia,AUS,0.052372445694460125
0.4410958904109589,2025.441095890411,Australia,AUS,0.05267483239081306
0.4602739726027397,2025.4602739726026,Australia,AUS,0.052976712814747175
0.4794520547945205,2025.4794520547946,Australia,AUS,0.0532789826084438
0.4986301369863014,2025.4986301369863,Australia,AUS,0.053582722653146585
0.5178082191780822,2025.517808219178,Australia,AUS,0.05388902875988913
0.536986301369863,2025.5369863013698,Australia,AUS,0.054198984031305554
0.5561643835616439,2025.5561643835617,Australia,AUS,0.054513696313303966
0.5753424657534246,2025.5753424657535,Australia,AUS,0.05483442342555241
0.5945205479452055,2025.5945205479452,Australia,AUS,0.05516247882241223
0.6136986301369863,2025.613698630137,Australia,AUS,0.0554993325144703
0.6328767123287671,2025.6328767123289,Australia,AUS,0.05584623143302071
0.6520547945205479,2025.6520547945206,Australia,AUS,0.056204676346682504
0.6712328767123288,2025.6712328767123,Australia,AUS,0.05657633454316068
0.6904109589041096,2025.690410958904,Australia,AUS,0.05696300168888971
0.7095890410958904,2025.7095890410958,Australia,AUS,0.05736632527640892
0.7287671232876712,2025.7287671232878,Australia,AUS,0.05778773248309963
0.7479452054794521,2025.7479452054795,Australia,AUS,0.05822925621490737
0.7671232876712328,2025.7671232876712,Australia,AUS,0.05869241637325942
0.7863013698630137,2025.786301369863,Australia,AUS,0.05917880595495763
0.8054794520547945,2025.805479452055,Australia,AUS,0.05968980125951733
