outer_test_year,selection_scope,country,inner_validation_years,candidate,selected,training_log_likelihood,validation_log_score,country_balanced_validation_log_score,validation_interval_count,selection_score,selection_criterion,stacking_weight_pomp,stacking_weight_seasonal_naive,stacking_weight_ew_recent_rate,stacking_weight_damped_log_trend,point_weight_pomp,point_weight_seasonal_naive,point_weight_ew_recent_rate,point_weight_damped_log_trend,local_validation_log_score,global_validation_log_score,country_validation_folds,country_validation_intervals,local_score_weight,shrunk_selection_score
2023,panel_global,all_countries,2020;2021;2022,robust_ar1__k100,False,-21022.729190534967,-2522.287967521693,-3.9101049017107865,676,-3.9101049017107865,country_balanced_validation_log_score,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,,,,,,
2023,panel_global,all_countries,2020;2021;2022,robust_ar1__k300,False,-19790.647212067255,-2408.879126346982,-3.7880743791594913,676,-3.7880743791594913,country_balanced_validation_log_score,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,,,,,,
2023,panel_global,all_countries,2020;2021;2022,robust_ar1__k1000,False,-19157.81741108987,-2402.1454331900545,-3.8111185128941343,676,-3.8111185128941343,country_balanced_validation_log_score,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,,,,,,
2023,panel_global,all_countries,2020;2021;2022,jump_ar1__k10,False,-25485.24930569067,-2953.4127899618543,-4.280148725283739,676,-4.280148725283739,country_balanced_validation_log_score,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,,,,,,
2023,panel_global,all_countries,2020;2021;2022,jump_ar1__k30,False,-22968.81223258919,-2643.157326145011,-3.9628175304584095,676,-3.9628175304584095,country_balanced_validation_log_score,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,,,,,,
2023,panel_global,all_countries,2020;2021;2022,jump_ar1__k100,False,-20946.701056853315,-2440.4474354062622,-3.7708916782378394,676,-3.7708916782378394,country_balanced_validation_log_score,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,,,,,,
2023,panel_global,all_countries,2020;2021;2022,jump_ar1__k300,True,-19744.35642984581,-2383.396116816225,-3.7427548999480478,676,-3.7427548999480478,country_balanced_validation_log_score,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,,,,,,
2023,panel_global,all_countries,2020;2021;2022,jump_ar1__k1000,False,-19165.199700113062,-2369.066682786265,-3.7975158591627025,676,-3.7975158591627025,country_balanced_validation_log_score,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,,,,,,
2023,panel_global,all_countries,2020;2021;2022,damped_trend__k10,False,-25670.03548781326,-3019.698875690553,-4.428972862350837,676,-4.428972862350837,country_balanced_validation_log_score,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,,,,,,
2023,panel_global,all_countries,2020;2021;2022,damped_trend__k30,False,-23355.350635871568,-2846.4790636112148,-4.384603093885913,676,-4.384603093885913,country_balanced_validation_log_score,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,,,,,,
2023,panel_global,all_countries,2020;2021;2022,damped_trend__k100,False,-21578.810981443094,-2877.352393499329,-4.6239703906255,676,-4.6239703906255,country_balanced_validation_log_score,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,,,,,,
2023,panel_global,all_countries,2020;2021;2022,damped_trend__k300,False,-20568.614393821495,-3043.8183042194546,-4.996017280219196,676,-4.996017280219196,country_balanced_validation_log_score,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,,,,,,
2023,panel_global,all_countries,2020;2021;2022,damped_trend__k1000,False,-20194.08403789281,-3292.052959458571,-5.465319263823709,676,-5.465319263823709,country_balanced_validation_log_score,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,,,,,,
2023,country_shrunk_to_panel,Australia,2020;2021;2022,regular_ar1__k10,False,,-5.94686673973294,-4.536581519014036,36,-5.2417241293734875,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.94686673973294,-4.536581519014036,3.0,36.0,0.5,-5.2417241293734875
2023,country_shrunk_to_panel,Australia,2020;2021;2022,regular_ar1__k30,False,,-5.834933286592185,-4.414040861685204,36,-5.1244870741386945,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.834933286592185,-4.414040861685204,3.0,36.0,0.5,-5.1244870741386945
2023,country_shrunk_to_panel,Australia,2020;2021;2022,regular_ar1__k100,False,,-6.153205670768771,-4.415394236252935,36,-5.284299953510853,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-6.153205670768771,-4.415394236252935,3.0,36.0,0.5,-5.284299953510853
2023,country_shrunk_to_panel,Australia,2020;2021;2022,regular_ar1__k300,False,,-6.227853545129649,-4.478862111699891,36,-5.35335782841477,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-6.227853545129649,-4.478862111699891,3.0,36.0,0.5,-5.35335782841477
2023,country_shrunk_to_panel,Australia,2020;2021;2022,regular_ar1__k1000,False,,-6.180062668609476,-4.512148616661018,36,-5.346105642635247,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-6.180062668609476,-4.512148616661018,3.0,36.0,0.5,-5.346105642635247
2023,country_shrunk_to_panel,Australia,2020;2021;2022,persistent_ar1__k10,False,,-5.723172950280605,-4.347223619524319,36,-5.035198284902462,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.723172950280605,-4.347223619524319,3.0,36.0,0.5,-5.035198284902462
2023,country_shrunk_to_panel,Australia,2020;2021;2022,persistent_ar1__k30,False,,-5.5825617717784715,-4.190977399974746,36,-4.886769585876609,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.5825617717784715,-4.190977399974746,3.0,36.0,0.5,-4.886769585876609
2023,country_shrunk_to_panel,Australia,2020;2021;2022,persistent_ar1__k100,False,,-5.413579300051924,-4.161413885815677,36,-4.787496592933801,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.413579300051924,-4.161413885815677,3.0,36.0,0.5,-4.787496592933801
2023,country_shrunk_to_panel,Australia,2020;2021;2022,persistent_ar1__k300,False,,-5.255360841483515,-4.123113858498691,36,-4.689237349991103,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.255360841483515,-4.123113858498691,3.0,36.0,0.5,-4.689237349991103
2023,country_shrunk_to_panel,Australia,2020;2021;2022,persistent_ar1__k1000,False,,-5.768962523874737,-4.243314202024237,36,-5.006138362949487,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.768962523874737,-4.243314202024237,3.0,36.0,0.5,-5.006138362949487
2023,country_shrunk_to_panel,Australia,2020;2021;2022,robust_ar1__k10,False,,-5.785114788367911,-4.3698908912839265,36,-5.077502839825918,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.785114788367911,-4.3698908912839265,3.0,36.0,0.5,-5.077502839825918
2023,country_shrunk_to_panel,Australia,2020;2021;2022,robust_ar1__k30,False,,-5.640680971971579,-4.077944684895693,36,-4.8593128284336355,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.640680971971579,-4.077944684895693,3.0,36.0,0.5,-4.8593128284336355
2023,country_shrunk_to_panel,Australia,2020;2021;2022,robust_ar1__k100,False,,-5.308351651834431,-3.9101049017107865,36,-4.609228276772608,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.308351651834431,-3.9101049017107865,3.0,36.0,0.5,-4.609228276772608
2023,country_shrunk_to_panel,Australia,2020;2021;2022,robust_ar1__k300,True,,-5.144944273972632,-3.7880743791594913,36,-4.466509326566062,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.144944273972632,-3.7880743791594913,3.0,36.0,0.5,-4.466509326566062
2023,country_shrunk_to_panel,Australia,2020;2021;2022,robust_ar1__k1000,False,,-5.189771436489111,-3.8111185128941343,36,-4.500444974691622,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.189771436489111,-3.8111185128941343,3.0,36.0,0.5,-4.500444974691622
2023,country_shrunk_to_panel,Australia,2020;2021;2022,jump_ar1__k10,False,,-5.724124595992225,-4.280148725283739,36,-5.002136660637982,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.724124595992225,-4.280148725283739,3.0,36.0,0.5,-5.002136660637982
2023,country_shrunk_to_panel,Australia,2020;2021;2022,jump_ar1__k30,False,,-5.413458661853432,-3.9628175304584095,36,-4.688138096155921,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.413458661853432,-3.9628175304584095,3.0,36.0,0.5,-4.688138096155921
2023,country_shrunk_to_panel,Australia,2020;2021;2022,jump_ar1__k100,False,,-5.19217399793422,-3.7708916782378394,36,-4.4815328380860295,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.19217399793422,-3.7708916782378394,3.0,36.0,0.5,-4.4815328380860295
2023,country_shrunk_to_panel,Australia,2020;2021;2022,jump_ar1__k300,False,,-5.195646823920627,-3.7427548999480478,36,-4.469200861934337,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.195646823920627,-3.7427548999480478,3.0,36.0,0.5,-4.469200861934337
2023,country_shrunk_to_panel,Australia,2020;2021;2022,jump_ar1__k1000,False,,-5.418027785310186,-3.7975158591627025,36,-4.607771822236444,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.418027785310186,-3.7975158591627025,3.0,36.0,0.5,-4.607771822236444
2023,country_shrunk_to_panel,Australia,2020;2021;2022,damped_trend__k10,False,,-5.790449782133006,-4.428972862350837,36,-5.109711322241921,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.790449782133006,-4.428972862350837,3.0,36.0,0.5,-5.109711322241921
2023,country_shrunk_to_panel,Australia,2020;2021;2022,damped_trend__k30,False,,-5.757351744406208,-4.384603093885913,36,-5.07097741914606,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-5.757351744406208,-4.384603093885913,3.0,36.0,0.5,-5.07097741914606
2023,country_shrunk_to_panel,Australia,2020;2021;2022,damped_trend__k100,False,,-6.27320827634833,-4.6239703906255,36,-5.448589333486915,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-6.27320827634833,-4.6239703906255,3.0,36.0,0.5,-5.448589333486915
2023,country_shrunk_to_panel,Australia,2020;2021;2022,damped_trend__k300,False,,-6.861104977558014,-4.996017280219196,36,-5.928561128888605,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-6.861104977558014,-4.996017280219196,3.0,36.0,0.5,-5.928561128888605
2023,country_shrunk_to_panel,Australia,2020;2021;2022,damped_trend__k1000,False,,-7.272064546303484,-5.465319263823709,36,-6.368691905063596,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-7.272064546303484,-5.465319263823709,3.0,36.0,0.5,-6.368691905063596
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,regular_ar1__k10,False,,-4.353778795165234,-4.536581519014036,36,-4.445180157089635,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-4.353778795165234,-4.536581519014036,3.0,36.0,0.5,-4.445180157089635
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,regular_ar1__k30,False,,-4.436014341656791,-4.414040861685204,36,-4.4250276016709975,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-4.436014341656791,-4.414040861685204,3.0,36.0,0.5,-4.4250276016709975
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,regular_ar1__k100,False,,-4.470007633959767,-4.415394236252935,36,-4.442700935106351,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-4.470007633959767,-4.415394236252935,3.0,36.0,0.5,-4.442700935106351
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,regular_ar1__k300,False,,-4.815326900211253,-4.478862111699891,36,-4.647094505955572,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-4.815326900211253,-4.478862111699891,3.0,36.0,0.5,-4.647094505955572
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,regular_ar1__k1000,False,,-4.841194351302399,-4.512148616661018,36,-4.676671483981709,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-4.841194351302399,-4.512148616661018,3.0,36.0,0.5,-4.676671483981709
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,persistent_ar1__k10,False,,-4.224468617544493,-4.347223619524319,36,-4.285846118534406,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-4.224468617544493,-4.347223619524319,3.0,36.0,0.5,-4.285846118534406
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,persistent_ar1__k30,False,,-4.178183171595603,-4.190977399974746,36,-4.184580285785175,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-4.178183171595603,-4.190977399974746,3.0,36.0,0.5,-4.184580285785175
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,persistent_ar1__k100,False,,-4.12083788588928,-4.161413885815677,36,-4.141125885852478,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-4.12083788588928,-4.161413885815677,3.0,36.0,0.5,-4.141125885852478
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,persistent_ar1__k300,False,,-4.324584098737204,-4.123113858498691,36,-4.223848978617948,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-4.324584098737204,-4.123113858498691,3.0,36.0,0.5,-4.223848978617948
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,persistent_ar1__k1000,False,,-4.5287492967988205,-4.243314202024237,36,-4.386031749411529,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-4.5287492967988205,-4.243314202024237,3.0,36.0,0.5,-4.386031749411529
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,robust_ar1__k10,False,,-4.2418048814545735,-4.3698908912839265,36,-4.30584788636925,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-4.2418048814545735,-4.3698908912839265,3.0,36.0,0.5,-4.30584788636925
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,robust_ar1__k30,False,,-3.9349174116774157,-4.077944684895693,36,-4.006431048286554,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-3.9349174116774157,-4.077944684895693,3.0,36.0,0.5,-4.006431048286554
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,robust_ar1__k100,False,,-3.8671135097523943,-3.9101049017107865,36,-3.8886092057315906,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-3.8671135097523943,-3.9101049017107865,3.0,36.0,0.5,-3.8886092057315906
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,robust_ar1__k300,False,,-3.896046169116628,-3.7880743791594913,36,-3.84206027413806,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-3.896046169116628,-3.7880743791594913,3.0,36.0,0.5,-3.84206027413806
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,robust_ar1__k1000,False,,-4.025914847802924,-3.8111185128941343,36,-3.918516680348529,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-4.025914847802924,-3.8111185128941343,3.0,36.0,0.5,-3.918516680348529
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,jump_ar1__k10,False,,-4.1088901450549296,-4.280148725283739,36,-4.194519435169335,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-4.1088901450549296,-4.280148725283739,3.0,36.0,0.5,-4.194519435169335
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,jump_ar1__k30,False,,-3.856507194402834,-3.9628175304584095,36,-3.9096623624306215,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-3.856507194402834,-3.9628175304584095,3.0,36.0,0.5,-3.9096623624306215
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,jump_ar1__k100,True,,-3.7524479931260557,-3.7708916782378394,36,-3.7616698356819476,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-3.7524479931260557,-3.7708916782378394,3.0,36.0,0.5,-3.7616698356819476
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,jump_ar1__k300,False,,-3.824711861900417,-3.7427548999480478,36,-3.7837333809242324,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-3.824711861900417,-3.7427548999480478,3.0,36.0,0.5,-3.7837333809242324
2023,country_shrunk_to_panel,Brazil,2020;2021;2022,jump_ar1__k1000,False,,-3.8909095783269634,-3.7975158591627025,36,-3.844212718744833,country_mean_log_score_shrunk_to_panel,0.7869567327010908,0.019999999999999997,0.020000000000000025,0.17304326729890912,0.6932636999169691,3.2406653061990457e-18,9.753933711328524e-24,0.306736300083031,-3.8909095783269634,-3.7975158591627025,3.0,36.0,0.5,-3.844212718744833
