year,plot_year,fitness_label,median_frac,q025,q975,q25,q75
0,2025,0.85,0.27197280501097676,0.2680069923790011,0.2878900999802089,0.26905795851314745,0.27903649366849553
0.019178082191780823,2025.0191780821917,0.85,0.2694922815291275,0.2641025338246322,0.28684495189702464,0.2657970373846193,0.27681178652839755
0.038356164383561646,2025.0383561643835,0.85,0.2645122434161797,0.2566124972063435,0.2843875134771869,0.2593619619566661,0.27238310012056305
0.057534246575342465,2025.0575342465754,0.85,0.2587191831606116,0.24836655825035361,0.28161784747016655,0.2521779482109786,0.2673261920207167
0.07671232876712329,2025.0767123287671,0.85,0.2526605561619618,0.24010006248347482,0.27880599687477176,0.24492165223195828,0.26210160950699113
0.0958904109589041,2025.0958904109589,0.85,0.24650700065931325,0.23200774240452496,0.2760098178170124,0.23777378298191057,0.25684781381277394
0.11506849315068493,2025.1150684931506,0.85,0.2403100884624676,0.22414426002702947,0.273232365007001,0.23078114030627905,0.2516089862990108
0.13424657534246576,2025.1342465753426,0.85,0.2340828742471324,0.21652626603985095,0.2704633034508718,0.22395928288042383,0.24640347462937298
0.15342465753424658,2025.1534246575343,0.85,0.2278316386399492,0.20915883816417868,0.2676902562892516,0.21730442882465778,0.24124329749858076
0.1726027397260274,2025.172602739726,0.85,0.22170145599688096,0.2020468236672529,0.2649008730849353,0.21074123452610352,0.23613905999873563
0.1917808219178082,2025.1917808219177,0.85,0.21563551256461136,0.19519216176975743,0.2620837848926283,0.20430321762538445,0.23110281676065972
0.21095890410958903,2025.2109589041097,0.85,0.20957587440936998,0.18859417537178028,0.25922886147604596,0.19801702668992954,0.22614569986235167
0.23013698630136986,2025.2301369863014,0.85,0.2035290302438429,0.1822511796598353,0.25632724530111367,0.19188215606837664,0.22127886804834015
0.2493150684931507,2025.2493150684932,0.85,0.19749974107959767,0.1761618499932674,0.25337163391998674,0.1858977382765432,0.21651072836469382
0.2684931506849315,2025.268493150685,0.85,0.19149762663984154,0.17026947422836275,0.25035645282781027,0.18023436864332845,0.2118507987810917
0.2876712328767123,2025.2876712328766,0.85,0.18553193527532252,0.1646160635612943,0.24727802520082504,0.1747429353208556,0.20730815012461293
0.30684931506849317,2025.3068493150686,0.85,0.17961592863706083,0.15919783785804573,0.24413347172170266,0.16941058108383605,0.20288860516989193
0.32602739726027397,2025.3260273972603,0.85,0.17376361981147254,0.15400732349081497,0.2409214176865177,0.16423654931857812,0.19859719156467479
0.3452054794520548,2025.345205479452,0.85,0.16798695341419007,0.1490378710166256,0.2376419449784112,0.15921564203293498,0.1944359151624502
0.3643835616438356,2025.3643835616438,0.85,0.16229875695454177,0.1442810873051782,0.23429626780793375,0.15415950428717348,0.19040638666376736
0.3835616438356164,2025.3835616438357,0.85,0.156714098545002,0.13972944037509658,0.2308867361536978,0.148811110970374,0.18650786161122335
0.40273972602739727,2025.4027397260274,0.85,0.15124573419446566,0.13520944362339746,0.22741692368716065,0.14417875579764144,0.18273836628107148
0.42191780821917807,2025.4219178082192,0.85,0.14590676357046617,0.13084792663257538,0.223891551249119,0.13981526659887045,0.17909303048466438
0.4410958904109589,2025.441095890411,0.85,0.14093036157027333,0.1266817185223633,0.22031666065674405,0.13545735810426593,0.17556712277553066
0.4602739726027397,2025.4602739726026,0.85,0.1363842115156978,0.12270376978796443,0.21669784366017922,0.13106891292685868,0.172154878132801
0.4794520547945205,2025.4794520547946,0.85,0.13196838420671864,0.11890577733528844,0.21304307658990965,0.12679826111670683,0.16884932281193948
0.4986301369863014,2025.4986301369863,0.85,0.1276849320430483,0.11527893204538822,0.20936131804787095,0.12254284899120446,0.1656421877128834
0.5178082191780822,2025.517808219178,0.85,0.12353308579480857,0.11181544392921668,0.2056617233021529,0.1181769211394756,0.1625257371088632
0.536986301369863,2025.5369863013698,0.85,0.119513410582813,0.10850599313476597,0.20195416714345504,0.11395531372972106,0.15949231567132027
0.5561643835616439,2025.5561643835617,0.85,0.11562528209594036,0.10534057686941581,0.19824901110288354,0.10987890635356526,0.1565337804323078
0.5753424657534246,2025.5753424657535,0.85,0.11186737734824476,0.1023097308475427,0.19455758285635297,0.10594670137914863,0.1536423208346857
0.5945205479452055,2025.5945205479452,0.85,0.10823802069658353,0.09940299334057581,0.19089157665277628,0.10215812080935777,0.15081034319961836
0.6136986301369863,2025.613698630137,0.85,0.104733879246804,0.09636429349944949,0.1872622282362536,0.09851307676187919,0.14803060809422786
0.6328767123287671,2025.6328767123289,0.85,0.10135173757302045,0.09338118269201379,0.18368103679077902,0.09500816585606216,0.14529642850640578
0.6520547945205479,2025.6520547945206,0.85,0.09808688308084301,0.09034164888718971,0.1801598243551309,0.09228598559340775,0.1426024099301782
0.6712328767123288,2025.6712328767123,0.85,0.09493574627273357,0.08743405644111608,0.17671005056445108,0.08968025274079833,0.13994234773706257
0.6904109589041096,2025.690410958904,0.85,0.09189354988473328,0.08451552546845659,0.17334157207125592,0.08714473064442659,0.13731154823071232
0.7095890410958904,2025.7095890410958,0.85,0.08895524607980575,0.0816483582119406,0.17006414541958548,0.084671850069282,0.13470637284562503
0.7287671232876712,2025.7287671232878,0.85,0.0861162026645974,0.07891219886030158,0.16688653748860724,0.08200702205732158,0.13212378919502377
0.7479452054794521,2025.7479452054795,0.85,0.08337239849528726,0.07630223397296973,0.1638160631331238,0.07930524005521963,0.12956073463400328
0.7671232876712328,2025.7671232876712,0.85,0.08071939811390058,0.07381151736141678,0.1608591411477648,0.07667350768372061,0.12701530572554004
0.7863013698630137,2025.786301369863,0.85,0.07815248855033072,0.07143389387339336,0.15802079548698122,0.0741110803440117,0.12448658483384069
0.8054794520547945,2025.805479452055,0.85,0.07581752796898518,0.06914718721954465,0.15530398537069423,0.07159499132751003,0.12197326980362297
0.8246575342465754,2025.8246575342466,0.85,0.07373209080468843,0.06684952353564484,0.15270993787128512,0.06943406183211322,0.11947442820646266
0.8438356164383561,2025.8438356164384,0.85,0.07169737569356871,0.06464823284524644,0.15023859666120465,0.06734687345659084,0.11698951475222111
0.863013698630137,2025.86301369863,0.85,0.06970885469619731,0.06253834695819392,0.14788841014061632,0.06532948344277452,0.11451866533405346
0.8821917808219178,2025.8821917808218,0.85,0.06776258562167663,0.06051633960139531,0.1456563152543199,0.06334660965317516,0.11206192734903661
0.9013698630136986,2025.9013698630138,0.85,0.06585612957054651,0.058576850277970736,0.14353809244979146,0.06114804646330547,0.10961929328862408
0.9205479452054794,2025.9205479452055,0.85,0.06398703041608607,0.05671642908060549,0.14152803940315564,0.05902551669189575,0.10719127917504677
0.9397260273972603,2025.9397260273972,0.85,0.062153258532030735,0.054739930939490054,0.1396193579917048,0.05697813883054464,0.10477749312470304
0.958904109589041,2025.958904109589,0.85,0.060354145767913786,0.05282320784564887,0.13780487875815806,0.05500471946842529,0.10237840753849403
0.9780821917808219,2025.978082191781,0.85,0.058588992887744225,0.05098013277376392,0.1360764390590367,0.05310330312279689,0.09999539863734397
0.9972602739726028,2025.9972602739726,0.85,0.05685657992254216,0.04920894742911295,0.13442488152026813,0.05127199295381978,0.09762939050371733
