analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,absolute_fit_source,data_fit_score,reporting_rate_prior_penalty,fit_score,calibrated_beta,calibrated_multi_year_phase_days,calibration_process_model,calibrated_log_beta_process_sd,calibrated_log_beta_process_max_abs,calibrated_log_beta_process_path,calibration_process_nfev,calibration_posterior_approximation,calibration_posterior_dimension,calibration_posterior_rank,calibration_posterior_condition_number,calibration_max_posterior_condition_number,calibration_identifiability_passed,reporting_multiplier_by_age,reporting_rate_prior_by_age,reporting_rate_prior_method,reporting_rate_prior_evidence_class,fitted_temporal_mean_reported_cases,fitted_temporal_sd_reported_cases,fitted_temporal_range_low,fitted_temporal_range_high,fitted_temporal_range_method,calibration_interval_smape,calibration_log1p_correlation,calibration_peak_ratio,calibration_min_overlap_intervals,calibration_max_interval_smape,calibration_min_log1p_correlation,calibration_peak_ratio_min,calibration_peak_ratio_max,calibration_shape_fit_passed,calibration_accepted,calibration_success,optimizer_success,calibration_status,calibration_validation_scope,calibration_message,calibration_n_starts,calibration_maxiter,calibration_data_overlap_years,calibration_data_overlap_intervals,calibration_objective
calibration,New_Zealand_calibrated,symptom_protective,country_timeline,,2021-01-01,2026-05-01,2021,2026,44818.67258042852,231280.82131472477,5296.42449186929,2901.7288477785964,6248.081409326245,13234.674679757973,7860.328711849008,23996.732239385576,110186.76206215708,4513.651308728902,9.462210537714663,9.379205811546075,9.394820160122679,936.8350570247327,153725.58841508982,0.6646707130372106,0.010000000000000002,0.9866181691644018,5163436.379579111,56275.91136357417,556997.9237005936,527667.6443492105,1140941.4794133785,5.327967035599635,840.6965427464212,19.252291365624348,967.7713503411098,2083.8315706768662,445.9623188507806,279.58812026196574,394.754606887302,1812.610629985727,74.25113678933376,0.3439475716393531,3.1281098784663928,1.5454806521527806,15.41126312386234,4111.326297787979,3564.47068262654,4944.869921569789,4944.869921569789,581.6047061457192,1500.0,1676.0,2,3.1232876712328768,0.8167971953511504,0.19378464814183488,5.160367498606391,0.7492249556448177,0.5591371939870413,0.0009633253025706158,0.02292759046133071,0.03119450553578174,0.6941395343451348,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,False,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,19.152326923907772,0.9977311255588571,0.005219441069157504,0.25,calibrated_to_reported_cases,exact_observed_interval_case_counters,29.28661041270576,0.0,32.1464548944196,0.024984462635178253,0.0,latent_AR1_process_MAP_point_estimate,0.480990482122706,0.9835581689801194,2021-01-01:0.983558;2022-01-01:-0.317252;2023-01-01:0.291146;2024-01-01:-0.005885;2025-01-01:-0.341882;2026-01-01:-0.358981,159,gauss_newton_laplace_conditional,8,8,467.15867276559277,100000000.0,True,infant_0_2m=0.5837;infant_3_11m=0.4864;child_1_4y=0.2432;child_5_9y=0.1751;adolescent_10_17y=0.0778;young_adult_18_39y=0.0486;middle_adult_40_64y=0.0292;elderly_65plus=0.0389,"infant_0_2m=0.6000[0.3000,0.7500];infant_3_11m=0.5000[0.2500,0.7000];child_1_4y=0.2500[0.1000,0.5000];child_5_9y=0.1800[0.0800,0.4000];adolescent_10_17y=0.0800[0.0400,0.1800];young_adult_18_39y=0.0500[0.0100,0.1000];middle_adult_40_64y=0.0300[0.0080,0.0800];elderly_65plus=0.0400[0.0100,0.1000]",literature_range,high_income_underreporting_proxy,885.3200854125593,1006.7399973124204,22.213567072840146,2689.532219774677,minimum_and_maximum_fitted_reported_cases_across_likelihood_intervals,0.059886554911552724,0.9987008044318818,0.9924473135699915,5,0.5,0.5,0.5,2.0,True,True,True,True,state_reconstruction_accepted,in_sample_regularized_state_reconstruction; predictive validity requires rolling_origin_hindcast,state_space_map: `xtol` termination condition is satisfied.; staged_start=staged_fast final reporting adjustment,1,12,6,6,32.1464548944196
