analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,absolute_fit_source,data_fit_score,reporting_rate_prior_penalty,fit_score,calibrated_beta,calibrated_multi_year_phase_days,calibration_process_model,calibrated_log_beta_process_sd,calibrated_log_beta_process_max_abs,calibrated_log_beta_process_path,calibration_process_nfev,calibration_posterior_approximation,calibration_posterior_dimension,calibration_posterior_rank,calibration_posterior_condition_number,calibration_max_posterior_condition_number,calibration_identifiability_passed,reporting_multiplier_by_age,reporting_rate_prior_by_age,reporting_rate_prior_method,reporting_rate_prior_evidence_class,posterior_interval_low,posterior_interval_high,calibration_interval_smape,calibration_log1p_correlation,calibration_peak_ratio,calibration_min_overlap_intervals,calibration_max_interval_smape,calibration_min_log1p_correlation,calibration_peak_ratio_min,calibration_peak_ratio_max,calibration_shape_fit_passed,calibration_accepted,calibration_success,optimizer_success,calibration_status,calibration_validation_scope,calibration_message,calibration_n_starts,calibration_maxiter,calibration_data_overlap_years,calibration_data_overlap_intervals,calibration_objective
calibration,Japan_calibrated,symptom_protective,country_timeline,,2021-01-04,2026-05-02,2021,2026,1134247.9885883245,5421467.062399364,74770.47982652392,47779.7645310473,96114.84273970494,196152.0016795445,134523.16937914066,378454.9355897325,1702879.2242920524,53928.41042839132,181.21223973186616,176.974928685804,177.2267272380396,16142.951992190767,5401637.653788944,0.9963424275418092,0.8270000000000001,0.9991229057816203,122957071.53387578,740800.565101309,8229335.066599711,8690286.854730938,17660422.48643196,5.326027397260274,827.8657516433364,11.417558895013052,1210.9865065278038,2436.0475355459703,447.53252400801716,290.64280916619424,402.35526477393915,1810.420096914327,57.334117793816745,0.27671367422492493,4.485460586415565,1.884190165250806,17.162417799967834,9921.930213351914,69539.97785832248,30175.08336491997,30175.08336491997,33423.876246499574,1770.0,1890.0,2,4.767123287671233,0.8093353256292387,0.20921421739420168,4.779789884526819,0.5200796740982747,0.397206385897431,3.5713256604038855e-05,0.013678464237347426,0.018635082647000555,0.48773041395732264,,M2;M3;M4;Y1,2.0,12.0,4,aP,False,Japan,JPN,1,baseline_contact_reduction,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,12.567867648878245,0.8743887646165601,0.09152775840759786,0.25,calibrated_to_reported_cases,exact_observed_interval_case_counters,41.440859360732745,0.0,48.22480006060336,0.029655937870178187,0.0,latent_AR1_process_MAP_point_estimate,0.7298437580303504,1.9646328564768178,2021-01-01:0.031826;2022-01-01:0.060340;2023-01-01:-0.106046;2024-01-01:-0.059081;2025-01-01:0.012791;2026-01-01:-1.964633,29,gauss_newton_laplace_conditional,8,8,903.7095556226619,100000000.0,True,infant_0_2m=0.3235;infant_3_11m=0.2695;child_1_4y=0.1348;child_5_9y=0.0970;adolescent_10_17y=0.0431;young_adult_18_39y=0.0270;middle_adult_40_64y=0.0162;elderly_65plus=0.0216,"infant_0_2m=0.6000[0.2500,0.7000];infant_3_11m=0.5000[0.2000,0.6500];child_1_4y=0.2500[0.0800,0.4500];child_5_9y=0.1800[0.0600,0.3500];adolescent_10_17y=0.0800[0.0300,0.1500];young_adult_18_39y=0.0500[0.0050,0.0800];middle_adult_40_64y=0.0300[0.0050,0.0600];elderly_65plus=0.0400[0.0050,0.0800]",literature_range,laboratory_surveillance_proxy,0.0,57893.09103185803,0.07521577317721574,0.998547192917029,0.853949714536682,5,0.5,0.5,0.5,2.0,True,True,True,True,state_reconstruction_accepted,in_sample_regularized_state_reconstruction; predictive validity requires rolling_origin_hindcast,state_space_map: `ftol` termination condition is satisfied.; staged_start=staged_fast final reporting adjustment,1,8,6,6,48.22480006060336
