country,starting_resistant_fraction,resistance_label,comparator,comparator_label,comparator_infant_cases_per_100k,minimum_infectiousness_reduction,reached_comparator,median_minimum_infectiousness_reduction,q25_minimum_infectiousness_reduction,q75_minimum_infectiousness_reduction,min_minimum_infectiousness_reduction,max_minimum_infectiousness_reduction,countries_reaching_comparator,countries_evaluated,threshold_basis
Australia,0,0% resistant-strain seeding,infant_exposure_reduction_strategy,Infant-exposure composite,3549.8855208429213,0,TRUE,0,0,0.025,0,0.6,8,9,VE_inf-only grid; VE_sus and VE_dur held at the grid baseline.
Brazil,0,0% resistant-strain seeding,infant_exposure_reduction_strategy,Infant-exposure composite,598.7924322756955,0,TRUE,0,0,0.025,0,0.6,8,9,VE_inf-only grid; VE_sus and VE_dur held at the grid baseline.
China,0,0% resistant-strain seeding,infant_exposure_reduction_strategy,Infant-exposure composite,3525.019242429274,0.6,TRUE,0,0,0.025,0,0.6,8,9,VE_inf-only grid; VE_sus and VE_dur held at the grid baseline.
Japan,0,0% resistant-strain seeding,infant_exposure_reduction_strategy,Infant-exposure composite,2881.9059636762395,0,TRUE,0,0,0.025,0,0.6,8,9,VE_inf-only grid; VE_sus and VE_dur held at the grid baseline.
New_Zealand,0,0% resistant-strain seeding,infant_exposure_reduction_strategy,Infant-exposure composite,2833.790751018084,0,TRUE,0,0,0.025,0,0.6,8,9,VE_inf-only grid; VE_sus and VE_dur held at the grid baseline.
Sweden,0,0% resistant-strain seeding,infant_exposure_reduction_strategy,Infant-exposure composite,364.28458956715906,NA,FALSE,0,0,0.025,0,0.6,8,9,VE_inf-only grid; VE_sus and VE_dur held at the grid baseline.
Thailand,0,0% resistant-strain seeding,infant_exposure_reduction_strategy,Infant-exposure composite,610.9930880375833,0,TRUE,0,0,0.025,0,0.6,8,9,VE_inf-only grid; VE_sus and VE_dur held at the grid baseline.
United_Kingdom,0,0% resistant-strain seeding,infant_exposure_reduction_strategy,Infant-exposure composite,1970.2823656341568,0.1,TRUE,0,0,0.025,0,0.6,8,9,VE_inf-only grid; VE_sus and VE_dur held at the grid baseline.
United_States,0,0% resistant-strain seeding,infant_exposure_reduction_strategy,Infant-exposure composite,1144.3022163433764,0,TRUE,0,0,0.025,0,0.6,8,9,VE_inf-only grid; VE_sus and VE_dur held at the grid baseline.
Australia,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,3204.458926394353,0.1,TRUE,0.1,0.05,0.225,0,0.35,7,9,VE_inf-only grid; VE_sus and VE_dur held at the grid baseline.
