analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,absolute_fit_source,data_fit_score,reporting_rate_prior_penalty,fit_score,calibrated_beta,calibrated_multi_year_phase_days,calibration_process_model,calibrated_log_beta_process_sd,calibrated_log_beta_process_max_abs,calibrated_log_beta_process_path,calibration_process_nfev,calibration_posterior_approximation,calibration_posterior_dimension,calibration_posterior_rank,calibration_posterior_condition_number,calibration_max_posterior_condition_number,calibration_identifiability_passed,reporting_multiplier_by_age,reporting_rate_prior_by_age,reporting_rate_prior_method,reporting_rate_prior_evidence_class,fitted_temporal_mean_reported_cases,fitted_temporal_sd_reported_cases,fitted_temporal_range_low,fitted_temporal_range_high,fitted_temporal_range_method,calibration_interval_smape,calibration_log1p_correlation,calibration_peak_ratio,calibration_min_overlap_intervals,calibration_max_interval_smape,calibration_min_log1p_correlation,calibration_peak_ratio_min,calibration_peak_ratio_max,calibration_shape_fit_passed,calibration_accepted,calibration_success,optimizer_success,calibration_status,calibration_validation_scope,calibration_message,calibration_n_starts,calibration_maxiter,calibration_data_overlap_years,calibration_data_overlap_intervals,calibration_objective
calibration,Australia_calibrated,symptom_protective,country_timeline,,2021-01-01,2026-06-01,2021,2026,917895.0441295573,4925146.597145067,87413.64370037512,47784.99968137875,106133.36376206935,216872.21696802863,147580.06526685788,412237.2819162653,1951568.4945441086,69797.73839110811,158.61392065842838,157.06722052319842,157.3255081563879,15429.358661787457,4811089.036235723,0.9768417937091539,0.04300000000000001,0.9989177795316022,26395224.50232534,290837.25352852594,2830410.4246295583,2588115.225272924,5709362.903431009,5.416438356164384,3444.92678869529,61.14205880804523,3033.386487192663,6737.334176474259,1414.622948509292,1052.7622063752267,1333.0480753893753,6310.769888520163,225.7043331847338,1.109435696092672,9.970609762327683,5.087421129953203,49.893781496371304,37078.67121742409,65841.49793175109,30648.890366277254,30648.890366277254,26813.694548816922,1440.0,1977.0,2,3.9452054794520546,0.82235867813596,0.1863690808029204,5.3656969047213865,0.7066375727689468,0.5419720039883231,0.000979878035248732,0.017660854462124443,0.024164478191047768,0.6638323620805259,,M2;M4;M6;M18;Y4;Y12-Y13,2.0,156.0,6,aP,False,Australia,AUS,1,baseline_contact_reduction,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,1.5769242865424038e-05,1.502232944079048e-16,Australia,61.485060062304655,0.9869644651354025,0.005578611355536722,0.25,calibrated_to_reported_cases,exact_observed_interval_case_counters,43.495214583983525,0.0,45.076300976889826,0.020576516274171317,0.0,latent_AR1_process_MAP_point_estimate,0.30001117820496,0.7719884128199048,2021-01-01:0.243503;2022-01-01:0.142506;2023-01-01:0.009815;2024-01-01:0.135580;2025-01-01:-0.211458;2026-01-01:0.771988,28,gauss_newton_laplace_conditional,8,8,1291.1069581874826,100000000.0,True,infant_0_2m=0.5116;infant_3_11m=0.4264;child_1_4y=0.2132;child_5_9y=0.1535;adolescent_10_17y=0.0682;young_adult_18_39y=0.0426;middle_adult_40_64y=0.0256;elderly_65plus=0.0341,"infant_0_2m=0.6000[0.3000,0.7500];infant_3_11m=0.5000[0.2500,0.7000];child_1_4y=0.2500[0.1000,0.5000];child_5_9y=0.1800[0.0800,0.4000];adolescent_10_17y=0.0800[0.0400,0.2000];young_adult_18_39y=0.0500[0.0100,0.1200];middle_adult_40_64y=0.0300[0.0050,0.1000];elderly_65plus=0.0400[0.0100,0.1200]",literature_range,serology_proxy,14633.886618640136,20078.620161374605,476.80967324071645,54734.92338945415,minimum_and_maximum_fitted_reported_cases_across_likelihood_intervals,0.02508117424972306,0.9998523380833358,0.9559850386770439,5,0.5,0.5,0.5,2.0,True,True,True,True,state_reconstruction_accepted,in_sample_regularized_state_reconstruction; predictive validity requires rolling_origin_hindcast,state_space_map: `ftol` termination condition is satisfied.; staged_start=staged_fast final reporting adjustment,1,120,6,6,45.076300976889826
