country,scenario_key,scenario_label,outcome,relative_reduction_infant_cases,annualized_infant_cases_per_100k,estimate_type,uncertainty_interval_reported,claim_scope
Australia,adolescent_booster,Adolescent booster,infant_cases,5.399197658961796e-07,4065.365292571422,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Australia,cocooning_adjunct,Close-contact adjunct,infant_cases,0.02401538497624478,3967.7361222604136,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Australia,combined_strategy,Combined,infant_cases,0.636934431400056,1475.9949584327733,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Australia,higher_child_coverage,Nominal coverage,infant_cases,-0.0017355169829000872,4072.423001860046,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Australia,maternal_immunization,Infant exposure,infant_cases,0.12580980136710462,3553.904411451528,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Australia,next_generation_vaccine,High-blocking target,infant_cases,0.5283412926880278,1917.4659739229744,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Australia,pregnancy_tdap_scaleup,Pregnancy Tdap,infant_cases,0.10511740803464553,3638.0265945447727,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Australia,resistance_guided_treatment,Resistance mgmt,infant_cases,0.21081169377912357,3208.34048166002,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Australia,targeted_pep_high_risk,Targeted PEP,infant_cases,0.018254667645395295,3991.155555202178,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Australia,transmission_blocking_vaccine,Transmission blocking,infant_cases,0.3015400493413346,2839.496374759104,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Brazil,adolescent_booster,Adolescent booster,infant_cases,0.019420806001702706,781.1883308344736,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Brazil,cocooning_adjunct,Close-contact adjunct,infant_cases,0.183051886333913,650.8299759971151,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Brazil,combined_strategy,Combined,infant_cases,0.9432896602280536,45.17886565272114,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Brazil,higher_child_coverage,Nominal coverage,infant_cases,0.0009257679147406384,795.9225899542923,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Brazil,maternal_immunization,Infant exposure,infant_cases,0.25486208742157845,593.6216531325177,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Brazil,next_generation_vaccine,High-blocking target,infant_cases,0.6764059801823422,257.7944481757101,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Brazil,pregnancy_tdap_scaleup,Pregnancy Tdap,infant_cases,0.08841360270486354,726.2245216633013,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Brazil,resistance_guided_treatment,Resistance mgmt,infant_cases,0.41963560867692606,462.3531611810077,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
