country,scenario_key,scenario_label,outcome,relative_reduction_child_adolescent_cases,annualized_child_adolescent_cases_per_100k,estimate_type,uncertainty_interval_reported,claim_scope
Australia,adolescent_booster,Adolescent booster,child_adolescent_cases,-8.135346369897434e-06,1082.014831398767,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Australia,cocooning_adjunct,Close-contact adjunct,child_adolescent_cases,0.0039391123665979,1077.7438855805187,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Australia,maternal_immunization,Infant exposure,child_adolescent_cases,0.0231376115613196,1056.970993715142,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Australia,pregnancy_tdap_scaleup,Pregnancy Tdap,child_adolescent_cases,0.0197153240367917,1060.673929447258,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Australia,targeted_pep_high_risk,Targeted PEP,child_adolescent_cases,0.0101799100609264,1070.991304740518,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Australia,timeliness_only,Routine timeliness,child_adolescent_cases,0.1454034534478021,929.4317832502816,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Brazil,adolescent_booster,Adolescent booster,child_adolescent_cases,0.0565783050322301,439.4460058089406,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Brazil,cocooning_adjunct,Close-contact adjunct,child_adolescent_cases,0.1122559960366926,413.51132671061646,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Brazil,maternal_immunization,Infant exposure,child_adolescent_cases,0.1216897816108826,409.11706758774847,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Brazil,pregnancy_tdap_scaleup,Pregnancy Tdap,child_adolescent_cases,0.0113002058284783,460.536553094735,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Brazil,targeted_pep_high_risk,Targeted PEP,child_adolescent_cases,-0.0642270209826765,495.7171497785267,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Brazil,timeliness_only,Routine timeliness,child_adolescent_cases,0.2250197852302635,361.34105541568994,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
China,adolescent_booster,Adolescent booster,child_adolescent_cases,-0.0001118598760245,893.2075670174736,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
China,cocooning_adjunct,Close-contact adjunct,child_adolescent_cases,0.0023401891058845,891.0176237209411,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
China,maternal_immunization,Infant exposure,child_adolescent_cases,0.026790398864617,869.1809532448335,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
China,pregnancy_tdap_scaleup,Pregnancy Tdap,child_adolescent_cases,0.0250888077282916,870.7006575466029,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
China,targeted_pep_high_risk,Targeted PEP,child_adolescent_cases,0.0049310849176092,888.7036751737153,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
China,timeliness_only,Routine timeliness,child_adolescent_cases,0.070715778882277,830.6678083221036,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Japan,adolescent_booster,Adolescent booster,child_adolescent_cases,-0.0019707132320598,1049.87158706344,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Japan,cocooning_adjunct,Close-contact adjunct,child_adolescent_cases,-0.0123177172856894,1060.7132465826603,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Japan,maternal_immunization,Infant exposure,child_adolescent_cases,0.0105425938610185,1036.760060108598,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Japan,pregnancy_tdap_scaleup,Pregnancy Tdap,child_adolescent_cases,0.0297088833261756,1016.6774948790144,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Japan,targeted_pep_high_risk,Targeted PEP,child_adolescent_cases,0.0240866227064042,1022.5685369577756,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Japan,timeliness_only,Routine timeliness,child_adolescent_cases,0.0715410342497049,972.8402637155392,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
New_Zealand,adolescent_booster,Adolescent booster,child_adolescent_cases,-0.0001561624551018,1063.721515856463,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
New_Zealand,cocooning_adjunct,Close-contact adjunct,child_adolescent_cases,0.0059596216122799,1057.2170405140355,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
New_Zealand,maternal_immunization,Infant exposure,child_adolescent_cases,0.0284873296534508,1033.257574277346,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
New_Zealand,pregnancy_tdap_scaleup,Pregnancy Tdap,child_adolescent_cases,0.0229815041569807,1039.1133248800786,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
New_Zealand,targeted_pep_high_risk,Targeted PEP,child_adolescent_cases,0.0175775120698929,1044.8607700158068,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
New_Zealand,timeliness_only,Routine timeliness,child_adolescent_cases,0.1715823442378208,881.2137863322911,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Sweden,adolescent_booster,Adolescent booster,child_adolescent_cases,0.003450985220799,174.45498651001253,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Sweden,cocooning_adjunct,Close-contact adjunct,child_adolescent_cases,0.0928034205241106,158.8130284603577,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Sweden,maternal_immunization,Infant exposure,child_adolescent_cases,0.1023267529989268,157.1458823303691,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Sweden,pregnancy_tdap_scaleup,Pregnancy Tdap,child_adolescent_cases,0.0158085857303921,172.29167593384415,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Sweden,targeted_pep_high_risk,Targeted PEP,child_adolescent_cases,0.0448547281472095,167.206884032947,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Sweden,timeliness_only,Routine timeliness,child_adolescent_cases,0.1383445338688829,166.42257777495288,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Thailand,adolescent_booster,Adolescent booster,child_adolescent_cases,0.1615226138820991,419.6188346149896,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Thailand,cocooning_adjunct,Close-contact adjunct,child_adolescent_cases,0.1671501312342175,416.8025247312934,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
Thailand,maternal_immunization,Infant exposure,child_adolescent_cases,0.1784509669667729,411.1469833639898,deterministic conditional scenario point estimate,False,within-profile contrast under the calibrated deterministic reference structure; not a posterior estimate or validated annual forecast
