country,log_beta_S,beta_S,log_posterior,log_posterior_raw,posterior_weight,grid_half_width,grid_points,grid_tail_drop_target,grid_min_effective_points_target,grid_max_single_weight_target,grid_left_edge_drop,grid_right_edge_drop,grid_min_edge_drop,grid_effective_points,grid_max_weight,grid_smoothing
United_States,-4.439504382911351,0.011801786237453319,-1381.9945161285823,-1381.9945161285823,5.786309486579404e-12,0.010807469332233121,81,20.0,10.0,0.2,23.62526315920013,37.56291098081874,23.62526315920013,15.810515394441236,0.10537148052548172,none
United_States,-4.439234196178045,0.011804975354333124,-1381.6921526433728,-1381.6921526433728,7.829183132420815e-12,0.010807469332233121,81,20.0,10.0,0.2,23.62526315920013,37.56291098081874,23.62526315920013,15.810515394441236,0.10537148052548172,none
United_States,-4.43896400944474,0.011808165332986415,-1381.1724470086504,-1381.1724470086504,1.3165026606139816e-11,0.010807469332233121,81,20.0,10.0,0.2,23.62526315920013,37.56291098081874,23.62526315920013,15.810515394441236,0.10537148052548172,none
United_States,-4.438693822711434,0.011811356173646063,-1380.154766496691,-1380.154766496691,3.642459837286214e-11,0.010807469332233121,81,20.0,10.0,0.2,23.62526315920013,37.56291098081874,23.62526315920013,15.810515394441236,0.10537148052548172,none
United_States,-4.438423635978127,0.011814547876545015,-1378.8488478347085,-1378.8488478347085,1.344460479202996e-10,0.010807469332233121,81,20.0,10.0,0.2,23.62526315920013,37.56291098081874,23.62526315920013,15.810515394441236,0.10537148052548172,none
United_States,-4.438153449244822,0.011817740441916245,-1377.117978493311,-1377.117978493311,7.590231892199179e-10,0.010807469332233121,81,20.0,10.0,0.2,23.62526315920013,37.56291098081874,23.62526315920013,15.810515394441236,0.10537148052548172,none
United_States,-4.437883262511516,0.011820933869992825,-1375.9933723334066,-1375.9933723334066,2.337035416630386e-09,0.010807469332233121,81,20.0,10.0,0.2,23.62526315920013,37.56291098081874,23.62526315920013,15.810515394441236,0.10537148052548172,none
United_States,-4.43761307577821,0.011824128161007875,-1375.3713777116,-1375.3713777116,4.353054715027481e-09,0.010807469332233121,81,20.0,10.0,0.2,23.62526315920013,37.56291098081874,23.62526315920013,15.810515394441236,0.10537148052548172,none
United_States,-4.4373428890449045,0.011827323315194585,-1374.3420233843194,-1374.3420233843194,1.2185322567943135e-08,0.010807469332233121,81,20.0,10.0,0.2,23.62526315920013,37.56291098081874,23.62526315920013,15.810515394441236,0.10537148052548172,none
United_States,-4.437072702311599,0.0118305193327862,-1372.9297702229728,-1372.9297702229728,5.002312110364579e-08,0.010807469332233121,81,20.0,10.0,0.2,23.62526315920013,37.56291098081874,23.62526315920013,15.810515394441236,0.10537148052548172,none
